 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 26.12.12 00:00 0.03 0.19 0.09 0.21 0.00 0.08 0.00 0.08 0.00
 -------- 01:00 0.03 0.20 0.11 0.20 0.01 0.10 0.00 0.06 0.00
 -------- 02:00 0.03 0.21 0.09 0.16 0.01 0.09 0.00 0.03 0.01
 -------- 03:00 0.03 0.21 0.10 0.16 0.01 0.10 0.00 0.07 0.00
 -------- 04:00 0.03 0.22 0.08 0.16 0.01 0.12 0.00 0.07 0.00
 26.12.12 05:00 0.02 0.20 0.07 0.17 0.01 0.11 0.00 0.06 0.00
 -------- 06:00 0.02 0.18 0.10 0.18 0.01 0.11 0.00 0.09 0.00
 -------- 07:00 0.02 0.17 0.12 0.19 0.00 0.10 0.00 0.07 0.01
 -------- 08:00 0.02 0.17 0.11 0.20 0.01 0.10 0.00 0.06 0.00
 -------- 09:00 0.01 0.14 0.15 0.23 0.01 0.10 0.00 0.07 0.01
 26.12.12 10:00 0.01 0.14 0.16 0.24 0.01 0.08 0.00 0.09 0.01
 -------- 11:00 0.01 0.13 0.16 0.24 0.01 0.09 0.00 0.07 0.00
 -------- 12:00 0.01 0.16 0.15 0.19 0.01 0.08 0.00 0.08 0.00
 -------- 13:00 0.01 0.15 0.15 0.20 0.01 0.09 0.00 0.09 0.00
 -------- 14:00 0.01 0.14 0.16 0.21 0.01 0.08 0.00 0.09 0.00
 26.12.12 15:00 0.01 0.14 0.13 0.21 0.01 0.06 0.00 0.07 0.00
 -------- 16:00 0.01 0.14 0.16 0.22 0.01 0.07 0.00 0.06 0.00
 -------- 17:00 0.01 0.11 0.16 0.24 0.01 0.08 0.00 0.07 0.00
 -------- 18:00 0.01 0.08 0.14 0.27 0.01 0.12 0.00 0.08 0.00
 -------- 19:00 0.01 0.11 0.15 0.26 0.01 0.08 0.00 0.09 0.01
 26.12.12 20:00 0.00 0.11 0.12 0.25 0.01 0.09 0.00 0.09 0.01
 -------- 21:00 0.00 0.13 0.10 0.21 0.01 0.08 0.00 0.06 0.00
 -------- 22:00 0.00 0.14 0.14 0.21 0.01 0.07 0.00 0.09 0.00
 -------- 23:00 0.00 0.13 0.14 0.23 0.01 0.06 0.00 0.07 0.00
 -------- 00:00 0.00 0.10 0.12 0.25 0.01 0.09 0.00 0.09 0.01
 27.12.12 01:00 0.00 0.16 0.13 0.22 0.01 0.06 0.00 0.08 0.00
 -------- 02:00 0.00 0.14 0.14 0.21 0.01 0.07 0.00 0.07 0.01
 -------- 03:00 0.00 0.13 0.17 0.24 0.01 0.07 0.00 0.08 0.00
 -------- 04:00 0.00 0.08 0.14 0.26 0.01 0.11 0.00 0.06 0.00
 -------- 05:00 0.00 0.11 0.16 0.24 0.01 0.08 0.00 0.07 0.01
 27.12.12 06:00 0.00 0.08 0.15 0.27 0.01 0.09 0.00 0.06 0.00
 -------- 07:00 0.00 0.11 0.14 0.27 0.01 0.07 0.00 0.06 0.00
 -------- 08:00 0.00 0.12 0.15 0.26 0.01 0.05 0.00 0.07 0.01
 -------- 09:00 0.00 0.07 0.15 0.32 0.01 0.09 0.00 0.07 0.01
 -------- 10:00 0.00 0.08 0.17 0.32 0.01 0.08 0.00 0.08 0.00
 27.12.12 11:00 0.00 0.08 0.17 0.32 0.01 0.07 0.00 0.11 0.00
 -------- 12:00 0.00 0.08 0.19 0.34 0.01 0.08 0.00 0.07 0.01
 -------- 13:00 0.00 0.08 0.20 0.35 0.01 0.08 0.00 0.08 0.01
 -------- 14:00 0.00 0.06 0.20 0.36 0.01 0.10 0.00 0.10 0.01
 -------- 15:00 0.00 0.08 0.24 0.37 0.01 0.07 0.00 0.10 0.00
 27.12.12 16:00 0.00 0.08 0.22 0.36 0.02 0.07 0.00 0.09 0.01
 -------- 17:00 ---- 0.06 0.24 0.36 0.01 0.08 0.00 0.10 0.00
 -------- 18:00 ---- 0.06 0.26 0.39 0.01 0.11 0.00 0.10 0.00
 -------- 19:00 0.00 0.05 0.23 0.38 ---- 0.13 0.00 0.12 0.00
 -------- 20:00 0.00 0.06 0.22 0.30 0.01 0.10 0.00 0.10 0.01
 27.12.12 21:00 0.00 0.07 0.19 0.27 0.01 0.07 0.00 0.09 0.01
 -------- 22:00 0.00 0.07 0.16 0.25 0.02 0.08 0.00 0.07 0.00
 -------- 23:00 0.00 0.08 0.18 0.25 0.01 0.06 0.00 0.08 0.00
