 Date Time CO SO2 H2S NO2 CHX NO
 06.02.13 00:00 0.07 0.00 ---- 0.12 1.50 0.02
 -------- 01:00 0.04 0.00 0.12 0.09 1.45 0.02
 -------- 02:00 0.03 0.01 0.25 0.07 1.42 0.01
 -------- 03:00 0.03 0.01 0.38 0.07 1.40 0.02
 -------- 04:00 0.02 0.01 0.38 0.06 1.39 0.00
 06.02.13 05:00 0.03 0.01 0.50 0.07 1.42 0.02
 -------- 06:00 0.05 0.02 0.54 0.12 1.48 0.03
 -------- 07:00 0.07 0.02 0.62 0.14 1.56 0.04
 -------- 08:00 0.10 0.02 0.62 0.16 1.59 0.05
 -------- 09:00 0.09 0.02 0.58 0.15 1.56 0.04
 06.02.13 10:00 0.07 0.02 0.62 0.14 1.50 0.04
 -------- 11:00 0.05 0.02 0.62 0.13 1.47 0.03
 -------- 12:00 0.06 0.02 0.62 0.15 1.50 0.06
 -------- 13:00 0.07 0.02 0.71 0.16 1.51 0.06
 -------- 14:00 0.07 0.02 0.75 0.17 1.50 0.07
 06.02.13 15:00 0.12 0.02 0.88 0.21 1.71 0.14
 -------- 16:00 0.14 0.03 1.00 0.21 1.64 0.13
 -------- 17:00 0.09 0.03 1.00 0.18 1.53 0.05
 -------- 18:00 0.08 0.03 1.08 0.15 1.53 0.02
 -------- 19:00 0.08 0.03 1.12 0.15 1.54 0.03
 06.02.13 20:00 0.07 0.03 1.08 0.13 1.53 0.02
 -------- 21:00 0.05 0.03 1.00 0.14 1.52 0.02
 -------- 22:00 0.06 0.03 1.08 0.14 1.53 0.04
 -------- 23:00 0.07 0.03 1.17 0.15 1.56 0.06
 -------- 00:00 0.05 0.02 0.69 0.15 1.51 0.04
 07.02.13 01:00 0.02 ---- ---- 0.15 1.48 0.03
 -------- 02:00 0.02 ---- ---- 0.14 1.47 0.03
 -------- 03:00 ---- ---- ---- 0.12 1.46 0.02
 -------- 04:00 ---- ---- ---- 0.12 1.46 0.01
 -------- 05:00 ---- ---- ---- 0.11 1.45 0.02
 07.02.13 06:00 0.05 ---- ---- 0.14 1.52 0.07
 -------- 07:00 0.07 ---- ---- 0.13 1.55 0.06
 -------- 08:00 0.09 ---- ---- 0.16 1.58 0.07
 -------- 09:00 0.09 ---- ---- 0.16 1.57 0.08
 -------- 10:00 0.09 ---- ---- 0.15 1.54 0.11
 07.02.13 11:00 0.12 ---- ---- 0.17 1.60 0.17
 -------- 12:00 0.09 ---- ---- 0.16 1.60 0.11
 -------- 13:00 0.09 ---- ---- 0.15 1.55 0.09
 -------- 14:00 0.10 ---- ---- 0.16 1.59 0.11
 -------- 15:00 0.12 ---- ---- 0.18 1.64 0.14
 07.02.13 16:00 0.13 ---- ---- 0.18 1.62 0.15
 -------- 17:00 0.13 ---- ---- 0.18 1.63 0.16
 -------- 18:00 0.07 ---- ---- 0.14 1.56 0.08
 -------- 19:00 0.09 ---- ---- 0.15 1.56 0.08
 -------- 20:00 0.08 ---- ---- 0.12 1.52 0.05
 07.02.13 21:00 0.07 ---- ---- 0.13 1.52 0.06
 -------- 22:00 0.09 ---- ---- 0.14 1.52 0.09
 -------- 23:00 0.07 ---- ---- 0.13 1.50 0.08
