 Date Time CO SO2 H2S NO2 CHX NO
 14.01.13 00:00 0.03 0.00 0.94 0.14 1.61 0.13
 -------- 01:00 0.03 0.00 0.12 0.13 1.57 0.11
 -------- 02:00 0.02 0.00 0.12 0.14 1.54 0.11
 -------- 03:00 0.02 0.00 0.12 0.13 1.51 0.09
 -------- 04:00 ---- 0.00 0.12 0.11 1.48 0.05
 14.01.13 05:00 0.02 0.00 0.12 0.13 1.52 0.11
 -------- 06:00 0.04 0.00 0.12 0.15 1.62 0.17
 -------- 07:00 0.05 0.00 0.12 0.16 1.80 0.19
 -------- 08:00 0.09 0.00 0.12 0.17 1.95 0.23
 -------- 09:00 0.10 0.00 0.12 0.18 1.88 0.24
 14.01.13 10:00 0.08 0.00 0.12 0.17 1.74 0.21
 -------- 11:00 0.10 0.00 0.12 0.18 1.74 0.27
 -------- 12:00 0.14 0.00 0.12 0.19 1.79 0.31
 -------- 13:00 0.13 0.01 0.12 0.20 1.74 0.33
 -------- 14:00 0.11 0.01 0.17 0.19 1.67 0.23
 14.01.13 15:00 0.08 0.01 0.12 0.18 1.61 0.16
 -------- 16:00 0.05 0.01 0.25 0.17 1.55 0.11
 -------- 17:00 0.07 0.01 0.25 0.18 1.63 0.14
 -------- 18:00 0.07 0.01 0.25 0.17 1.63 0.13
 -------- 19:00 0.05 0.01 0.25 0.15 1.57 0.09
 14.01.13 20:00 0.07 0.01 0.25 0.14 1.55 0.09
 -------- 21:00 0.04 0.01 0.25 0.15 1.56 0.09
 -------- 22:00 0.02 0.01 0.25 0.15 1.50 0.11
 -------- 23:00 0.03 0.01 0.25 0.15 1.48 0.10
 -------- 00:00 0.03 0.00 0.19 0.22 1.50 0.21
 15.01.13 01:00 0.02 0.00 0.12 0.16 1.48 0.11
 -------- 02:00 ---- 0.00 0.12 0.11 1.42 0.03
 -------- 03:00 ---- 0.00 0.12 0.12 1.43 0.04
 -------- 04:00 ---- 0.00 0.12 0.10 1.41 0.03
 -------- 05:00 ---- 0.00 0.12 0.10 1.42 0.02
 15.01.13 06:00 0.02 0.00 0.12 0.14 1.45 0.09
 -------- 07:00 0.02 0.00 0.12 0.14 1.48 0.08
 -------- 08:00 0.02 0.00 0.12 0.16 1.50 0.08
 -------- 09:00 0.03 0.00 0.12 0.16 1.53 0.09
 -------- 10:00 0.03 0.00 0.12 0.17 1.52 0.12
 15.01.13 11:00 0.04 0.00 0.12 0.16 1.53 0.13
 -------- 12:00 0.04 0.00 0.12 0.14 1.52 0.08
 -------- 13:00 0.07 0.00 0.12 0.17 1.61 0.14
 -------- 14:00 0.06 0.00 0.12 0.17 1.59 0.15
 -------- 15:00 0.06 0.00 0.12 0.19 1.60 0.17
 15.01.13 16:00 0.03 0.00 0.12 0.16 1.54 0.10
 -------- 17:00 0.05 0.00 0.12 0.16 1.57 0.08
 -------- 18:00 0.06 0.00 0.12 0.15 1.61 0.07
 -------- 19:00 0.07 0.00 0.12 0.16 1.60 0.09
 -------- 20:00 0.07 0.00 0.12 0.16 1.60 0.09
 15.01.13 21:00 0.07 0.00 0.12 0.18 1.60 0.10
 -------- 22:00 0.03 0.00 0.12 0.18 1.51 0.09
 -------- 23:00 0.03 0.00 0.12 0.20 1.53 0.11
