 Date Time CO SO2 H2S NO2 CHX NO
 12.01.13 12:00 0.14 0.00 0.25 0.17 1.98 0.40
 -------- 13:00 0.18 0.01 0.25 0.18 1.98 0.44
 -------- 14:00 0.19 0.01 0.29 0.21 2.00 0.39
 -------- 15:00 0.16 0.01 0.29 0.18 1.93 0.37
 -------- 16:00 0.16 0.01 0.29 0.19 1.94 0.36
 12.01.13 17:00 0.21 0.01 0.33 0.20 2.11 0.43
 -------- 18:00 0.26 0.01 0.33 0.20 2.12 0.48
 -------- 19:00 0.23 0.01 0.38 0.20 2.04 0.49
 -------- 20:00 0.21 0.01 0.38 0.19 2.05 0.42
 -------- 21:00 0.24 0.01 0.38 0.19 2.10 0.50
 12.01.13 22:00 0.23 0.01 0.38 0.19 2.08 0.52
 -------- 23:00 0.19 0.01 0.38 0.18 1.97 0.44
 -------- 00:00 0.14 0.01 0.21 0.18 2.22 0.40
 -------- 01:00 0.12 0.00 0.17 0.18 2.12 0.39
 -------- 02:00 0.04 0.00 0.17 0.15 2.15 0.20
 13.01.13 03:00 0.05 0.00 0.12 0.15 1.92 0.25
 -------- 04:00 0.04 0.00 0.12 0.14 1.83 0.20
 -------- 05:00 ---- 0.00 0.12 0.12 1.65 0.09
 -------- 06:00 ---- 0.00 0.12 0.12 1.62 0.12
 -------- 07:00 ---- 0.00 0.12 0.12 1.60 0.10
 13.01.13 08:00 ---- 0.00 ---- 0.12 1.63 0.08
 -------- 09:00 0.02 0.00 ---- 0.13 1.63 0.12
 -------- 10:00 0.06 0.00 ---- 0.13 1.65 0.12
 -------- 11:00 0.03 0.00 ---- 0.11 1.62 0.09
 -------- 12:00 0.05 ---- ---- 0.12 1.61 0.11
 13.01.13 13:00 0.06 ---- ---- 0.14 1.61 0.13
 -------- 14:00 0.07 ---- ---- 0.16 1.63 0.17
 -------- 15:00 0.09 ---- ---- 0.16 1.66 0.19
 -------- 16:00 0.07 ---- ---- 0.16 1.62 0.16
 -------- 17:00 0.09 ---- ---- 0.16 1.63 0.17
 13.01.13 18:00 0.08 ---- ---- 0.15 1.64 0.15
 -------- 19:00 0.07 ---- ---- 0.14 1.60 0.10
 -------- 20:00 0.07 ---- ---- 0.14 1.63 0.13
 -------- 21:00 0.05 ---- ---- 0.13 1.74 0.10
 -------- 22:00 0.06 ---- ---- 0.14 1.73 0.14
 13.01.13 23:00 0.05 ---- ---- 0.14 1.66 0.15
 -------- 00:00 0.03 0.00 0.96 0.13 1.60 0.11
 -------- 01:00 0.03 0.00 0.12 0.13 1.57 0.11
 -------- 02:00 0.02 0.00 0.12 0.14 1.54 0.11
 -------- 03:00 0.02 0.00 0.12 0.13 1.51 0.09
 14.01.13 04:00 ---- 0.00 0.12 0.11 1.48 0.05
 -------- 05:00 0.02 0.00 0.12 0.13 1.52 0.11
 -------- 06:00 0.04 0.00 0.12 0.15 1.62 0.17
 -------- 07:00 0.05 0.00 0.12 0.16 1.80 0.19
 -------- 08:00 0.09 0.00 0.12 0.17 1.95 0.23
 14.01.13 09:00 0.10 0.00 0.12 0.18 1.88 0.24
 -------- 10:00 0.08 0.00 0.12 0.17 1.74 0.21
 -------- 11:00 0.10 0.00 0.12 0.18 1.74 0.27
