 Date Time CO SO2 NO2 CHX NO
 03.02.13 12:00 0.06 0.00 0.18 1.43 ----
 -------- 13:00 0.06 0.00 0.17 1.44 ----
 -------- 14:00 0.06 0.00 0.16 1.42 ----
 -------- 15:00 0.06 0.00 0.15 1.42 ----
 -------- 16:00 0.06 0.00 0.17 1.43 ----
 03.02.13 17:00 0.08 0.00 0.20 1.46 ----
 -------- 18:00 0.08 0.00 0.21 1.46 ----
 -------- 19:00 0.05 0.00 0.24 1.45 ----
 -------- 20:00 0.02 0.00 0.20 1.45 ----
 -------- 21:00 0.02 0.00 0.21 1.45 ----
 03.02.13 22:00 0.03 0.01 0.27 1.47 ----
 -------- 23:00 0.02 0.00 0.20 1.47 ----
 -------- 00:00 0.02 0.00 0.18 1.49 0.00
 -------- 01:00 0.02 0.00 0.14 1.45 0.01
 -------- 02:00 ---- 0.00 0.10 1.43 ----
 04.02.13 03:00 ---- 0.00 0.10 1.43 0.00
 -------- 04:00 ---- 0.00 0.10 1.45 ----
 -------- 05:00 0.02 0.00 0.14 1.46 ----
 -------- 06:00 0.03 0.00 0.23 1.50 0.00
 -------- 07:00 0.06 0.00 0.28 1.52 0.02
 04.02.13 08:00 0.15 0.00 0.32 1.60 0.11
 -------- 09:00 0.26 0.01 0.39 1.79 0.33
 -------- 10:00 0.26 0.01 0.41 1.93 0.36
 -------- 11:00 0.25 0.01 0.40 1.89 0.35
 -------- 12:00 0.23 0.00 0.38 1.87 0.31
 04.02.13 13:00 0.23 0.00 0.37 2.00 0.29
 -------- 14:00 0.13 0.00 0.27 1.70 0.10
 -------- 15:00 0.08 0.00 0.23 1.50 0.03
 -------- 16:00 0.08 0.00 0.25 1.60 0.04
 -------- 17:00 0.07 0.00 0.21 1.48 0.01
 04.02.13 18:00 0.08 0.00 0.19 1.49 ----
 -------- 19:00 0.05 0.00 0.18 1.44 ----
