 Date Time CO SO2 NO2 CHX NO
 14.05.13 12:00 0.07 ---- 0.15 1.32 0.01
 -------- 13:00 0.07 ---- 0.08 1.27 0.01
 -------- 14:00 0.10 ---- 0.06 1.25 0.01
 -------- 15:00 0.16 ---- 0.06 1.25 0.01
 -------- 16:00 0.19 ---- 0.07 1.25 0.01
 14.05.13 17:00 0.22 ---- 0.08 1.25 0.01
 -------- 18:00 0.23 ---- 0.06 1.24 0.01
 -------- 19:00 0.04 ---- 0.12 1.27 0.01
 -------- 20:00 0.15 ---- 0.34 1.46 0.09
 -------- 21:00 0.18 ---- 0.31 1.55 0.15
 14.05.13 22:00 ---- ---- 0.21 1.35 0.01
 -------- 23:00 0.05 ---- 0.34 1.46 0.04
 -------- 00:00 0.02 ---- 0.33 1.45 0.01
 -------- 01:00 ---- ---- 0.24 1.36 0.01
 -------- 02:00 ---- ---- 0.18 1.33 0.01
 15.05.13 03:00 ---- ---- 0.22 1.37 0.01
 -------- 04:00 ---- ---- 0.28 1.44 0.02
 -------- 05:00 ---- ---- 0.27 1.59 0.03
 -------- 06:00 ---- ---- 0.25 1.76 0.08
 -------- 07:00 0.16 ---- 0.23 1.78 0.14
 15.05.13 08:00 0.14 0.01 0.28 1.86 0.10
 -------- 09:00 0.11 0.01 0.29 1.79 0.07
 -------- 10:00 0.10 0.00 0.26 1.53 0.06
 -------- 11:00 0.17 0.02 0.28 1.74 0.05
 -------- 12:00 0.11 0.12 0.33 1.62 0.05
 15.05.13 13:00 0.12 0.12 0.33 1.57 0.03
 -------- 14:00 0.13 0.01 0.20 1.35 0.02
 -------- 15:00 0.15 ---- 0.15 1.33 0.01
 -------- 16:00 0.15 ---- 0.10 1.28 0.01
 -------- 17:00 0.19 ---- 0.14 1.35 0.01
 15.05.13 18:00 0.28 ---- 0.24 1.47 0.06
 -------- 19:00 0.21 ---- 0.28 1.49 0.06
 -------- 20:00 0.17 ---- 0.32 1.49 0.06
 -------- 21:00 0.04 ---- 0.22 1.36 0.01
 -------- 22:00 0.09 ---- 0.25 1.49 0.06
 15.05.13 23:00 0.08 ---- 0.30 1.48 0.06
 -------- 00:00 0.04 ---- 0.23 1.38 0.02
 -------- 01:00 0.06 ---- 0.29 1.71 0.06
 -------- 02:00 0.06 ---- 0.27 1.84 0.08
 -------- 03:00 0.02 ---- 0.25 1.68 0.04
 16.05.13 04:00 ---- ---- 0.19 1.60 0.01
 -------- 05:00 ---- ---- 0.20 1.59 0.03
 -------- 06:00 ---- ---- 0.19 1.69 0.06
 -------- 07:00 0.07 ---- 0.21 1.58 0.04
 -------- 08:00 0.06 0.00 0.19 1.53 0.03
 16.05.13 09:00 0.04 0.00 0.15 1.44 0.02
 -------- 10:00 0.05 0.03 0.20 1.47 0.03
 -------- 11:00 0.06 ---- 0.22 1.45 0.03
