 Date Time CO SO2 NO2 CHX NO
 18.04.13 00:00 0.02 0.00 0.18 1.40 0.04
 -------- 01:00 ---- 0.00 0.16 1.41 0.07
 -------- 02:00 ---- 0.00 0.19 1.47 ----
 -------- 03:00 ---- 0.00 0.23 1.50 ----
 -------- 04:00 0.02 0.00 0.18 1.44 ----
 18.04.13 05:00 ---- 0.00 0.16 1.45 ----
 -------- 06:00 ---- 0.00 0.14 1.46 ----
 -------- 07:00 0.06 0.00 0.18 1.46 ----
 -------- 08:00 0.08 0.00 0.29 1.48 0.03
 -------- 09:00 0.09 0.00 0.29 1.43 0.05
 18.04.13 10:00 0.07 0.00 0.22 1.41 ----
 -------- 11:00 0.06 0.00 0.25 1.43 ----
 -------- 12:00 0.07 0.00 0.20 1.43 ----
 -------- 13:00 0.06 0.00 0.14 1.42 ----
 -------- 14:00 0.05 0.00 0.11 1.39 ----
 18.04.13 15:00 0.04 0.00 0.07 1.38 ----
 -------- 16:00 0.04 0.00 0.09 1.37 ----
 -------- 17:00 0.04 0.00 0.12 1.38 0.01
 -------- 18:00 0.04 0.00 0.11 1.36 ----
 -------- 19:00 0.05 0.00 0.14 1.39 ----
 18.04.13 20:00 0.05 0.00 0.18 1.41 ----
 -------- 21:00 0.08 0.00 0.34 1.47 ----
 -------- 22:00 0.19 0.00 0.51 1.64 0.15
 -------- 23:00 0.29 0.00 0.50 1.82 0.14
 -------- 00:00 0.18 0.00 0.46 1.93 0.13
 19.04.13 01:00 0.05 0.00 0.17 1.45 0.13
 -------- 02:00 0.04 0.00 0.14 1.39 ----
 -------- 03:00 0.04 0.00 0.13 1.41 ----
 -------- 04:00 0.04 0.00 0.13 1.46 ----
 -------- 05:00 0.04 0.00 0.13 1.47 ----
 19.04.13 06:00 0.04 0.00 0.12 1.46 ----
 -------- 07:00 ---- 0.00 0.16 1.44 ----
 -------- 08:00 0.02 0.00 0.22 1.45 0.03
 -------- 09:00 0.02 0.00 0.27 1.47 0.02
 -------- 10:00 0.02 0.00 0.21 1.49 0.01
 19.04.13 11:00 ---- 0.00 0.18 1.47 0.01
 -------- 12:00 ---- 0.00 0.12 1.39 ----
 -------- 13:00 ---- 0.00 0.10 1.37 ----
 -------- 14:00 ---- 0.00 0.08 1.36 ----
 -------- 15:00 ---- 0.00 0.09 1.39 ----
 19.04.13 16:00 ---- 0.00 0.11 1.42 0.00
 -------- 17:00 ---- 0.00 0.12 1.46 0.01
 -------- 18:00 ---- 0.00 0.11 1.41 ----
 -------- 19:00 0.03 0.00 0.10 1.41 ----
 -------- 20:00 0.05 0.00 0.15 1.49 ----
 19.04.13 21:00 0.05 0.00 0.16 1.46 ----
 -------- 22:00 0.06 0.00 0.20 1.46 ----
 -------- 23:00 0.14 0.01 0.18 1.71 ----
