 Date Time CO SO2 NO2 CHX NO
 05.02.13 00:00 0.04 0.00 0.14 1.43 ----
 -------- 01:00 0.03 0.00 0.10 1.40 ----
 -------- 02:00 0.04 0.00 0.10 1.40 ----
 -------- 03:00 0.03 0.00 0.07 1.38 ----
 -------- 04:00 0.02 0.00 0.08 1.38 ----
 05.02.13 05:00 0.02 0.00 0.08 1.38 ----
 -------- 06:00 0.02 0.00 0.10 1.39 ----
 -------- 07:00 0.03 0.00 0.13 1.41 ----
 -------- 08:00 0.04 0.00 0.17 1.42 0.00
 -------- 09:00 0.04 0.00 0.25 1.44 0.00
 05.02.13 10:00 0.05 0.00 0.24 1.42 0.01
 -------- 11:00 0.05 0.00 0.26 1.44 0.01
 -------- 12:00 0.06 0.01 0.23 1.49 0.01
 -------- 13:00 0.06 0.00 0.20 1.46 0.01
 -------- 14:00 0.05 0.00 0.18 1.45 0.02
 05.02.13 15:00 0.05 0.00 0.17 1.46 0.01
 -------- 16:00 0.04 0.00 0.19 1.44 0.01
 -------- 17:00 0.05 0.01 0.21 1.44 0.01
 -------- 18:00 0.07 0.00 0.36 1.50 0.02
 -------- 19:00 0.05 0.00 0.35 1.49 0.01
 05.02.13 20:00 0.04 0.00 0.26 1.46 ----
 -------- 21:00 0.03 0.00 0.20 1.47 ----
 -------- 22:00 0.02 0.00 0.18 1.44 ----
 -------- 23:00 0.02 0.00 0.18 1.45 ----
 -------- 00:00 0.03 0.00 0.15 1.46 ----
 06.02.13 01:00 0.03 0.00 0.15 1.50 ----
 -------- 02:00 0.02 0.00 0.14 1.44 ----
 -------- 03:00 ---- 0.00 0.12 1.40 ----
 -------- 04:00 ---- 0.00 0.12 1.43 0.00
 -------- 05:00 ---- 0.00 0.13 1.40 0.01
 06.02.13 06:00 ---- 0.00 0.12 1.39 ----
 -------- 07:00 0.05 0.00 0.13 1.40 ----
 -------- 08:00 0.06 0.00 0.21 1.43 ----
 -------- 09:00 0.06 0.00 0.22 1.42 ----
 -------- 10:00 0.04 0.00 0.15 1.40 ----
 06.02.13 11:00 0.04 0.00 0.12 1.39 ----
 -------- 12:00 0.05 0.00 0.14 1.40 ----
 -------- 13:00 0.06 0.00 0.17 1.41 0.01
 -------- 14:00 0.06 0.00 0.20 1.42 0.00
 -------- 15:00 0.06 0.00 0.25 1.65 0.01
 06.02.13 16:00 0.06 0.00 0.28 1.43 0.00
 -------- 17:00 0.07 0.00 0.24 1.44 ----
 -------- 18:00 0.08 0.00 0.23 1.46 ----
 -------- 19:00 0.07 0.00 0.21 1.47 ----
 -------- 20:00 0.06 0.00 0.18 1.45 ----
 06.02.13 21:00 0.06 0.00 0.17 1.45 ----
 -------- 22:00 0.06 0.00 0.17 1.45 0.00
 -------- 23:00 0.06 0.00 0.19 1.44 0.00
