 Date Time CO SO2 NO2 CHX NO
 13.12.12 00:00 0.06 0.00 0.12 1.43 ----
 -------- 01:00 0.06 0.00 0.11 1.42 ----
 -------- 02:00 0.06 0.00 0.11 1.42 ----
 -------- 03:00 0.06 0.00 0.12 1.41 ----
 -------- 04:00 0.06 0.00 0.13 1.40 ----
 13.12.12 05:00 0.06 0.01 0.15 1.40 ----
 -------- 06:00 0.05 0.00 0.19 1.40 ----
 -------- 07:00 ---- 0.00 0.17 1.40 ----
 -------- 08:00 ---- 0.00 0.19 1.40 ----
 -------- 09:00 ---- 0.00 0.21 1.40 ----
 13.12.12 10:00 ---- 0.00 0.21 1.41 0.00
 -------- 11:00 ---- 0.00 0.20 1.42 0.01
 -------- 12:00 ---- 0.01 0.19 1.42 0.01
 -------- 13:00 0.02 0.00 0.19 1.42 0.00
 -------- 14:00 0.02 0.01 0.21 1.48 0.01
 13.12.12 15:00 0.02 0.01 0.22 1.45 0.00
 -------- 16:00 0.02 0.00 0.23 1.43 0.00
 -------- 17:00 0.02 0.00 0.20 1.42 0.00
 -------- 18:00 0.03 0.00 0.18 1.41 ----
 -------- 19:00 0.04 0.00 0.17 1.40 ----
 13.12.12 20:00 0.03 0.00 0.15 1.40 ----
 -------- 21:00 0.03 0.00 0.13 1.40 ----
 -------- 22:00 0.02 0.00 0.13 1.40 ----
 -------- 23:00 0.02 0.01 0.12 1.40 ----
 -------- 00:00 0.02 0.00 0.12 1.40 ----
 14.12.12 01:00 0.02 0.00 0.10 1.40 ----
 -------- 02:00 0.02 0.00 0.10 1.40 ----
 -------- 03:00 0.02 0.00 0.09 1.39 ----
 -------- 04:00 0.02 0.00 0.10 1.40 ----
 -------- 05:00 0.03 0.01 0.15 1.41 ----
 14.12.12 06:00 0.02 0.01 0.18 1.42 ----
 -------- 07:00 0.02 0.00 0.19 1.46 0.00
 -------- 08:00 0.02 0.00 0.20 1.46 ----
 -------- 09:00 0.03 0.00 0.21 1.45 0.01
 -------- 10:00 0.02 0.00 0.22 1.44 0.01
 14.12.12 11:00 0.02 0.00 0.22 1.44 0.02
 -------- 12:00 0.02 0.01 0.22 1.44 0.02
 -------- 13:00 0.02 0.00 0.21 1.42 0.02
 -------- 14:00 0.03 0.00 0.23 1.43 0.02
 -------- 15:00 0.02 0.00 0.25 1.44 0.02
 14.12.12 16:00 0.02 0.00 0.28 1.44 0.01
 -------- 17:00 0.02 0.00 0.26 1.43 0.00
 -------- 18:00 0.03 0.00 0.28 1.44 0.00
 -------- 19:00 0.04 0.00 0.28 1.43 0.01
 -------- 20:00 0.03 0.00 0.27 1.44 0.00
 14.12.12 21:00 0.03 0.00 0.29 1.44 0.01
 -------- 22:00 0.02 0.00 0.23 1.43 ----
