 Date Time CO NO2 CHX NO PM10
 19.03.13 12:00 0.06 0.12 1.35 0.02 0.03
 -------- 13:00 0.05 0.12 1.35 0.02 0.03
 -------- 14:00 0.07 0.13 1.63 0.02 0.02
 -------- 15:00 0.06 0.15 1.56 0.02 0.03
 -------- 16:00 0.05 0.16 1.47 0.02 0.03
 19.03.13 17:00 0.06 0.15 1.37 0.02 0.03
 -------- 18:00 0.05 0.16 1.45 0.02 0.03
 -------- 19:00 0.05 0.16 1.47 0.01 0.03
 -------- 20:00 0.07 0.25 1.48 0.02 0.03
 -------- 21:00 0.09 0.20 ---- 0.01 0.03
 19.03.13 22:00 0.09 0.23 ---- 0.01 0.03
 -------- 23:00 0.09 0.31 ---- 0.01 0.03
 -------- 00:00 0.08 0.29 ---- 0.01 0.03
 -------- 01:00 0.06 0.29 ---- 0.01 0.03
 -------- 02:00 0.03 0.21 ---- 0.01 0.03
 20.03.13 03:00 0.02 0.20 ---- 0.01 0.03
 -------- 04:00 0.03 0.23 ---- 0.01 0.03
 -------- 05:00 0.04 0.28 ---- 0.01 0.03
 -------- 06:00 0.04 0.30 ---- 0.01 0.03
 -------- 07:00 0.06 0.36 ---- 0.02 0.03
 20.03.13 08:00 0.05 0.36 ---- 0.04 0.04
 -------- 09:00 0.07 0.32 ---- 0.06 0.03
 -------- 10:00 0.10 0.38 ---- 0.13 0.05
 -------- 11:00 0.09 0.31 ---- 0.09 0.05
 -------- 12:00 0.05 0.23 ---- 0.05 0.04
 20.03.13 13:00 0.04 0.22 ---- 0.04 0.04
 -------- 14:00 0.02 0.16 2.86 0.03 0.04
 -------- 15:00 0.03 0.15 0.97 0.02 0.04
 -------- 16:00 0.02 0.12 1.37 0.02 0.04
 -------- 17:00 0.02 0.12 1.38 0.01 0.03
 20.03.13 18:00 0.03 0.12 1.37 0.01 0.03
 -------- 19:00 0.03 0.13 1.36 0.01 0.03
 -------- 20:00 0.04 0.13 1.37 0.01 0.03
 -------- 21:00 0.05 0.15 1.37 0.01 0.03
 -------- 22:00 0.06 0.21 1.36 0.01 0.03
 20.03.13 23:00 0.06 0.26 1.32 0.01 0.03
 -------- 00:00 0.05 0.22 1.37 0.01 0.03
 -------- 01:00 0.04 0.20 1.36 0.01 0.03
 -------- 02:00 0.04 0.17 1.35 0.01 0.03
 -------- 03:00 0.04 0.11 1.34 0.01 0.03
 21.03.13 04:00 0.04 0.09 1.34 0.01 0.03
 -------- 05:00 0.04 0.08 1.28 0.00 0.03
 -------- 06:00 0.05 0.12 1.34 0.01 0.03
 -------- 07:00 0.05 0.16 1.34 0.01 0.03
 -------- 08:00 0.05 0.19 1.36 0.02 0.03
 21.03.13 09:00 0.07 0.22 1.39 0.03 0.03
 -------- 10:00 0.06 0.19 1.31 0.04 0.03
 -------- 11:00 0.06 0.16 1.36 0.03 0.03
 -------- 12:00 0.06 0.19 1.45 0.06 0.04
