 Date Time CO NO2 CHX NO PM10
 23.09.12 00:00 0.10 0.20 1.68 0.02 0.15
 -------- 01:00 0.10 0.20 1.71 0.03 0.14
 -------- 02:00 0.09 0.19 1.68 0.03 0.12
 -------- 03:00 0.08 0.20 1.71 0.02 0.10
 -------- 04:00 0.08 0.19 1.68 0.02 0.10
 23.09.12 05:00 0.07 0.20 1.67 0.02 0.10
 -------- 06:00 0.06 0.18 1.60 0.01 0.08
 -------- 07:00 0.06 0.17 1.57 0.01 0.08
 -------- 08:00 0.07 0.16 1.64 0.02 0.10
 -------- 09:00 0.08 0.16 1.69 0.03 0.10
 23.09.12 10:00 0.08 0.17 1.63 0.04 0.10
 -------- 11:00 0.08 0.16 1.60 0.03 0.09
 -------- 12:00 0.09 0.15 1.59 0.03 0.09
 -------- 13:00 0.10 0.15 1.57 0.04 0.10
 -------- 14:00 0.11 0.16 1.56 0.05 0.13
 23.09.12 15:00 0.11 0.15 1.57 0.05 0.10
 -------- 16:00 0.11 0.14 1.56 0.05 0.07
 -------- 17:00 0.12 0.14 1.56 0.05 0.07
 -------- 18:00 0.08 0.10 1.50 0.02 0.05
 -------- 19:00 0.09 0.12 1.51 0.03 0.04
 23.09.12 20:00 0.09 0.12 1.49 0.02 0.04
 -------- 21:00 0.07 0.12 1.50 0.01 0.03
 -------- 22:00 0.06 0.11 1.43 0.00 0.02
 -------- 23:00 0.04 0.09 1.42 0.00 0.02
 -------- 00:00 0.06 0.12 1.42 0.00 0.02
 24.09.12 01:00 0.05 0.08 1.43 0.00 0.02
 -------- 02:00 0.04 0.06 1.42 0.00 0.02
 -------- 03:00 0.04 0.04 1.42 0.00 0.02
 -------- 04:00 0.04 0.04 1.42 0.00 0.02
 -------- 05:00 0.04 0.06 1.43 0.01 0.02
 24.09.12 06:00 0.04 0.05 1.42 0.01 0.01
 -------- 07:00 0.05 0.10 1.43 0.01 0.02
 -------- 08:00 0.09 0.15 1.45 0.04 0.03
 -------- 09:00 0.13 0.13 1.44 0.05 0.03
 -------- 10:00 0.08 0.11 1.47 0.04 0.03
 24.09.12 11:00 0.07 0.10 1.44 0.03 0.03
 -------- 12:00 0.07 0.12 1.44 0.03 0.03
 -------- 13:00 0.06 0.09 1.45 0.03 0.02
 -------- 14:00 0.05 0.09 1.42 0.02 0.03
 -------- 15:00 0.05 0.08 1.44 0.02 0.04
 24.09.12 16:00 0.07 0.10 1.43 0.02 0.03
 -------- 17:00 0.06 0.11 1.46 0.03 0.02
 -------- 18:00 0.07 0.11 1.48 0.02 0.02
 -------- 19:00 0.06 0.11 1.51 0.02 0.03
 -------- 20:00 0.07 0.10 1.58 0.01 0.02
 24.09.12 21:00 0.06 0.09 1.51 0.01 0.01
 -------- 22:00 0.07 0.10 1.45 0.01 0.01
 -------- 23:00 0.06 0.09 1.43 0.01 0.01
