 Date Time CO NO2 NO
 01.11.12 00:00 0.04 0.18 0.06
 -------- 01:00 0.04 0.18 0.05
 -------- 02:00 0.03 0.16 0.05
 -------- 03:00 0.02 0.15 0.04
 -------- 04:00 0.03 0.16 0.05
 01.11.12 05:00 0.05 0.20 0.05
 -------- 06:00 0.04 0.23 0.05
 -------- 07:00 0.07 0.29 0.08
 -------- 08:00 0.07 0.29 0.07
 -------- 09:00 0.07 0.30 0.07
 01.11.12 10:00 0.06 0.25 0.07
 -------- 11:00 0.07 0.23 0.07
 -------- 12:00 0.07 0.25 0.08
 -------- 13:00 0.07 0.26 0.08
 -------- 14:00 0.06 0.26 0.07
 01.11.12 15:00 0.07 0.27 0.07
 -------- 16:00 0.09 0.30 0.08
 -------- 17:00 0.08 0.27 0.07
 -------- 18:00 0.09 0.28 0.06
 -------- 19:00 0.09 0.29 0.07
 01.11.12 20:00 0.13 0.34 0.12
 -------- 21:00 0.10 0.30 0.09
 -------- 22:00 0.09 0.25 0.07
 -------- 23:00 0.07 0.21 0.06
 -------- 00:00 0.05 0.16 0.05
 02.11.12 01:00 0.04 0.15 0.05
 -------- 02:00 0.04 0.15 0.04
 -------- 03:00 0.04 0.17 0.04
 -------- 04:00 0.04 0.17 0.04
 -------- 05:00 0.04 0.17 0.04
 02.11.12 06:00 0.04 0.20 0.05
 -------- 07:00 0.07 0.26 0.06
 -------- 08:00 0.08 0.25 0.07
 -------- 09:00 0.07 0.25 0.07
 -------- 10:00 0.08 0.25 0.06
 02.11.12 11:00 0.06 0.22 0.07
 -------- 12:00 0.06 0.23 0.06
 -------- 13:00 0.08 0.25 0.07
 -------- 14:00 0.08 0.26 0.07
 -------- 15:00 0.08 0.28 0.07
 02.11.12 16:00 0.07 0.25 0.06
 -------- 17:00 0.07 0.25 0.06
 -------- 18:00 0.06 0.26 0.06
 -------- 19:00 0.06 0.28 0.07
 -------- 20:00 0.07 0.31 0.07
 02.11.12 21:00 0.07 0.28 0.07
 -------- 22:00 0.06 0.25 0.06
 -------- 23:00 0.07 0.27 0.06
