 Date Time CO NO2 NO
 21.01.13 00:00 0.12 0.20 0.15
 -------- 01:00 0.11 0.18 0.14
 -------- 02:00 0.10 0.18 0.13
 -------- 03:00 0.10 0.16 0.12
 -------- 04:00 0.10 0.16 0.12
 21.01.13 05:00 0.10 0.16 0.14
 -------- 06:00 0.15 0.24 0.20
 -------- 07:00 0.20 0.27 0.25
 -------- 08:00 ---- 0.26 0.25
 -------- 09:00 ---- 0.21 0.22
 21.01.13 10:00 ---- 0.17 0.15
 -------- 11:00 ---- 0.19 0.15
 -------- 12:00 ---- 0.13 0.11
 -------- 13:00 0.12 0.11 0.13
 -------- 14:00 0.11 0.10 0.11
 21.01.13 15:00 0.11 0.11 0.10
 -------- 16:00 0.12 0.10 0.10
 -------- 17:00 0.12 0.13 0.09
 -------- 18:00 0.11 0.15 0.09
 -------- 19:00 0.11 0.17 0.08
 21.01.13 20:00 0.10 0.14 0.07
 -------- 21:00 0.10 0.15 0.07
 -------- 22:00 0.08 0.13 0.06
 -------- 23:00 0.09 0.11 0.05
 -------- 00:00 0.07 0.13 0.06
 22.01.13 01:00 0.06 0.13 0.05
 -------- 02:00 0.06 0.09 0.07
 -------- 03:00 0.06 0.10 0.05
 -------- 04:00 0.05 0.16 0.06
 -------- 05:00 0.10 0.12 0.05
 22.01.13 06:00 0.10 0.30 0.14
 -------- 07:00 0.08 0.17 0.10
 -------- 08:00 0.10 0.18 0.10
 -------- 09:00 0.10 0.20 0.10
 -------- 10:00 0.11 0.21 0.13
 22.01.13 11:00 0.10 0.13 0.07
 -------- 12:00 0.09 0.18 0.12
 -------- 13:00 0.09 0.17 0.11
 -------- 14:00 0.10 0.18 0.13
 -------- 15:00 0.11 0.18 0.12
 22.01.13 16:00 0.12 0.19 0.12
 -------- 17:00 0.10 0.21 0.11
 -------- 18:00 0.10 0.22 0.10
 -------- 19:00 0.11 0.18 0.09
 -------- 20:00 0.09 0.17 0.07
 22.01.13 21:00 0.08 0.15 0.07
 -------- 22:00 0.09 0.21 0.10
 -------- 23:00 0.09 0.28 0.13
