 Date Time CO NO2 NO
 23.01.13 12:00 0.18 0.31 0.26
 -------- 13:00 0.13 0.22 0.15
 -------- 14:00 0.11 0.18 0.12
 -------- 15:00 0.09 0.18 0.12
 -------- 16:00 0.09 0.17 0.11
 23.01.13 17:00 0.13 0.21 0.12
 -------- 18:00 0.13 0.25 0.14
 -------- 19:00 0.13 0.24 0.13
 -------- 20:00 0.13 0.23 0.13
 -------- 21:00 0.12 0.22 0.13
 23.01.13 22:00 0.10 0.21 0.10
 -------- 23:00 0.09 0.19 0.10
 -------- 00:00 0.09 0.19 0.08
 -------- 01:00 0.09 0.18 0.09
 -------- 02:00 0.09 0.20 0.09
 24.01.13 03:00 0.12 0.27 0.22
 -------- 04:00 0.13 0.36 0.27
 -------- 05:00 0.13 0.28 0.21
 -------- 06:00 0.11 0.32 0.20
 -------- 07:00 0.14 0.26 0.16
 24.01.13 08:00 0.13 0.23 0.16
 -------- 09:00 0.13 0.22 0.15
 -------- 10:00 0.14 0.24 0.17
 -------- 11:00 0.15 0.26 0.24
 -------- 12:00 0.16 0.22 0.24
 24.01.13 13:00 0.13 0.19 0.17
 -------- 14:00 0.12 0.18 0.15
 -------- 15:00 0.12 0.19 0.17
 -------- 16:00 0.11 0.19 0.14
 -------- 17:00 0.09 0.13 0.08
 24.01.13 18:00 0.07 0.07 0.06
 -------- 19:00 0.06 0.07 0.06
 -------- 20:00 0.07 0.08 0.07
 -------- 21:00 0.07 0.09 0.07
 -------- 22:00 0.11 0.24 0.12
 24.01.13 23:00 0.07 0.36 0.16
 -------- 00:00 0.05 0.09 0.08
 -------- 01:00 0.04 0.12 0.09
 -------- 02:00 0.05 0.15 0.08
 -------- 03:00 0.05 0.20 0.10
 25.01.13 04:00 0.04 0.11 0.08
 -------- 05:00 0.05 0.10 0.05
 -------- 06:00 0.04 0.07 0.06
 -------- 07:00 0.07 0.09 0.07
 -------- 08:00 0.09 0.14 0.08
 25.01.13 09:00 0.07 0.12 0.06
 -------- 10:00 0.06 0.09 0.06
 -------- 11:00 0.06 0.08 0.07
