 Date Time CO NO2 NO
 17.01.13 11:00 0.08 0.10 0.06
 -------- 12:00 0.08 0.07 0.07
 -------- 13:00 0.07 0.06 0.07
 -------- 14:00 0.07 0.06 0.07
 -------- 15:00 0.07 0.07 0.07
 17.01.13 16:00 0.07 0.08 0.07
 -------- 17:00 0.06 0.08 0.06
 -------- 18:00 0.07 0.08 0.06
 -------- 19:00 0.07 0.08 0.06
 -------- 20:00 0.06 0.09 0.06
 17.01.13 21:00 0.07 0.09 0.06
 -------- 22:00 0.06 0.07 0.05
 -------- 23:00 0.06 0.06 0.05
 -------- 00:00 0.06 0.06 0.05
 -------- 01:00 0.05 0.06 0.05
 18.01.13 02:00 0.04 0.06 0.05
 -------- 03:00 0.04 0.05 0.05
 -------- 04:00 0.04 0.05 0.05
 -------- 05:00 0.05 0.07 0.06
 -------- 06:00 0.05 0.07 0.06
 18.01.13 07:00 0.06 0.09 0.06
 -------- 08:00 0.07 0.10 0.06
 -------- 09:00 0.08 0.11 0.05
 -------- 10:00 0.09 0.11 0.06
 -------- 11:00 0.08 0.10 0.09
 18.01.13 12:00 0.09 0.11 0.08
 -------- 13:00 0.10 0.09 0.08
 -------- 14:00 0.09 0.10 0.09
 -------- 15:00 0.12 0.11 0.08
 -------- 16:00 0.13 0.15 0.09
 18.01.13 17:00 0.10 0.14 0.09
 -------- 18:00 0.11 0.15 0.09
 -------- 19:00 0.10 0.15 0.09
 -------- 20:00 0.10 0.15 0.09
 -------- 21:00 0.12 0.16 0.09
 18.01.13 22:00 0.11 0.16 0.09
 -------- 23:00 0.10 0.15 0.09
 -------- 00:00 0.12 0.15 0.11
 -------- 01:00 0.10 0.18 0.12
 -------- 02:00 0.11 0.18 0.14
 19.01.13 03:00 0.11 0.17 0.13
 -------- 04:00 0.10 0.15 0.12
 -------- 05:00 0.10 0.17 0.13
 -------- 06:00 0.20 0.24 0.22
 -------- 07:00 0.19 0.27 0.27
 19.01.13 08:00 0.17 0.26 0.25
 -------- 09:00 0.16 0.22 0.21
 -------- 10:00 0.17 0.22 0.19
