 Date Time CO NO2 NO
 24.03.13 12:00 0.06 0.12 0.18
 -------- 13:00 0.06 0.20 0.21
 -------- 14:00 0.06 0.13 0.19
 -------- 15:00 0.06 0.34 0.22
 -------- 16:00 0.04 0.35 0.19
 24.03.13 17:00 0.04 0.29 0.18
 -------- 18:00 0.05 0.25 0.10
 -------- 19:00 0.04 0.16 0.12
 -------- 20:00 0.04 0.35 0.20
 -------- 21:00 0.04 0.20 0.14
 24.03.13 22:00 0.04 0.51 0.15
 -------- 23:00 0.04 0.25 0.15
 -------- 00:00 0.04 0.43 0.08
 -------- 01:00 0.04 0.13 0.06
 -------- 02:00 0.04 0.07 0.02
 25.03.13 03:00 0.04 0.18 0.05
 -------- 04:00 0.04 0.33 0.08
 -------- 05:00 0.04 0.15 0.10
 -------- 06:00 0.05 0.31 0.12
 -------- 07:00 0.06 0.37 0.11
 25.03.13 08:00 0.05 0.21 0.10
 -------- 09:00 0.05 0.20 0.14
 -------- 10:00 0.08 0.15 0.12
 -------- 11:00 0.06 0.18 0.14
 -------- 12:00 0.06 0.29 0.10
 25.03.13 13:00 0.06 0.12 0.06
 -------- 14:00 0.06 0.09 0.09
 -------- 15:00 0.07 0.13 0.07
 -------- 16:00 0.05 0.06 0.05
 -------- 17:00 0.05 0.21 0.07
 25.03.13 18:00 0.07 0.05 0.05
 -------- 19:00 0.07 0.15 0.04
 -------- 20:00 0.07 0.10 0.03
 -------- 21:00 0.07 0.10 0.03
 -------- 22:00 0.06 0.12 0.02
 25.03.13 23:00 0.08 0.26 0.08
 -------- 00:00 0.05 0.10 0.06
 -------- 01:00 0.04 0.18 0.04
 -------- 02:00 0.05 0.17 0.08
 -------- 03:00 0.04 0.20 0.14
 26.03.13 04:00 0.05 0.21 0.10
 -------- 05:00 0.04 0.17 0.02
 -------- 06:00 0.04 0.07 0.04
 -------- 07:00 0.04 0.24 0.09
 -------- 08:00 ---- 0.24 0.06
 26.03.13 09:00 ---- 0.14 0.03
 -------- 10:00 ---- 0.15 0.06
 -------- 11:00 0.07 0.07 0.05
