 Date Time CO NO2 NO
 17.12.12 00:00 0.10 0.49 0.19
 -------- 01:00 0.08 0.43 0.12
 -------- 02:00 0.07 0.41 0.09
 -------- 03:00 0.08 0.40 0.06
 -------- 04:00 0.07 0.41 0.07
 17.12.12 05:00 0.07 0.41 0.06
 -------- 06:00 0.09 0.46 0.11
 -------- 07:00 0.18 0.61 0.34
 -------- 08:00 0.25 0.67 0.47
 -------- 09:00 0.32 0.83 0.79
 17.12.12 10:00 0.25 0.73 0.56
 -------- 11:00 0.21 0.69 0.44
 -------- 12:00 0.16 0.67 0.34
 -------- 13:00 0.18 0.66 0.33
 -------- 14:00 0.17 0.74 0.36
 17.12.12 15:00 0.17 0.69 0.33
 -------- 16:00 0.20 0.63 0.26
 -------- 17:00 0.13 0.60 0.22
 -------- 18:00 0.15 0.62 0.31
 -------- 19:00 0.13 0.61 0.31
 17.12.12 20:00 0.13 0.54 0.30
 -------- 21:00 0.09 0.42 0.08
 -------- 22:00 0.09 0.37 0.08
 -------- 23:00 0.08 0.32 0.03
 -------- 00:00 0.07 0.32 0.04
 18.12.12 01:00 0.06 0.29 0.02
 -------- 02:00 0.06 0.29 0.03
 -------- 03:00 0.06 0.26 0.02
 -------- 04:00 0.06 0.26 0.01
 -------- 05:00 0.05 0.28 0.02
 18.12.12 06:00 0.06 0.31 0.03
 -------- 07:00 0.06 0.39 0.08
 -------- 08:00 ---- 0.40 0.11
 -------- 09:00 ---- 0.42 0.17
 -------- 10:00 0.08 0.41 0.20
 18.12.12 11:00 0.11 0.29 0.26
 -------- 12:00 0.10 0.31 0.23
 -------- 13:00 0.12 0.34 0.25
 -------- 14:00 0.10 0.36 0.22
 -------- 15:00 0.11 0.37 0.19
 18.12.12 16:00 0.12 0.38 0.15
 -------- 17:00 0.14 0.41 0.15
 -------- 18:00 0.12 0.38 0.08
 -------- 19:00 0.09 0.36 0.06
 -------- 20:00 0.09 0.35 0.04
 18.12.12 21:00 0.08 0.33 0.05
 -------- 22:00 0.07 0.33 0.05
 -------- 23:00 0.06 0.30 0.03
