 Date Time CO NO2 CHX NO
 18.02.13 00:00 0.08 0.24 1.54 0.01
 -------- 01:00 0.07 0.22 1.52 0.01
 -------- 02:00 0.06 0.18 1.49 0.00
 -------- 03:00 0.06 0.22 1.49 0.00
 -------- 04:00 0.04 0.20 1.49 0.00
 18.02.13 05:00 0.04 0.20 1.48 0.00
 -------- 06:00 0.06 0.20 1.48 0.01
 -------- 07:00 0.08 0.27 1.54 0.02
 -------- 08:00 0.09 0.33 1.55 0.03
 -------- 09:00 0.08 0.36 1.56 0.03
 18.02.13 10:00 0.07 0.32 1.53 0.04
 -------- 11:00 0.06 0.28 1.52 0.03
 -------- 12:00 0.07 0.27 1.52 0.04
 -------- 13:00 0.07 0.26 1.51 0.03
 -------- 14:00 0.06 0.27 1.50 0.04
 18.02.13 15:00 0.07 0.29 1.54 0.04
 -------- 16:00 0.10 0.41 1.71 0.08
 -------- 17:00 0.09 0.39 1.70 0.05
 -------- 18:00 0.11 0.40 1.65 0.05
 -------- 19:00 0.12 0.39 1.71 0.05
 18.02.13 20:00 0.09 0.37 1.61 0.03
 -------- 21:00 0.09 0.34 1.58 0.03
 -------- 22:00 0.09 0.31 1.60 0.02
 -------- 23:00 0.09 0.32 1.63 0.02
 -------- 00:00 0.09 0.33 1.63 0.02
 19.02.13 01:00 0.08 0.35 1.60 0.02
 -------- 02:00 0.08 0.32 1.61 0.01
 -------- 03:00 0.08 0.34 1.61 0.01
 -------- 04:00 0.07 0.28 1.58 0.01
 -------- 05:00 0.07 0.31 1.61 0.01
 19.02.13 06:00 0.08 0.36 1.64 0.02
 -------- 07:00 0.09 0.36 1.65 0.03
 -------- 08:00 0.11 0.38 1.71 0.06
 -------- 09:00 0.11 0.41 1.73 0.08
 -------- 10:00 0.13 0.39 1.72 0.06
 19.02.13 11:00 0.10 0.40 1.71 0.07
 -------- 12:00 0.13 0.40 1.70 0.10
 -------- 13:00 0.12 0.41 1.70 0.14
 -------- 14:00 0.11 0.42 1.67 0.14
 -------- 15:00 0.12 0.45 1.67 0.15
 19.02.13 16:00 0.12 0.45 1.64 0.13
 -------- 17:00 0.13 0.47 1.64 0.12
 -------- 18:00 0.17 0.51 1.74 0.17
 -------- 19:00 0.17 0.52 1.83 0.17
 -------- 20:00 0.14 0.53 1.75 0.14
