 Date Time CO NO2 CHX NO
 04.11.12 12:00 0.08 0.19 1.44 0.03
 -------- 13:00 0.09 0.20 1.46 0.04
 -------- 14:00 0.10 0.23 1.47 0.04
 -------- 15:00 0.08 0.20 1.44 0.03
 -------- 16:00 0.08 0.18 1.42 0.02
 04.11.12 17:00 0.08 0.20 1.42 0.03
 -------- 18:00 0.08 0.22 1.43 0.03
 -------- 19:00 0.08 0.24 1.43 0.03
 -------- 20:00 0.07 0.22 1.42 0.03
 -------- 21:00 0.07 0.20 1.42 0.02
 04.11.12 22:00 0.06 0.18 1.41 0.02
 -------- 23:00 0.06 0.17 1.44 0.02
 -------- 00:00 0.06 0.15 1.43 0.02
 -------- 01:00 0.06 0.18 1.44 0.02
 -------- 02:00 0.05 0.13 1.40 0.02
 05.11.12 03:00 0.05 0.11 1.39 0.01
 -------- 04:00 0.06 0.14 1.39 0.01
 -------- 05:00 0.06 0.16 1.41 0.01
 -------- 06:00 0.08 0.20 1.42 0.01
 -------- 07:00 0.09 0.27 1.44 0.02
 05.11.12 08:00 0.09 0.29 1.45 0.04
 -------- 09:00 0.09 0.26 1.46 0.05
 -------- 10:00 0.09 0.26 1.49 0.07
 -------- 11:00 0.09 0.26 1.51 0.07
 -------- 12:00 0.09 0.26 1.60 0.05
 05.11.12 13:00 0.11 0.31 1.55 0.08
 -------- 14:00 0.11 0.29 1.49 0.06
 -------- 15:00 0.10 0.25 1.46 0.04
 -------- 16:00 0.10 0.24 1.46 0.03
 -------- 17:00 0.09 0.25 1.47 0.04
 05.11.12 18:00 0.10 0.23 1.46 0.04
 -------- 19:00 0.09 0.22 1.46 0.04
 -------- 20:00 0.09 0.21 1.45 0.04
 -------- 21:00 0.08 0.21 1.43 0.03
 -------- 22:00 0.07 0.21 1.46 0.03
 05.11.12 23:00 0.05 0.14 1.45 0.02
 -------- 00:00 0.05 0.22 1.47 0.02
 -------- 01:00 0.05 0.17 1.41 0.02
 -------- 02:00 0.06 0.30 1.48 0.04
 -------- 03:00 0.06 0.29 1.47 0.03
 06.11.12 04:00 0.05 0.24 1.42 0.02
 -------- 05:00 0.07 0.26 1.46 0.03
 -------- 06:00 0.06 0.28 1.45 0.04
 -------- 07:00 0.07 0.33 1.53 0.09
 -------- 08:00 0.08 0.32 1.56 0.12
 06.11.12 09:00 0.08 0.31 1.56 0.13
 -------- 10:00 0.09 0.30 1.53 0.11
