 Date Time CO NO2 CHX NO
 21.12.12 00:00 0.08 0.33 2.04 0.06
 -------- 01:00 0.08 0.33 2.08 0.06
 -------- 02:00 0.08 0.33 2.55 0.09
 -------- 03:00 0.09 0.34 2.41 0.12
 -------- 04:00 0.08 0.34 2.10 0.13
 21.12.12 05:00 0.08 0.33 2.05 0.11
 -------- 06:00 0.08 0.31 2.05 0.08
 -------- 07:00 0.09 0.32 2.14 0.12
 -------- 08:00 0.10 0.32 2.02 0.11
 -------- 09:00 0.10 0.31 2.08 0.11
 21.12.12 10:00 0.10 0.31 2.46 0.13
 -------- 11:00 0.11 0.32 2.49 0.19
 -------- 12:00 0.11 0.32 2.13 0.19
 -------- 13:00 0.10 0.30 1.92 0.14
 -------- 14:00 0.10 0.32 1.96 0.16
 21.12.12 15:00 0.11 0.34 2.32 0.18
 -------- 16:00 0.11 0.37 2.00 0.21
 -------- 17:00 0.13 0.36 1.80 0.21
 -------- 18:00 0.13 0.34 1.74 0.19
 -------- 19:00 0.11 0.32 1.74 0.14
 21.12.12 20:00 0.12 0.33 1.82 0.15
 -------- 21:00 0.12 0.33 1.89 0.13
 -------- 22:00 0.12 0.33 1.85 0.12
 -------- 23:00 0.10 0.33 1.87 0.11
 -------- 00:00 0.10 0.34 1.77 0.11
 22.12.12 01:00 0.10 0.34 1.74 0.10
 -------- 02:00 0.10 0.34 1.76 0.09
 -------- 03:00 0.10 0.35 1.74 0.08
 -------- 04:00 0.09 0.35 1.73 0.07
 -------- 05:00 0.08 0.35 1.69 0.05
 22.12.12 06:00 0.08 0.36 1.68 0.05
 -------- 07:00 0.09 0.36 1.70 0.07
 -------- 08:00 0.10 0.37 1.70 0.08
 -------- 09:00 0.10 0.36 1.73 0.06
 -------- 10:00 0.09 0.34 1.65 0.05
 22.12.12 11:00 0.10 0.33 1.64 0.07
 -------- 12:00 0.10 0.32 1.63 0.07
 -------- 13:00 0.11 0.33 1.60 0.09
 -------- 14:00 0.10 0.35 1.58 0.09
 -------- 15:00 0.09 0.34 1.55 0.06
 22.12.12 16:00 0.09 0.34 1.55 0.04
 -------- 17:00 0.10 0.36 1.55 0.03
 -------- 18:00 0.09 0.31 1.54 0.02
 -------- 19:00 0.08 0.27 1.53 0.01
 -------- 20:00 0.08 0.26 1.52 0.01
 22.12.12 21:00 0.08 0.27 1.53 0.01
 -------- 22:00 0.08 0.26 1.53 0.01
 -------- 23:00 0.08 0.26 1.53 0.01
