 Date Time CO NO2 CHX NO
 24.11.12 12:00 0.11 0.27 1.60 0.13
 -------- 13:00 0.10 0.27 1.61 0.14
 -------- 14:00 0.11 0.28 1.63 0.15
 -------- 15:00 0.11 0.28 1.61 0.14
 -------- 16:00 0.11 0.29 1.62 0.15
 24.11.12 17:00 0.12 0.29 1.64 0.16
 -------- 18:00 0.13 0.29 1.65 0.20
 -------- 19:00 0.12 0.31 1.69 0.20
 -------- 20:00 0.12 0.31 1.71 0.20
 -------- 21:00 0.11 0.30 1.71 0.21
 24.11.12 22:00 0.13 0.32 1.67 0.35
 -------- 23:00 0.11 0.30 1.61 0.20
 -------- 00:00 0.09 0.28 1.57 0.13
 -------- 01:00 0.07 0.27 1.54 0.13
 -------- 02:00 0.07 0.26 1.52 0.09
 25.11.12 03:00 0.06 0.26 1.51 0.07
 -------- 04:00 0.06 0.25 1.53 0.06
 -------- 05:00 0.09 0.26 1.58 0.13
 -------- 06:00 0.07 0.25 1.55 0.06
 -------- 07:00 0.07 0.25 1.53 0.05
 25.11.12 08:00 0.06 0.24 1.51 0.05
 -------- 09:00 0.06 0.27 1.54 0.15
 -------- 10:00 0.07 0.28 1.53 0.19
 -------- 11:00 0.06 0.28 1.53 0.19
 -------- 12:00 0.06 0.22 1.53 0.05
 25.11.12 13:00 0.07 0.21 1.54 0.06
 -------- 14:00 0.07 0.25 1.55 0.10
 -------- 15:00 0.06 0.22 1.51 0.05
 -------- 16:00 0.06 0.24 1.51 0.04
 -------- 17:00 0.06 0.25 1.51 0.03
 25.11.12 18:00 0.06 0.26 1.49 0.03
 -------- 19:00 0.05 0.24 1.49 0.02
 -------- 20:00 0.04 0.20 1.47 0.01
 -------- 21:00 0.04 0.19 1.48 0.01
 -------- 22:00 0.06 0.23 1.51 0.03
 25.11.12 23:00 0.06 0.22 1.51 0.03
 -------- 00:00 0.06 0.23 1.53 0.03
 -------- 01:00 0.06 0.25 1.54 0.03
 -------- 02:00 0.06 0.24 1.56 0.03
 -------- 03:00 0.04 0.20 1.59 0.01
 26.11.12 04:00 0.04 0.19 1.59 0.01
 -------- 05:00 0.05 0.21 1.56 0.02
 -------- 06:00 0.06 0.22 1.65 0.04
 -------- 07:00 0.07 0.23 1.65 0.06
 -------- 08:00 0.10 0.24 1.70 0.12
 26.11.12 09:00 0.11 0.24 1.73 0.13
 -------- 10:00 0.12 0.24 1.71 0.18
 -------- 11:00 0.12 0.23 1.64 0.15
