 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 14.10.12 12:00 0.01 0.20 2.65 0.16 0.02 0.10 0.00 ---- 0.01
 -------- 13:00 0.00 0.20 2.51 0.18 0.01 0.10 0.00 ---- 0.00
 -------- 14:00 0.00 0.17 2.53 0.21 0.01 0.10 0.00 ---- 0.00
 -------- 15:00 0.00 0.17 2.46 0.20 0.02 0.10 0.00 ---- 0.01
 -------- 16:00 0.01 0.14 2.39 0.21 0.02 0.10 0.00 ---- 0.01
 14.10.12 17:00 0.01 0.17 2.40 0.23 0.08 0.10 0.00 0.04 0.04
 -------- 18:00 0.01 0.12 2.26 0.29 0.12 0.10 0.00 0.03 0.06
 -------- 19:00 0.01 0.12 2.29 0.32 0.20 ---- 0.00 0.04 0.07
 -------- 20:00 0.01 0.15 2.23 0.26 0.11 0.10 0.00 ---- 0.04
 -------- 21:00 0.00 0.17 2.21 0.21 0.03 0.10 0.00 ---- 0.03
 14.10.12 22:00 0.01 0.21 2.28 0.16 0.02 0.10 0.00 ---- ----
 -------- 23:00 0.01 0.18 2.19 0.19 0.01 0.10 0.00 ---- 0.01
 -------- 00:00 0.00 0.22 2.31 0.16 0.01 0.10 0.00 ---- 0.01
 -------- 01:00 0.00 0.18 2.23 0.18 0.02 0.10 0.00 ---- 0.00
 -------- 02:00 0.00 0.17 2.12 0.17 0.02 0.10 0.00 ---- 0.00
 15.10.12 03:00 0.01 0.14 2.04 0.21 0.02 0.10 0.00 ---- 0.01
 -------- 04:00 0.01 0.14 1.97 0.26 0.01 0.10 0.00 ---- 0.01
 -------- 05:00 0.01 0.12 2.01 0.30 0.01 0.10 0.00 ---- 0.00
 -------- 06:00 0.01 0.11 2.10 0.29 0.02 0.10 0.00 0.03 0.00
 -------- 07:00 0.02 0.11 2.24 0.30 0.01 0.10 0.00 0.03 0.01
 15.10.12 08:00 0.01 0.12 2.15 0.31 0.02 0.10 0.00 ---- 0.01
 -------- 09:00 0.01 0.13 2.42 0.32 0.02 0.10 0.00 0.03 0.01
 -------- 10:00 0.02 0.13 2.43 0.33 0.01 0.10 0.00 0.03 0.01
 -------- 11:00 0.02 0.13 2.55 0.35 0.00 0.10 0.00 0.04 0.01
 -------- 12:00 0.02 0.14 2.58 0.35 0.01 0.10 0.00 ---- 0.01
 15.10.12 13:00 0.01 0.14 2.46 0.31 0.02 0.10 0.00 ---- 0.01
 -------- 14:00 0.01 0.21 2.59 0.21 0.01 0.10 0.00 0.10 0.01
 -------- 15:00 0.00 0.19 2.23 0.26 0.02 0.10 0.00 0.03 0.00
 -------- 16:00 0.01 0.20 2.14 0.25 0.01 0.10 0.00 ---- 0.01
 -------- 17:00 0.00 0.22 2.07 0.21 0.02 0.10 0.00 0.03 0.01
 15.10.12 18:00 0.00 0.28 2.12 0.14 0.01 0.10 0.00 0.04 0.01
 -------- 19:00 0.00 0.20 2.10 0.25 0.01 0.10 0.00 0.03 0.01
 -------- 20:00 0.01 0.21 2.05 0.27 0.01 0.10 0.00 ---- 0.00
 -------- 21:00 0.01 0.22 2.11 0.18 0.01 0.10 0.00 ---- 0.01
