 Date Time CO OZ NO2 CHX NO
 03.02.13 12:00 0.06 0.21 0.03 1.48 0.00
 -------- 13:00 0.07 0.21 0.03 1.48 0.01
 -------- 14:00 0.06 0.25 0.02 1.46 0.00
 -------- 15:00 0.06 0.24 0.02 1.46 0.00
 -------- 16:00 0.06 0.22 0.03 1.47 ----
 03.02.13 17:00 0.08 0.19 0.04 1.49 ----
 -------- 18:00 0.08 0.15 0.06 1.50 ----
 -------- 19:00 0.08 0.12 0.07 1.51 ----
 -------- 20:00 0.08 0.08 0.10 1.51 0.01
 -------- 21:00 0.08 0.07 0.10 1.62 0.00
 03.02.13 22:00 0.09 0.08 0.09 1.68 0.00
 -------- 23:00 0.07 0.11 0.06 1.52 0.00
 -------- 00:00 0.06 0.11 0.05 1.51 ----
 -------- 01:00 0.06 0.13 0.04 1.49 ----
 -------- 02:00 0.06 0.15 0.01 1.48 ----
 04.02.13 03:00 0.06 0.14 0.01 1.48 ----
 -------- 04:00 0.06 0.11 0.02 1.49 ----
 -------- 05:00 0.06 0.08 0.04 1.50 ----
 -------- 06:00 0.11 0.02 0.09 1.58 0.05
 -------- 07:00 0.17 ---- 0.12 1.64 0.16
 04.02.13 08:00 0.26 ---- 0.14 2.15 0.30
 -------- 09:00 0.25 ---- 0.16 2.20 0.29
 -------- 10:00 0.20 ---- 0.15 1.69 0.18
 -------- 11:00 0.23 ---- 0.16 1.90 0.24
 -------- 12:00 0.17 ---- 0.14 1.92 0.16
 04.02.13 13:00 0.12 0.02 0.11 1.67 0.09
 -------- 14:00 0.09 0.04 0.07 1.56 0.03
 -------- 15:00 0.10 0.06 0.07 1.51 0.02
 -------- 16:00 0.07 0.07 0.05 1.52 0.01
 -------- 17:00 0.06 0.09 0.03 1.53 0.01
 04.02.13 18:00 0.06 0.12 0.01 1.49 0.01
 -------- 19:00 0.06 0.13 ---- 1.46 ----
