 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 15.10.12 12:00 0.03 0.15 0.39 0.40 ---- 0.20 0.00 0.49 0.03
 -------- 13:00 0.02 0.17 0.46 0.36 ---- 0.20 0.00 0.47 0.05
 -------- 14:00 0.01 0.23 0.48 0.29 0.02 0.20 0.00 0.53 0.03
 -------- 15:00 0.01 0.19 0.46 0.32 0.01 0.10 0.00 0.31 0.04
 -------- 16:00 0.01 0.19 0.41 0.30 0.01 0.10 0.00 0.23 0.04
 15.10.12 17:00 0.01 0.26 0.38 0.28 0.02 ---- 0.00 0.68 0.01
 -------- 18:00 0.01 0.30 0.31 0.24 0.03 0.20 0.00 0.07 0.04
 -------- 19:00 0.01 0.25 0.34 0.32 0.01 0.20 0.00 0.78 0.00
 -------- 20:00 0.01 0.20 0.34 0.33 0.01 ---- 0.00 0.50 0.03
 -------- 21:00 0.01 0.21 0.34 0.28 0.02 ---- 0.00 0.54 0.03
 15.10.12 22:00 0.01 0.15 0.36 0.33 0.01 0.10 0.00 0.74 0.04
 -------- 23:00 0.01 0.17 0.33 0.29 0.01 ---- 0.00 0.50 0.04
 -------- 00:00 0.01 0.25 0.29 0.20 0.02 0.20 0.00 0.93 ----
 -------- 01:00 0.01 0.23 0.28 0.20 0.02 0.20 0.00 0.61 0.02
 -------- 02:00 0.01 0.19 0.30 0.22 0.02 ---- 0.00 0.86 0.03
 16.10.12 03:00 0.01 0.19 0.29 0.21 0.02 ---- 0.00 0.56 0.03
 -------- 04:00 0.01 0.15 0.31 0.25 0.01 ---- 0.00 0.73 0.01
 -------- 05:00 0.01 0.15 0.30 0.25 0.01 ---- 0.00 0.89 ----
 -------- 06:00 0.01 0.15 0.30 0.25 0.01 ---- 0.00 0.32 0.04
 -------- 07:00 0.01 0.10 0.35 0.31 ---- ---- 0.00 0.97 0.01
 16.10.12 08:00 0.01 0.10 0.33 0.30 ---- ---- 0.00 0.53 0.02
 -------- 09:00 0.01 0.11 0.34 0.30 ---- ---- 0.00 0.72 0.01
 -------- 10:00 0.01 0.11 0.34 0.33 ---- ---- 0.01 0.63 0.04
 -------- 11:00 0.01 0.12 0.37 0.31 ---- ---- 0.00 0.63 0.03
 -------- 12:00 0.03 0.12 0.39 0.32 ---- ---- 0.00 0.85 0.01
 16.10.12 13:00 0.01 0.11 0.38 0.30 ---- ---- 0.00 0.55 0.03
 -------- 14:00 0.01 0.13 0.40 0.28 ---- ---- 0.00 0.80 0.01
 -------- 15:00 0.01 0.12 0.35 0.29 ---- ---- 0.00 0.33 0.04
 -------- 16:00 0.01 0.12 0.40 0.29 ---- ---- 0.00 0.82 ----
 -------- 17:00 0.01 0.10 0.38 0.32 ---- 0.10 0.00 0.78 0.01
 16.10.12 18:00 0.01 0.12 0.37 0.30 ---- ---- 0.00 0.94 0.04
 -------- 19:00 0.01 0.11 0.38 0.29 ---- ---- 0.00 1.02 0.01
 -------- 20:00 0.01 0.10 0.37 0.28 ---- ---- 0.00 0.47 0.03
 -------- 21:00 0.01 0.10 0.40 0.28 ---- 0.10 0.00 0.84 0.01
 -------- 22:00 0.01 0.10 0.37 0.26 ---- 0.10 0.00 0.78 0.04
 16.10.12 23:00 0.01 0.11 0.39 0.25 ---- ---- 0.01 0.72 0.02
 -------- 00:00 0.01 0.10 0.42 0.23 ---- ---- 0.01 0.90 0.01
 -------- 01:00 0.01 0.11 0.46 0.22 ---- ---- 0.01 0.69 0.01
 -------- 02:00 0.01 0.10 0.43 0.20 ---- ---- 0.00 1.01 0.00
 -------- 03:00 0.02 0.10 0.41 0.20 ---- ---- 0.00 0.45 0.03
 17.10.12 04:00 0.02 0.09 0.39 0.20 ---- ---- 0.00 0.87 0.01
 -------- 05:00 0.02 0.11 0.49 0.20 ---- ---- 0.00 0.84 0.01
 -------- 06:00 0.02 0.11 0.52 0.20 ---- ---- 0.00 0.56 0.03
 -------- 07:00 0.05 0.11 0.47 0.20 0.00 0.10 0.00 0.92 0.03
 -------- 08:00 0.07 0.12 0.43 0.21 0.00 0.10 0.00 0.67 0.03
 17.10.12 09:00 0.02 0.11 0.42 0.20 ---- ---- 0.00 1.01 ----
 -------- 10:00 0.01 0.11 0.43 0.20 ---- ---- 0.01 0.81 0.02
 -------- 11:00 0.02 0.12 0.46 0.20 ---- ---- 0.00 0.75 0.03
