 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 15.11.12 12:00 0.00 0.07 0.19 0.21 0.00 0.20 0.00 2.49 ----
 -------- 13:00 0.00 0.08 0.19 0.20 0.00 0.12 0.00 2.17 ----
 -------- 14:00 0.00 0.08 0.30 0.19 0.01 0.18 0.00 2.33 ----
 -------- 15:00 0.00 0.07 0.21 0.22 ---- 0.18 0.00 2.44 ----
 -------- 16:00 0.00 0.09 0.20 0.20 0.01 0.17 0.00 2.06 ----
 15.11.12 17:00 0.00 0.07 0.17 0.23 0.01 0.45 0.00 2.49 ----
 -------- 18:00 0.00 0.10 0.19 0.22 0.01 0.17 0.00 2.08 ----
 -------- 19:00 0.00 0.11 0.19 0.21 0.01 0.17 0.00 2.33 ----
 -------- 20:00 0.00 0.09 0.17 0.20 0.01 0.11 0.00 2.25 ----
 -------- 21:00 0.00 0.10 0.19 0.19 0.01 0.12 0.00 2.18 ----
 15.11.12 22:00 0.00 0.10 0.17 0.20 0.02 0.18 0.00 2.29 ----
 -------- 23:00 0.00 0.11 0.16 0.18 0.01 0.20 0.00 2.20 ----
 -------- 00:00 0.00 0.13 0.16 0.14 0.02 0.16 0.00 2.49 ----
 -------- 01:00 0.00 0.13 0.14 0.13 0.01 0.19 0.00 2.09 ----
 -------- 02:00 0.00 0.14 0.16 0.12 0.02 0.17 0.00 2.41 ----
 16.11.12 03:00 0.00 0.17 0.16 0.10 0.01 0.15 0.00 2.35 ----
 -------- 04:00 0.00 0.21 0.15 0.10 0.03 0.34 0.00 2.06 ----
 -------- 05:00 0.00 0.25 0.15 0.13 0.03 0.44 0.00 2.28 ----
 -------- 06:00 0.00 0.23 0.15 0.15 0.03 0.59 ---- 2.00 ----
 -------- 07:00 0.00 0.20 0.15 0.19 0.03 0.47 ---- 2.35 ----
 16.11.12 08:00 0.00 0.19 0.14 0.18 0.02 0.60 ---- 2.11 ----
 -------- 09:00 0.00 0.18 0.15 0.21 0.02 0.46 0.00 2.17 ----
 -------- 10:00 0.00 0.17 0.18 0.23 0.02 0.19 0.00 2.17 ----
 -------- 11:00 0.00 0.17 0.17 0.21 0.02 0.37 0.00 2.17 ----
 -------- 12:00 0.00 0.16 0.18 0.20 0.02 0.31 0.00 2.46 ----
 16.11.12 13:00 0.00 0.19 0.14 0.21 0.01 0.15 0.00 1.95 ----
 -------- 14:00 0.00 0.19 0.12 0.21 0.02 0.61 ---- 2.40 ----
 -------- 15:00 0.00 0.20 0.16 0.19 0.02 0.24 0.00 2.16 ----
 -------- 16:00 0.00 0.18 0.17 0.20 0.02 0.28 0.00 2.14 ----
 -------- 17:00 0.00 0.18 0.16 0.20 0.02 0.45 0.00 2.30 ----
 16.11.12 18:00 0.00 0.17 0.17 0.21 0.02 0.29 0.00 2.08 ----
 -------- 19:00 0.00 0.18 0.16 0.20 0.02 0.52 0.00 2.35 ----
 -------- 20:00 0.00 0.14 0.17 0.24 0.01 0.26 0.00 2.13 ----
 -------- 21:00 0.00 0.13 0.18 0.25 0.01 0.12 0.00 2.35 ----
 -------- 22:00 0.00 0.13 0.14 0.24 0.01 0.17 0.00 2.23 ----
 16.11.12 23:00 0.00 0.13 0.14 0.25 0.01 0.22 0.00 2.25 ----
 -------- 00:00 0.00 0.13 0.14 0.24 0.01 0.32 0.00 2.44 ----
 -------- 01:00 0.00 0.15 0.13 0.21 0.01 0.35 0.00 1.90 ----
 -------- 02:00 0.00 0.15 0.12 0.21 0.01 0.12 0.00 2.30 ----
 -------- 03:00 0.00 0.17 0.12 0.16 0.01 0.32 0.00 2.04 ----
 17.11.12 04:00 0.00 0.17 0.12 0.16 0.01 0.37 0.00 2.12 ----
 -------- 05:00 0.00 0.17 0.12 0.18 0.01 0.11 0.00 2.04 ----
 -------- 06:00 0.00 0.18 0.12 0.17 0.01 0.19 0.00 2.06 ----
 -------- 07:00 0.00 0.15 0.14 0.22 0.01 0.32 0.00 2.31 ----
 -------- 08:00 0.00 0.16 0.14 0.23 0.01 0.11 0.00 2.02 ----
 17.11.12 09:00 0.00 0.14 0.10 0.27 0.01 0.25 0.00 2.44 ----
 -------- 10:00 0.00 0.14 0.15 0.26 0.01 0.11 0.00 2.11 ----
 -------- 11:00 0.00 0.14 0.16 0.23 0.01 0.20 0.00 2.24 ----
