 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 13.10.12 00:00 0.01 0.13 0.36 0.28 ---- ---- 0.00 0.31 0.04
 -------- 01:00 0.01 0.15 0.34 0.25 0.01 ---- 0.00 0.39 0.03
 -------- 02:00 0.01 0.17 0.38 0.24 0.01 ---- 0.00 0.67 0.01
 -------- 03:00 0.01 0.15 0.35 0.24 0.01 ---- 0.00 0.21 0.05
 -------- 04:00 0.01 0.14 0.35 0.24 0.01 ---- 0.00 0.64 0.01
 13.10.12 05:00 0.01 0.12 0.34 0.26 0.01 ---- 0.00 0.43 0.04
 -------- 06:00 0.01 0.12 0.33 0.26 0.00 ---- 0.00 0.47 0.03
 -------- 07:00 0.01 0.11 0.33 0.26 0.01 ---- 0.00 0.51 0.03
 -------- 08:00 0.01 0.11 0.30 0.24 0.01 ---- 0.00 0.36 0.04
 -------- 09:00 0.01 0.11 0.30 0.26 0.01 ---- 0.00 0.48 0.03
 13.10.12 10:00 0.01 0.14 0.30 0.28 0.01 0.10 0.00 0.22 0.04
 -------- 11:00 0.01 0.15 0.33 0.26 0.01 ---- 0.00 0.47 0.03
 -------- 12:00 0.01 0.16 0.31 0.23 0.01 ---- 0.00 0.25 0.05
 -------- 13:00 0.01 0.18 0.34 0.23 0.01 0.10 0.00 0.33 0.04
 -------- 14:00 0.01 0.19 0.35 0.23 0.02 0.13 0.00 0.37 0.04
 13.10.12 15:00 0.01 0.21 0.40 0.21 0.02 0.10 0.00 0.25 0.04
 -------- 16:00 0.01 0.21 0.41 0.19 0.02 0.20 0.00 0.56 0.02
 -------- 17:00 0.01 0.18 0.39 0.22 0.01 0.20 0.00 0.32 0.04
 -------- 18:00 0.00 0.17 0.34 0.23 0.01 0.15 0.00 0.67 0.01
 -------- 19:00 0.00 0.13 0.35 0.29 0.00 ---- 0.00 0.58 0.02
 13.10.12 20:00 0.01 0.11 0.37 0.34 ---- ---- 0.00 0.68 0.03
 -------- 21:00 0.01 0.11 0.40 0.34 ---- ---- 0.00 0.63 0.03
 -------- 22:00 0.01 0.12 0.39 0.36 ---- ---- 0.00 0.53 0.02
 -------- 23:00 0.01 0.11 0.40 0.34 ---- ---- 0.00 0.79 0.01
 -------- 00:00 0.01 0.12 0.33 0.28 0.01 ---- 0.00 0.29 0.04
 14.10.12 01:00 0.01 0.12 0.32 0.28 ---- ---- 0.00 0.62 0.02
 -------- 02:00 0.01 0.11 0.30 0.28 ---- ---- 0.00 0.38 0.04
 -------- 03:00 0.02 0.14 0.34 0.29 0.00 ---- 0.00 0.50 0.03
 -------- 04:00 0.02 0.16 0.36 0.27 ---- ---- 0.01 0.59 0.02
 -------- 05:00 0.01 0.14 0.30 0.26 ---- ---- 0.00 0.43 0.03
 14.10.12 06:00 0.01 0.14 0.30 0.24 ---- ---- 0.01 0.53 0.02
 -------- 07:00 0.01 0.12 0.26 0.26 ---- ---- 0.00 0.25 0.04
 -------- 08:00 0.01 0.11 0.23 0.27 0.01 ---- 0.01 0.46 0.03
 -------- 09:00 0.01 0.14 0.25 0.27 ---- ---- 0.01 0.16 0.05
 -------- 10:00 0.01 0.14 0.22 0.26 0.01 0.15 0.00 0.12 0.05
 14.10.12 11:00 0.01 0.17 0.22 0.20 0.01 ---- 0.00 0.22 0.05
 -------- 12:00 0.01 0.19 0.18 0.20 0.01 0.10 0.00 0.12 0.06
 -------- 13:00 0.01 0.24 0.21 0.19 0.02 0.20 0.00 0.39 0.04
 -------- 14:00 0.01 0.23 0.26 0.25 0.02 0.20 0.00 0.15 0.06
 -------- 15:00 0.01 0.20 0.28 0.27 0.01 ---- 0.00 0.26 0.04
 14.10.12 16:00 0.01 0.19 0.30 0.27 0.00 ---- 0.00 0.25 0.05
 -------- 17:00 0.01 0.18 0.30 0.27 0.16 ---- 0.00 0.45 0.04
 -------- 18:00 0.01 0.14 0.31 0.34 0.35 ---- 0.00 0.22 0.06
 -------- 19:00 0.01 0.13 0.37 0.35 0.83 ---- 0.01 0.27 0.08
 -------- 20:00 0.01 0.14 0.29 0.30 0.40 0.15 0.00 0.53 0.05
 14.10.12 21:00 0.01 0.18 0.28 0.27 0.33 ---- 0.00 ---- 0.06
 -------- 22:00 0.01 0.19 0.23 0.22 ---- ---- 0.00 0.42 0.02
 -------- 23:00 0.01 0.17 0.21 0.24 0.00 ---- 0.00 0.25 0.04
