 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 17.01.13 11:00 0.01 0.13 0.13 0.31 ---- 0.08 0.00 ---- ----
 -------- 12:00 0.01 0.15 0.11 0.30 ---- 0.08 0.00 ---- ----
 -------- 13:00 0.02 0.14 0.12 0.29 ---- 0.09 0.00 ---- ----
 -------- 14:00 0.01 0.16 0.09 0.27 ---- 0.06 0.00 ---- ----
 -------- 15:00 0.02 0.18 0.11 0.25 ---- 0.08 0.00 1.23 ----
 17.01.13 16:00 0.01 0.17 0.12 0.25 ---- 0.07 0.00 1.55 ----
 -------- 17:00 0.01 0.17 0.15 0.26 ---- 0.05 0.00 0.91 ----
 -------- 18:00 0.01 0.17 0.13 0.25 ---- 0.06 0.00 1.84 ----
 -------- 19:00 0.01 0.20 0.13 0.24 ---- 0.11 0.00 ---- ----
 -------- 20:00 0.01 0.18 0.12 0.23 ---- 0.08 0.00 ---- ----
 17.01.13 21:00 0.01 0.19 0.13 0.24 ---- 0.06 0.00 1.25 ----
 -------- 22:00 0.01 0.15 0.14 0.29 ---- 0.06 0.00 1.10 ----
 -------- 23:00 0.01 0.15 0.12 0.29 ---- 0.06 0.00 0.69 ----
 -------- 00:00 0.01 0.15 0.11 0.28 ---- 0.06 0.00 ---- ----
 -------- 01:00 0.02 0.16 0.10 0.29 ---- 0.05 0.00 1.74 ----
 18.01.13 02:00 0.01 0.17 0.09 0.25 ---- 0.06 0.00 0.76 ----
 -------- 03:00 0.01 0.19 0.08 0.23 ---- 0.06 0.00 0.89 ----
 -------- 04:00 0.01 0.17 0.08 0.26 ---- 0.06 0.00 0.67 ----
 -------- 05:00 0.02 0.14 0.10 0.29 ---- 0.06 0.00 1.39 ----
 -------- 06:00 0.02 0.14 0.08 0.29 ---- 0.06 0.00 0.93 ----
 18.01.13 07:00 0.02 0.15 0.13 0.31 ---- 0.06 0.00 0.78 ----
 -------- 08:00 0.01 0.13 0.11 0.31 ---- 0.05 0.00 0.55 ----
 -------- 09:00 0.02 0.14 0.14 0.33 ---- 0.05 0.00 0.99 ----
 -------- 10:00 0.02 0.14 0.15 0.30 ---- 0.06 0.00 0.89 ----
 -------- 11:00 0.02 0.17 0.16 0.29 ---- 0.06 0.00 1.38 ----
 18.01.13 12:00 0.01 0.17 0.18 0.25 ---- 0.06 0.00 0.78 ----
 -------- 13:00 0.02 0.16 0.12 0.28 ---- 0.07 0.00 0.87 ----
 -------- 14:00 0.02 0.18 0.12 0.27 ---- 0.08 0.00 1.15 ----
 -------- 15:00 0.02 0.15 0.11 0.31 ---- 0.07 0.00 0.68 ----
 -------- 16:00 0.02 0.15 0.15 0.35 ---- 0.05 0.00 1.12 ----
 18.01.13 17:00 0.02 0.14 0.13 0.34 ---- 0.07 0.00 0.95 ----
 -------- 18:00 0.02 0.14 0.17 0.36 ---- 0.08 0.00 1.62 ----
 -------- 19:00 0.02 0.14 0.16 0.34 ---- 0.06 0.00 1.04 ----
 -------- 20:00 0.02 0.13 0.18 0.34 ---- 0.09 0.00 1.64 ----
 -------- 21:00 0.02 0.14 0.18 0.34 ---- 0.07 0.00 0.80 ----
 18.01.13 22:00 0.02 0.13 0.16 0.37 ---- 0.10 0.00 1.41 ----
 -------- 23:00 0.02 0.12 0.14 0.36 ---- 0.08 0.00 0.82 ----
 -------- 00:00 0.02 0.13 0.15 0.35 ---- 0.08 0.00 1.54 ----
 -------- 01:00 0.03 0.14 0.16 0.35 ---- 0.07 0.00 1.37 ----
 -------- 02:00 0.03 0.14 0.16 0.33 ---- 0.08 0.00 1.44 ----
 19.01.13 03:00 0.03 0.13 0.20 0.33 ---- 0.08 0.00 ---- ----
 -------- 04:00 0.02 0.13 0.20 0.34 ---- 0.06 0.00 ---- ----
 -------- 05:00 0.02 0.14 0.23 0.35 ---- 0.08 0.00 ---- ----
 -------- 06:00 0.02 0.12 0.21 0.34 ---- 0.07 0.00 1.15 ----
 -------- 07:00 0.02 0.11 0.13 0.35 ---- 0.06 0.00 0.92 ----
 19.01.13 08:00 0.02 0.12 0.18 0.35 ---- 0.07 0.00 0.65 ----
 -------- 09:00 0.02 0.13 0.17 0.34 ---- 0.07 0.00 1.19 ----
 -------- 10:00 0.01 0.13 0.15 0.34 ---- 0.08 0.00 1.11 ----
