 Date Time CO NO2 NO
 18.03.13 12:00 0.11 0.32 0.12
 -------- 13:00 0.09 0.27 0.08
 -------- 14:00 0.07 0.20 0.05
 -------- 15:00 0.05 0.18 0.04
 -------- 16:00 0.05 0.23 0.05
 18.03.13 17:00 0.04 0.20 0.03
 -------- 18:00 0.04 0.20 0.03
 -------- 19:00 0.05 0.23 0.03
 -------- 20:00 0.07 0.24 0.02
 -------- 21:00 0.07 0.23 0.02
 18.03.13 22:00 0.07 0.24 0.03
 -------- 23:00 0.06 0.23 0.03
 -------- 00:00 0.06 0.23 0.02
 -------- 01:00 0.06 0.19 0.02
 -------- 02:00 0.06 0.18 0.02
 19.03.13 03:00 0.06 0.26 0.03
 -------- 04:00 0.06 0.21 0.01
 -------- 05:00 0.06 0.16 0.01
 -------- 06:00 0.06 0.22 0.02
 -------- 07:00 0.06 0.23 0.01
 19.03.13 08:00 0.06 0.22 0.01
 -------- 09:00 0.06 0.17 0.02
 -------- 10:00 0.07 0.17 0.03
 -------- 11:00 0.07 0.17 0.04
 -------- 12:00 0.06 0.16 0.03
 19.03.13 13:00 0.06 0.16 0.03
 -------- 14:00 0.06 0.15 0.03
 -------- 15:00 0.06 0.14 0.03
 -------- 16:00 0.06 0.15 0.02
 -------- 17:00 0.06 0.16 0.02
 19.03.13 18:00 0.06 0.19 0.02
 -------- 19:00 0.07 0.22 0.02
 -------- 20:00 0.07 0.25 0.01
 -------- 21:00 0.08 0.29 0.01
 -------- 22:00 0.07 0.29 0.02
 19.03.13 23:00 0.07 0.33 0.04
 -------- 00:00 0.09 0.43 0.09
 -------- 01:00 0.09 0.39 0.07
 -------- 02:00 0.08 0.40 0.03
 -------- 03:00 0.08 0.40 0.09
 20.03.13 04:00 0.08 0.41 0.09
 -------- 05:00 0.10 0.41 0.12
 -------- 06:00 0.09 0.39 0.07
 -------- 07:00 0.09 0.41 0.07
 -------- 08:00 0.11 0.40 0.09
 20.03.13 09:00 0.11 0.37 0.10
 -------- 10:00 0.12 0.34 0.09
 -------- 11:00 0.10 0.27 0.06
