 Date Time CO NO2 CHX NO PM10
 21.12.12 12:00 0.21 0.40 1.65 0.53 0.17
 -------- 13:00 0.20 0.39 1.61 0.49 0.18
 -------- 14:00 0.21 0.41 1.63 0.50 0.21
 -------- 15:00 0.19 0.40 1.60 0.44 0.20
 -------- 16:00 0.17 0.37 1.55 0.38 0.16
 21.12.12 17:00 0.13 0.36 1.57 0.24 0.13
 -------- 18:00 0.13 0.34 1.79 0.23 0.11
 -------- 19:00 0.13 0.34 1.73 0.23 0.10
 -------- 20:00 0.13 0.36 1.60 0.26 0.09
 -------- 21:00 0.13 0.35 1.57 0.22 0.09
 21.12.12 22:00 0.13 0.33 1.57 0.20 0.09
 -------- 23:00 0.11 0.35 1.55 0.19 0.10
 -------- 00:00 0.11 0.35 1.52 0.16 0.10
 -------- 01:00 0.10 0.36 1.50 0.11 0.10
 -------- 02:00 0.09 0.37 1.50 0.14 0.09
 22.12.12 03:00 0.09 0.36 1.49 0.10 0.09
 -------- 04:00 0.08 0.34 1.48 0.10 0.07
 -------- 05:00 0.08 0.34 1.47 0.10 0.09
 -------- 06:00 0.07 0.34 1.48 0.09 0.08
 -------- 07:00 0.07 0.35 1.46 0.09 0.08
 22.12.12 08:00 0.07 ---- 1.46 ---- 0.08
 -------- 09:00 0.08 ---- 1.49 ---- 0.08
 -------- 10:00 0.09 ---- 1.47 ---- 0.09
 -------- 11:00 0.09 ---- 1.45 ---- 0.10
 -------- 12:00 0.09 ---- 1.47 ---- 0.13
 22.12.12 13:00 0.10 ---- 1.45 ---- 0.17
 -------- 14:00 0.09 ---- 1.43 ---- 0.17
 -------- 15:00 0.11 ---- 1.43 ---- 0.21
 -------- 16:00 0.10 ---- 1.42 ---- 0.21
 -------- 17:00 0.11 ---- 1.44 ---- 0.18
 22.12.12 18:00 0.10 ---- 1.44 ---- 0.17
 -------- 19:00 0.11 ---- 1.43 ---- 0.20
 -------- 20:00 0.09 ---- 1.41 ---- 0.16
 -------- 21:00 0.10 ---- 1.40 ---- 0.15
 -------- 22:00 0.10 ---- 1.44 ---- 0.14
 22.12.12 23:00 0.09 ---- 1.41 ---- 0.12
 -------- 00:00 0.11 ---- 1.52 ---- 0.10
 -------- 01:00 0.09 ---- 1.41 ---- 0.09
 -------- 02:00 0.08 ---- 1.41 ---- 0.07
 -------- 03:00 0.07 ---- 1.42 ---- 0.07
 23.12.12 04:00 0.06 ---- 1.41 ---- 0.06
 -------- 05:00 0.05 ---- 1.41 ---- 0.04
 -------- 06:00 0.05 ---- 1.39 ---- 0.04
 -------- 07:00 0.05 0.35 1.41 0.06 0.04
 -------- 08:00 0.06 0.31 1.43 0.04 0.04
 23.12.12 09:00 0.07 0.35 1.42 0.07 0.04
 -------- 10:00 0.07 0.41 1.41 0.10 0.05
 -------- 11:00 0.07 0.39 1.41 0.09 0.05
