 Date Time CO OZ NO2 NO
 11.02.13 11:00 0.31 0.05 0.22 0.25
 -------- 12:00 0.31 0.05 0.23 0.28
 -------- 13:00 0.31 0.05 0.24 0.28
 -------- 14:00 0.33 0.05 0.25 0.28
 -------- 15:00 0.31 0.06 0.24 0.24
 11.02.13 16:00 0.34 0.05 0.27 0.30
 -------- 17:00 0.27 0.05 0.23 0.22
 -------- 18:00 0.30 0.05 0.23 0.22
 -------- 19:00 0.29 0.05 0.21 0.21
 -------- 20:00 0.24 0.05 0.21 0.17
 11.02.13 21:00 0.21 0.05 0.20 0.16
 -------- 22:00 0.23 0.05 0.22 0.20
 -------- 23:00 0.19 0.05 0.22 0.17
 -------- 00:00 0.15 0.05 0.21 0.14
 -------- 01:00 0.12 0.06 0.20 0.10
 12.02.13 02:00 0.09 0.09 0.20 0.07
 -------- 03:00 0.10 0.07 0.23 0.09
 -------- 04:00 0.12 0.05 0.25 0.15
 -------- 05:00 0.11 0.07 0.22 0.09
 -------- 06:00 0.15 0.06 0.22 0.14
 12.02.13 07:00 0.21 0.06 0.21 0.17
 -------- 08:00 0.25 0.05 0.21 0.17
 -------- 09:00 0.21 0.05 0.21 0.17
 -------- 10:00 0.25 0.06 0.22 0.19
 -------- 11:00 0.19 0.07 0.23 0.17
 12.02.13 12:00 0.19 0.07 0.25 0.16
 -------- 13:00 0.20 0.10 0.27 0.15
 -------- 14:00 0.18 0.10 0.27 0.13
 -------- 15:00 0.20 0.10 0.27 0.15
 -------- 16:00 0.19 0.09 0.28 0.14
 12.02.13 17:00 0.19 0.12 0.27 0.12
 -------- 18:00 0.21 0.09 0.29 0.12
 -------- 19:00 0.18 0.09 0.27 0.10
 -------- 20:00 0.20 0.09 0.27 0.12
 -------- 21:00 0.21 0.08 0.28 0.16
 12.02.13 22:00 0.18 0.07 0.28 0.13
 -------- 23:00 0.15 0.08 0.26 0.11
 -------- 00:00 0.13 0.09 0.25 0.10
 -------- 01:00 0.13 0.07 0.26 0.10
 -------- 02:00 0.11 0.09 0.23 0.07
 13.02.13 03:00 0.09 0.09 0.23 0.07
 -------- 04:00 0.11 0.07 0.24 0.09
 -------- 05:00 0.11 0.07 0.24 0.10
 -------- 06:00 0.14 0.09 0.25 0.11
 -------- 07:00 0.18 0.07 0.27 0.16
 13.02.13 08:00 0.25 0.06 0.28 0.18
 -------- 09:00 0.26 0.05 0.28 0.17
 -------- 10:00 0.26 0.06 0.29 0.15
