 Date Time CO NO2 CHX NO
 12.10.12 12:00 0.21 0.45 1.84 0.34
 -------- 13:00 0.19 0.44 1.73 0.23
 -------- 14:00 0.18 0.41 1.67 0.21
 -------- 15:00 0.15 0.37 1.57 0.16
 -------- 16:00 0.14 0.35 1.68 0.13
 12.10.12 17:00 0.13 0.30 1.76 0.14
 -------- 18:00 0.12 0.27 1.88 0.12
 -------- 19:00 0.12 0.27 1.68 0.11
 -------- 20:00 0.11 0.25 1.57 0.09
 -------- 21:00 0.10 0.27 1.53 0.08
 12.10.12 22:00 0.08 0.24 1.47 0.05
 -------- 23:00 0.07 0.24 1.44 0.02
 -------- 00:00 0.06 0.25 1.46 0.02
 -------- 01:00 0.05 0.21 1.42 0.01
 -------- 02:00 0.05 0.14 1.42 0.01
 13.10.12 03:00 0.06 0.13 1.46 0.01
 -------- 04:00 0.06 0.13 1.49 0.01
 -------- 05:00 0.07 0.15 1.46 0.01
 -------- 06:00 0.05 0.17 1.48 0.01
 -------- 07:00 0.03 0.16 1.50 0.01
 13.10.12 08:00 0.03 0.16 1.51 0.01
 -------- 09:00 0.03 0.17 1.49 0.02
 -------- 10:00 0.04 0.17 1.48 0.02
 -------- 11:00 0.04 0.18 1.47 0.02
 -------- 12:00 0.03 0.15 1.44 0.02
 13.10.12 13:00 0.02 0.13 1.42 0.02
 -------- 14:00 0.02 0.13 1.41 0.02
 -------- 15:00 0.01 0.11 1.39 0.02
 -------- 16:00 0.01 0.12 1.39 0.01
 -------- 17:00 0.03 0.17 1.41 0.02
 13.10.12 18:00 0.06 0.25 1.44 0.03
 -------- 19:00 0.09 0.28 1.46 0.04
 -------- 20:00 0.11 0.32 1.49 0.06
 -------- 21:00 0.15 0.32 1.55 0.11
 -------- 22:00 0.15 0.33 1.56 0.10
 13.10.12 23:00 0.17 0.33 1.61 0.15
 -------- 00:00 0.11 0.30 1.54 0.13
 -------- 01:00 0.10 0.28 1.56 0.09
 -------- 02:00 0.07 0.25 1.53 0.07
 -------- 03:00 0.06 0.25 1.52 0.08
 14.10.12 04:00 0.04 0.23 1.51 0.05
 -------- 05:00 0.05 0.23 1.52 0.05
 -------- 06:00 0.09 0.24 1.59 0.08
 -------- 07:00 0.14 0.25 1.62 0.13
 -------- 08:00 0.07 0.26 1.65 0.14
 14.10.12 09:00 0.08 0.28 1.69 0.14
 -------- 10:00 0.08 0.29 1.59 0.10
 -------- 11:00 0.07 0.27 1.59 0.07
