 Date Time CO NO2 CHX NO
 28.09.12 00:00 0.07 0.37 1.51 0.06
 -------- 01:00 0.09 0.35 1.48 0.04
 -------- 02:00 0.09 0.32 1.48 0.03
 -------- 03:00 0.08 0.30 1.50 0.02
 -------- 04:00 0.06 0.22 1.46 0.01
 28.09.12 05:00 0.07 0.15 1.45 0.01
 -------- 06:00 0.05 0.19 1.45 0.01
 -------- 07:00 0.05 0.20 1.44 0.02
 -------- 08:00 0.07 0.22 1.40 0.01
 -------- 09:00 0.07 0.23 1.41 0.02
 28.09.12 10:00 0.08 0.27 1.43 0.02
 -------- 11:00 0.11 0.29 1.46 0.02
 -------- 12:00 0.08 0.22 1.42 0.02
 -------- 13:00 0.08 0.19 1.40 0.02
 -------- 14:00 0.07 0.20 1.41 0.01
 28.09.12 15:00 0.07 0.19 1.40 0.01
 -------- 16:00 0.07 0.24 1.48 0.01
 -------- 17:00 0.09 0.24 1.45 0.01
 -------- 18:00 0.08 0.25 1.48 0.01
 -------- 19:00 0.12 0.39 1.55 0.01
 28.09.12 20:00 0.11 0.41 1.49 0.02
 -------- 21:00 0.07 0.23 1.44 0.01
 -------- 22:00 0.04 0.12 1.33 0.00
 -------- 23:00 0.03 0.15 1.35 0.00
 -------- 00:00 0.04 0.16 1.36 0.01
 29.09.12 01:00 0.03 0.14 1.34 0.01
 -------- 02:00 0.03 0.15 1.36 0.01
 -------- 03:00 0.03 0.12 1.35 0.01
 -------- 04:00 0.03 0.12 1.36 0.01
 -------- 05:00 0.03 0.13 1.37 0.01
 29.09.12 06:00 0.04 0.15 1.38 0.01
 -------- 07:00 0.05 0.15 1.38 0.01
 -------- 08:00 0.05 0.15 1.38 0.01
 -------- 09:00 0.05 0.14 1.37 0.01
 -------- 10:00 0.05 0.14 1.36 0.01
 29.09.12 11:00 0.05 0.12 1.36 0.01
 -------- 12:00 0.06 0.10 1.35 0.01
 -------- 13:00 0.07 0.11 1.35 0.01
 -------- 14:00 0.07 0.11 1.35 0.01
 -------- 15:00 0.08 0.11 1.36 0.01
 29.09.12 16:00 0.07 0.11 1.36 0.01
 -------- 17:00 0.11 0.12 1.37 0.01
 -------- 18:00 0.09 0.16 1.37 0.01
 -------- 19:00 0.10 0.19 1.38 0.01
 -------- 20:00 0.11 0.22 1.41 0.01
 29.09.12 21:00 0.13 0.28 1.47 0.02
 -------- 22:00 0.16 0.34 1.51 0.05
 -------- 23:00 0.18 0.36 1.56 0.09
