 Date Time CO NO2 CHX NO
 22.01.13 12:00 0.16 0.38 1.55 0.17
 -------- 13:00 0.19 0.45 1.57 0.22
 -------- 14:00 0.19 0.40 1.57 0.20
 -------- 15:00 0.14 0.33 1.48 0.10
 -------- 16:00 0.13 0.31 1.47 0.07
 22.01.13 17:00 0.15 0.37 1.50 0.08
 -------- 18:00 0.13 0.38 1.48 0.06
 -------- 19:00 0.11 0.38 1.48 0.06
 -------- 20:00 0.09 0.35 1.47 0.04
 -------- 21:00 0.10 0.39 1.50 0.08
 22.01.13 22:00 0.09 0.37 1.46 0.06
 -------- 23:00 0.08 0.36 1.45 0.05
 -------- 00:00 0.06 0.36 1.46 0.05
 -------- 01:00 0.08 0.38 1.48 0.07
 -------- 02:00 0.07 0.35 1.44 0.06
 23.01.13 03:00 0.06 0.30 1.43 0.02
 -------- 04:00 0.04 0.25 1.44 0.01
 -------- 05:00 0.05 0.31 1.44 0.02
 -------- 06:00 0.05 0.31 1.41 0.02
 -------- 07:00 0.06 0.32 1.42 0.03
 23.01.13 08:00 0.08 0.36 1.47 0.06
 -------- 09:00 0.12 0.39 1.54 0.12
 -------- 10:00 0.13 0.38 1.55 0.15
 -------- 11:00 0.13 0.36 1.53 0.15
 -------- 12:00 0.15 0.33 1.53 0.14
 23.01.13 13:00 0.15 0.30 1.53 0.12
 -------- 14:00 0.14 0.32 1.56 0.13
 -------- 15:00 0.10 0.29 1.51 0.08
 -------- 16:00 0.09 0.31 1.46 0.06
 -------- 17:00 0.11 0.35 1.46 0.05
 23.01.13 18:00 0.13 0.41 1.51 0.10
 -------- 19:00 0.14 0.42 1.55 0.12
 -------- 20:00 0.14 0.42 1.58 0.14
 -------- 21:00 0.11 0.36 1.55 0.14
 -------- 22:00 0.04 0.25 1.42 0.01
 23.01.13 23:00 0.05 0.32 1.43 0.02
 -------- 00:00 0.08 0.41 1.54 0.13
 -------- 01:00 0.13 0.46 1.67 0.25
 -------- 02:00 0.12 0.44 1.65 0.21
 -------- 03:00 0.09 0.42 1.55 0.16
 24.01.13 04:00 0.09 0.40 1.61 0.13
 -------- 05:00 0.07 0.39 1.63 0.10
 -------- 06:00 0.08 0.39 1.54 0.10
 -------- 07:00 0.10 0.42 1.55 0.16
 -------- 08:00 0.13 0.43 1.58 0.17
 24.01.13 09:00 0.18 0.43 1.66 0.19
 -------- 10:00 0.14 0.43 1.63 0.19
 -------- 11:00 0.11 0.39 1.53 0.12
