 Date Time CO NO2 CHX NO
 06.05.13 00:00 0.03 0.15 1.36 0.01
 -------- 01:00 0.04 0.18 1.39 0.01
 -------- 02:00 0.04 0.17 1.37 0.01
 -------- 03:00 0.05 0.15 1.37 0.00
 -------- 04:00 0.03 0.21 1.38 0.01
 06.05.13 05:00 0.04 0.16 1.38 0.00
 -------- 06:00 0.05 0.11 1.38 0.00
 -------- 07:00 0.05 0.11 1.35 0.01
 -------- 08:00 0.07 0.16 1.33 0.01
 -------- 09:00 0.07 0.13 1.33 0.01
 06.05.13 10:00 0.05 0.09 1.32 0.01
 -------- 11:00 0.07 0.10 1.33 0.01
 -------- 12:00 0.07 0.09 1.33 0.01
 -------- 13:00 0.07 0.09 1.33 0.01
 -------- 14:00 0.08 0.10 1.32 0.01
 06.05.13 15:00 0.07 0.09 1.34 0.01
 -------- 16:00 0.08 0.09 1.35 0.01
 -------- 17:00 0.08 0.09 1.35 0.01
 -------- 18:00 0.07 0.07 1.36 0.00
 -------- 19:00 0.08 0.08 1.36 0.00
 06.05.13 20:00 0.04 0.10 1.34 0.00
 -------- 21:00 0.06 0.11 1.36 0.00
 -------- 22:00 0.08 0.12 1.35 0.00
 -------- 23:00 0.09 0.19 1.35 0.00
 -------- 00:00 0.05 0.20 1.35 0.00
 07.05.13 01:00 0.06 0.15 1.36 0.00
 -------- 02:00 0.06 0.16 1.39 0.00
 -------- 03:00 0.06 0.14 1.42 0.00
 -------- 04:00 0.06 0.18 1.46 0.00
 -------- 05:00 0.06 0.26 1.41 0.00
 07.05.13 06:00 0.05 0.26 1.45 0.01
 -------- 07:00 0.06 0.28 1.55 0.03
 -------- 08:00 0.08 0.26 1.51 0.03
 -------- 09:00 0.10 0.25 1.44 0.03
 -------- 10:00 0.08 0.17 1.39 0.02
 07.05.13 11:00 0.13 0.12 1.43 0.01
 -------- 12:00 0.14 0.11 1.39 0.01
 -------- 13:00 0.12 0.10 1.37 0.01
 -------- 14:00 0.15 0.10 1.40 0.01
 -------- 15:00 0.15 0.10 1.41 0.01
 07.05.13 16:00 0.16 0.13 1.43 0.01
 -------- 17:00 0.16 0.15 1.41 0.01
 -------- 18:00 0.17 0.15 1.39 0.01
 -------- 19:00 0.19 0.19 1.41 0.01
 -------- 20:00 0.17 0.17 1.40 0.00
 07.05.13 21:00 0.18 0.24 1.46 0.00
 -------- 22:00 0.23 0.39 1.62 0.01
 -------- 23:00 0.29 0.60 1.73 0.10
