 Date Time CO NO2 CHX NO
 18.11.12 12:00 0.05 0.14 1.34 0.02
 -------- 13:00 0.08 0.15 1.37 0.01
 -------- 14:00 0.05 0.14 1.34 0.01
 -------- 15:00 0.12 0.16 1.44 0.02
 -------- 16:00 0.06 0.17 1.36 0.02
 18.11.12 17:00 0.07 0.17 1.36 0.01
 -------- 18:00 0.06 0.14 1.35 0.01
 -------- 19:00 0.07 0.13 1.36 0.01
 -------- 20:00 0.08 0.13 1.36 0.01
 -------- 21:00 0.09 0.16 1.36 0.01
 18.11.12 22:00 0.09 0.14 1.35 0.01
 -------- 23:00 0.09 0.15 1.35 0.01
 -------- 00:00 0.06 0.13 1.35 0.01
 -------- 01:00 0.05 0.11 1.35 0.01
 -------- 02:00 0.05 0.08 1.35 0.01
 19.11.12 03:00 0.05 0.09 1.35 0.01
 -------- 04:00 0.05 0.08 1.36 0.00
 -------- 05:00 0.05 0.06 1.34 0.00
 -------- 06:00 0.05 0.06 1.34 0.00
 -------- 07:00 0.06 0.11 1.36 0.01
 19.11.12 08:00 0.06 0.15 1.38 0.02
 -------- 09:00 0.07 0.18 1.40 0.02
 -------- 10:00 0.07 0.18 1.40 0.02
 -------- 11:00 0.08 0.20 1.42 0.03
 -------- 12:00 0.09 0.18 1.43 0.03
 19.11.12 13:00 0.08 0.17 1.41 0.02
 -------- 14:00 0.07 0.18 1.43 0.03
 -------- 15:00 0.08 0.19 1.41 0.02
 -------- 16:00 0.07 0.19 1.41 0.03
 -------- 17:00 0.07 0.18 1.42 0.03
 19.11.12 18:00 0.08 0.19 1.42 0.03
 -------- 19:00 0.08 0.20 1.42 0.03
 -------- 20:00 0.08 0.20 1.42 0.03
 -------- 21:00 0.08 0.18 1.41 0.04
 -------- 22:00 0.07 0.15 1.41 0.02
 19.11.12 23:00 0.06 0.14 1.41 0.03
 -------- 00:00 0.05 0.13 1.40 0.02
 -------- 01:00 0.04 0.13 1.40 0.03
 -------- 02:00 0.03 0.12 1.39 0.01
 -------- 03:00 0.03 0.11 1.38 0.01
 20.11.12 04:00 0.03 0.11 1.38 0.01
 -------- 05:00 0.03 0.11 1.38 0.01
 -------- 06:00 0.04 0.12 1.39 0.03
 -------- 07:00 0.05 0.14 1.40 0.05
 -------- 08:00 0.08 0.15 1.44 0.09
 20.11.12 09:00 0.07 0.15 1.43 0.09
 -------- 10:00 0.07 0.15 1.44 0.09
 -------- 11:00 0.08 0.15 1.45 0.10
