 Date Time CO NO2 CHX NO
 19.09.12 12:00 0.10 0.25 1.44 0.03
 -------- 13:00 0.08 0.19 1.41 0.02
 -------- 14:00 0.09 0.18 1.39 0.02
 -------- 15:00 0.09 0.18 1.40 0.01
 -------- 16:00 0.09 0.18 1.40 0.01
 19.09.12 17:00 0.10 0.18 1.42 0.01
 -------- 18:00 0.11 0.21 1.41 0.01
 -------- 19:00 0.13 0.30 1.44 0.01
 -------- 20:00 0.15 0.42 1.48 0.02
 -------- 21:00 0.18 0.49 1.55 0.07
 19.09.12 22:00 0.17 0.47 1.56 0.07
 -------- 23:00 0.14 0.43 1.53 0.05
 -------- 00:00 0.11 0.41 1.49 0.06
 -------- 01:00 0.09 0.38 1.52 0.05
 -------- 02:00 0.07 0.36 1.59 0.03
 20.09.12 03:00 0.12 0.36 1.58 0.04
 -------- 04:00 0.08 0.35 1.56 0.04
 -------- 05:00 0.07 0.35 1.55 0.05
 -------- 06:00 0.06 0.35 1.54 0.06
 -------- 07:00 0.09 0.35 1.56 0.10
 20.09.12 08:00 0.12 0.36 1.58 0.14
 -------- 09:00 0.14 0.39 1.62 0.18
 -------- 10:00 0.15 0.42 1.69 0.19
 -------- 11:00 0.14 0.40 1.60 0.13
 -------- 12:00 0.09 0.32 1.50 0.07
 20.09.12 13:00 0.07 0.21 1.42 0.03
 -------- 14:00 0.06 0.19 1.46 0.02
 -------- 15:00 0.07 0.18 1.46 0.01
 -------- 16:00 0.08 0.17 1.43 0.01
 -------- 17:00 0.09 0.19 1.41 0.01
 20.09.12 18:00 0.09 0.21 1.42 0.01
 -------- 19:00 0.12 0.30 1.52 0.01
 -------- 20:00 0.18 0.49 1.56 0.05
 -------- 21:00 0.19 0.52 1.60 0.11
 -------- 22:00 0.16 0.47 1.60 0.06
 20.09.12 23:00 0.12 0.44 1.60 0.04
 -------- 00:00 0.10 0.41 1.66 0.04
 -------- 01:00 0.10 0.37 1.61 0.03
 -------- 02:00 0.10 0.34 1.51 0.03
 -------- 03:00 0.08 0.35 1.51 0.04
 21.09.12 04:00 0.04 0.33 1.52 0.03
 -------- 05:00 0.05 0.35 1.52 0.06
 -------- 06:00 0.06 0.35 1.55 0.06
 -------- 07:00 0.11 0.35 1.61 0.10
 -------- 08:00 0.15 0.37 1.69 0.19
 21.09.12 09:00 0.17 0.38 1.71 0.20
 -------- 10:00 0.18 0.42 1.69 0.17
 -------- 11:00 0.18 0.47 1.74 0.20
