 Date Time CO NO2 CHX NO
 26.11.12 12:00 0.08 0.19 1.57 0.10
 -------- 13:00 0.09 0.19 1.52 0.10
 -------- 14:00 0.09 0.18 1.51 0.08
 -------- 15:00 0.08 0.18 1.52 0.11
 -------- 16:00 0.10 0.19 1.54 0.13
 26.11.12 17:00 0.08 0.17 1.49 0.09
 -------- 18:00 0.08 0.16 1.50 0.09
 -------- 19:00 0.08 0.16 1.51 0.09
 -------- 20:00 0.08 0.15 1.50 0.08
 -------- 21:00 0.06 0.14 1.46 0.07
 26.11.12 22:00 0.06 0.15 1.48 0.09
 -------- 23:00 0.04 0.14 1.44 0.06
 -------- 00:00 0.03 0.14 1.44 0.05
 -------- 01:00 0.05 0.13 1.44 0.02
 -------- 02:00 0.05 0.13 1.88 0.03
 27.11.12 03:00 0.04 0.12 1.54 0.02
 -------- 04:00 0.04 0.12 1.48 0.02
 -------- 05:00 0.04 0.12 1.44 0.02
 -------- 06:00 0.04 0.12 1.41 0.02
 -------- 07:00 0.05 0.17 1.42 0.02
 27.11.12 08:00 0.08 0.17 1.50 0.10
 -------- 09:00 0.09 0.18 1.50 0.13
 -------- 10:00 0.08 0.18 1.49 0.12
 -------- 11:00 0.09 0.15 1.48 0.10
 -------- 12:00 0.08 0.17 1.53 0.12
 27.11.12 13:00 0.07 0.17 1.50 0.09
 -------- 14:00 0.06 0.17 1.55 0.07
 -------- 15:00 0.06 0.17 1.50 0.07
 -------- 16:00 0.05 0.17 1.49 0.05
 -------- 17:00 0.06 0.17 1.45 0.05
 27.11.12 18:00 0.05 0.17 1.41 0.03
 -------- 19:00 0.05 0.18 1.42 0.03
 -------- 20:00 0.05 0.19 1.43 0.03
 -------- 21:00 0.05 0.20 1.42 0.03
 -------- 22:00 0.07 0.20 1.45 0.05
 27.11.12 23:00 0.06 0.22 1.46 0.08
 -------- 00:00 0.05 0.20 1.43 0.05
 -------- 01:00 0.07 0.20 1.43 0.04
 -------- 02:00 0.06 0.19 1.44 0.05
 -------- 03:00 0.05 0.19 1.43 0.04
 28.11.12 04:00 0.05 0.18 1.42 0.02
 -------- 05:00 0.06 0.19 1.47 0.04
 -------- 06:00 0.08 0.21 1.53 0.12
 -------- 07:00 0.10 0.22 1.71 0.16
 -------- 08:00 0.12 0.22 1.74 0.16
 28.11.12 09:00 0.13 0.21 1.64 0.17
 -------- 10:00 0.11 0.21 1.57 0.15
 -------- 11:00 0.12 0.22 1.57 0.17
