 Date Time CO NO2 CHX NO
 11.01.13 00:00 0.08 0.29 1.47 0.05
 -------- 01:00 0.07 0.29 1.48 0.05
 -------- 02:00 0.07 0.32 1.45 0.06
 -------- 03:00 0.06 0.28 1.42 0.04
 -------- 04:00 0.06 0.31 1.42 0.06
 11.01.13 05:00 0.07 0.29 1.45 0.03
 -------- 06:00 0.07 0.30 1.45 0.05
 -------- 07:00 0.06 0.27 1.42 0.03
 -------- 08:00 0.08 0.34 1.51 0.09
 -------- 09:00 0.07 0.34 1.46 0.09
 11.01.13 10:00 0.07 0.32 1.44 0.08
 -------- 11:00 0.08 0.30 1.46 0.07
 -------- 12:00 0.08 0.30 1.50 0.07
 -------- 13:00 0.10 0.33 1.61 0.14
 -------- 14:00 0.11 0.34 1.59 0.16
 11.01.13 15:00 0.11 0.36 1.58 0.18
 -------- 16:00 0.12 0.35 1.65 0.15
 -------- 17:00 0.10 0.33 1.69 0.07
 -------- 18:00 0.10 0.32 1.57 0.05
 -------- 19:00 0.11 0.31 1.60 0.07
 11.01.13 20:00 0.12 0.31 1.71 0.08
 -------- 21:00 0.12 0.30 1.71 0.09
 -------- 22:00 0.10 0.29 1.61 0.08
 -------- 23:00 0.10 0.29 1.65 0.07
 -------- 00:00 0.07 0.27 1.74 0.04
 12.01.13 01:00 0.06 0.24 1.61 0.02
 -------- 02:00 0.06 0.26 1.51 0.03
 -------- 03:00 0.06 0.24 1.47 0.02
 -------- 04:00 0.06 0.25 1.47 0.02
 -------- 05:00 0.06 0.24 1.49 0.02
 12.01.13 06:00 0.06 0.24 1.48 0.01
 -------- 07:00 0.06 0.26 1.49 0.03
 -------- 08:00 0.07 0.27 1.52 0.05
 -------- 09:00 0.09 0.28 1.55 0.07
 -------- 10:00 0.13 0.27 1.59 0.12
 12.01.13 11:00 0.11 0.26 1.58 0.11
 -------- 12:00 0.12 0.26 1.64 0.12
 -------- 13:00 0.15 0.29 1.72 0.18
 -------- 14:00 0.15 0.29 1.71 0.16
 -------- 15:00 0.15 0.29 1.69 0.16
 12.01.13 16:00 0.14 0.29 1.67 0.13
 -------- 17:00 0.17 0.32 1.68 0.17
 -------- 18:00 0.18 0.33 1.70 0.20
 -------- 19:00 0.15 0.32 1.63 0.13
 -------- 20:00 0.17 0.32 1.68 0.16
 12.01.13 21:00 0.25 0.35 1.82 0.28
 -------- 22:00 0.27 0.35 1.96 0.31
 -------- 23:00 0.30 0.34 1.93 0.29
