 Date Time CO NO2 CHX NO
 02.05.13 00:00 0.37 0.40 1.78 0.44
 -------- 01:00 0.35 0.35 1.78 0.26
 -------- 02:00 0.31 0.33 1.73 0.24
 -------- 03:00 0.22 0.37 1.61 0.17
 -------- 04:00 0.20 0.27 1.57 0.03
 02.05.13 05:00 0.29 0.32 1.65 0.15
 -------- 06:00 0.51 0.36 1.99 0.58
 -------- 07:00 1.11 0.50 2.76 1.91
 -------- 08:00 0.71 0.47 2.50 0.94
 -------- 09:00 0.29 0.32 1.69 0.27
 02.05.13 10:00 0.17 0.16 1.47 0.09
 -------- 11:00 0.18 0.16 1.50 0.09
 -------- 12:00 0.13 0.13 1.44 0.08
 -------- 13:00 0.15 0.12 1.45 0.06
 -------- 14:00 0.15 0.12 1.45 0.06
 02.05.13 15:00 0.14 0.14 1.44 0.07
 -------- 16:00 0.14 0.12 1.45 0.06
 -------- 17:00 0.17 0.14 1.48 0.07
 -------- 18:00 0.18 0.17 1.51 0.09
 -------- 19:00 0.19 0.18 1.52 0.09
 02.05.13 20:00 0.22 0.22 1.58 0.12
 -------- 21:00 0.34 0.37 1.74 0.26
 -------- 22:00 0.40 0.41 1.79 0.42
 -------- 23:00 0.39 0.41 1.92 0.43
 -------- 00:00 0.42 0.44 1.97 0.76
 03.05.13 01:00 0.33 0.39 ---- 0.42
 -------- 02:00 0.29 0.37 ---- 0.31
 -------- 03:00 0.17 0.22 ---- 0.12
 -------- 04:00 0.18 0.20 ---- 0.11
 -------- 05:00 0.18 0.18 ---- 0.10
 03.05.13 06:00 0.30 0.25 ---- 0.18
 -------- 07:00 0.26 0.23 ---- 0.19
 -------- 08:00 0.26 0.24 ---- 0.19
 -------- 09:00 0.28 0.25 ---- 0.17
 -------- 10:00 0.26 0.23 ---- 0.14
