 Date Time CO SO2 H2S NO2 CHX NO
 09.12.12 12:00 0.05 0.00 0.12 0.16 1.54 0.12
 -------- 13:00 0.05 0.00 0.12 0.15 1.53 0.09
 -------- 14:00 ---- 0.00 ---- 0.10 1.47 0.03
 -------- 15:00 ---- 0.00 ---- 0.09 1.42 0.02
 -------- 16:00 ---- 0.00 ---- 0.11 1.44 0.02
 09.12.12 17:00 0.05 0.00 ---- 0.22 1.50 0.11
 -------- 18:00 0.11 0.00 ---- 0.23 1.58 0.18
 -------- 19:00 0.15 0.00 ---- 0.24 1.66 0.28
 -------- 20:00 0.12 0.00 ---- 0.23 1.60 0.16
 -------- 21:00 0.13 0.00 ---- 0.21 1.64 0.20
 09.12.12 22:00 0.17 0.00 ---- 0.23 1.82 0.33
 -------- 23:00 0.14 ---- ---- 0.23 1.81 0.28
 -------- 00:00 0.23 0.00 ---- 0.27 1.82 0.60
 -------- 01:00 0.19 0.00 ---- 0.25 1.97 0.46
 -------- 02:00 0.16 0.00 ---- 0.27 1.94 0.45
 10.12.12 03:00 0.09 ---- ---- 0.23 1.72 0.21
 -------- 04:00 0.09 0.00 ---- 0.22 1.67 0.15
 -------- 05:00 0.14 ---- ---- 0.22 1.86 0.24
 -------- 06:00 0.11 ---- ---- 0.21 1.79 0.19
 -------- 07:00 0.09 ---- ---- 0.21 1.75 0.13
 10.12.12 08:00 0.05 ---- ---- 0.15 1.57 0.07
 -------- 09:00 0.05 ---- ---- 0.15 1.62 0.08
 -------- 10:00 0.03 ---- ---- 0.13 1.64 0.09
 -------- 11:00 0.05 ---- ---- 0.12 1.50 0.10
 -------- 12:00 0.05 ---- ---- 0.15 1.54 0.13
 10.12.12 13:00 0.07 0.00 0.12 0.14 1.65 0.12
 -------- 14:00 0.07 0.00 0.12 0.13 1.56 0.11
 -------- 15:00 0.08 0.00 0.12 0.13 1.70 0.11
 -------- 16:00 0.06 0.00 0.12 0.12 1.59 0.08
 -------- 17:00 0.06 0.00 0.12 0.10 1.57 0.05
 10.12.12 18:00 0.05 0.00 0.12 0.10 1.67 0.04
 -------- 19:00 0.04 0.00 0.12 0.09 1.61 0.04
 -------- 20:00 0.02 0.00 0.12 0.09 1.49 0.04
 -------- 21:00 ---- 0.00 0.12 0.07 1.40 0.02
 -------- 22:00 ---- 0.00 0.12 0.07 1.40 0.02
 10.12.12 23:00 ---- 0.00 0.12 0.07 1.40 0.02
 -------- 00:00 ---- 0.00 0.12 0.05 1.39 0.01
 -------- 01:00 ---- 0.01 0.17 0.04 1.38 0.01
 -------- 02:00 ---- 0.01 0.12 0.03 1.38 0.01
 -------- 03:00 ---- 0.01 0.17 0.04 1.36 0.01
 11.12.12 04:00 ---- 0.00 0.12 0.03 1.35 0.01
 -------- 05:00 ---- 0.00 0.12 0.06 1.35 0.01
 -------- 06:00 ---- 0.01 0.12 0.07 1.36 0.01
 -------- 07:00 ---- 0.00 0.12 0.07 1.37 0.02
 -------- 08:00 ---- 0.01 0.17 0.08 1.36 0.01
 11.12.12 09:00 ---- 0.00 0.12 0.07 1.36 0.01
 -------- 10:00 ---- 0.00 0.12 0.08 1.36 0.01
