 Date Time CO SO2 H2S NO2 CHX NO
 17.10.12 00:00 ---- 0.01 0.56 0.08 1.45 0.07
 -------- 01:00 ---- 0.01 0.46 0.08 1.64 0.08
 -------- 02:00 ---- 0.01 0.33 0.06 1.47 0.06
 -------- 03:00 ---- 0.01 0.31 0.06 1.51 0.07
 -------- 04:00 ---- 0.01 0.17 0.07 1.44 0.09
 17.10.12 05:00 0.02 0.02 0.29 0.06 1.76 0.10
 -------- 06:00 0.08 0.01 ---- 0.06 2.02 0.13
 -------- 07:00 0.06 0.01 0.38 0.07 1.84 0.12
 -------- 08:00 0.05 0.01 0.38 0.07 1.67 0.11
 -------- 09:00 0.07 0.00 ---- 0.06 1.49 0.14
 17.10.12 10:00 0.06 0.01 0.31 0.06 1.47 0.12
 -------- 11:00 0.07 0.02 0.54 0.07 1.50 0.11
 -------- 12:00 0.05 0.01 0.38 0.06 1.47 0.13
 -------- 13:00 0.05 0.01 0.12 0.08 1.50 0.11
 -------- 14:00 0.04 0.01 0.12 0.12 1.49 0.12
 17.10.12 15:00 0.03 0.02 0.42 0.14 1.45 0.09
 -------- 16:00 0.02 0.02 0.25 0.14 1.45 0.06
 -------- 17:00 0.02 0.03 0.46 0.15 1.45 0.06
 -------- 18:00 0.02 0.02 0.46 0.13 1.42 0.05
 -------- 19:00 0.02 0.02 0.38 0.10 1.42 0.06
 17.10.12 20:00 0.06 0.02 0.38 0.09 1.43 0.06
 -------- 21:00 0.05 0.02 0.25 0.09 1.42 0.04
 -------- 22:00 0.04 0.02 0.12 0.09 1.41 0.04
 -------- 23:00 0.05 0.01 0.12 0.13 1.46 0.07
 -------- 00:00 0.05 0.01 0.19 0.15 1.45 0.06
 18.10.12 01:00 0.04 0.01 0.12 0.15 1.44 0.06
 -------- 02:00 0.04 0.01 0.50 0.14 1.44 0.06
 -------- 03:00 0.02 0.01 0.58 0.13 1.45 0.05
 -------- 04:00 0.03 0.01 0.54 0.13 1.44 0.08
 -------- 05:00 0.07 0.03 0.38 0.15 1.52 0.12
 18.10.12 06:00 0.09 0.02 0.50 0.12 1.54 0.18
 -------- 07:00 0.16 0.01 0.19 0.11 1.67 0.25
 -------- 08:00 0.17 0.01 0.50 0.14 1.58 0.21
 -------- 09:00 0.12 0.02 0.67 0.14 1.59 0.20
 -------- 10:00 0.13 0.02 0.54 0.12 1.66 0.25
 18.10.12 11:00 0.10 0.02 0.17 0.16 1.61 0.21
 -------- 12:00 0.06 0.02 0.12 0.15 1.55 0.15
 -------- 13:00 0.04 0.01 0.12 0.16 1.53 0.10
 -------- 14:00 0.04 0.02 0.88 0.12 1.56 0.09
 -------- 15:00 0.02 0.03 0.29 0.09 1.46 0.06
 18.10.12 16:00 ---- 0.02 0.81 0.08 1.42 0.04
 -------- 17:00 0.02 0.03 0.38 0.08 1.43 0.06
 -------- 18:00 0.03 0.02 0.83 0.10 1.49 0.09
 -------- 19:00 0.02 0.02 0.50 0.10 1.50 0.06
 -------- 20:00 0.06 0.02 0.31 0.14 1.47 0.05
 18.10.12 21:00 0.05 0.02 0.42 0.15 1.45 0.02
 -------- 22:00 0.03 0.01 0.25 0.12 1.44 0.04
 -------- 23:00 0.02 0.03 0.92 0.11 1.44 0.03
 -------- 00:00 0.04 0.03 0.50 0.10 1.48 0.05
