 Date Time CO SO2 H2S NO2 CHX NO
 27.10.12 12:00 ---- 0.01 0.19 0.04 1.36 0.02
 -------- 13:00 ---- 0.01 0.25 0.04 1.36 0.02
 -------- 14:00 ---- 0.01 0.17 0.04 1.36 0.02
 -------- 15:00 ---- 0.01 0.12 0.06 1.38 0.01
 -------- 16:00 0.02 0.01 0.17 0.10 1.38 0.02
 27.10.12 17:00 0.02 0.03 0.25 0.14 1.39 0.03
 -------- 18:00 0.04 0.02 0.12 0.19 1.41 0.06
 -------- 19:00 0.13 0.03 0.12 0.24 1.51 0.16
 -------- 20:00 0.15 0.02 0.12 0.23 1.50 0.14
 -------- 21:00 0.07 0.01 0.33 0.23 1.43 0.08
 27.10.12 22:00 0.07 0.01 0.12 0.20 1.43 0.09
 -------- 23:00 0.03 0.02 0.25 0.18 1.39 0.05
 -------- 00:00 ---- 0.02 0.38 0.10 1.36 0.01
 -------- 01:00 ---- 0.01 ---- 0.10 1.38 0.02
 -------- 02:00 ---- 0.01 0.25 0.09 1.38 0.01
 28.10.12 03:00 ---- 0.01 0.42 0.08 1.52 0.01
 -------- 04:00 ---- 0.01 0.33 0.06 1.37 0.01
 -------- 05:00 ---- 0.00 ---- 0.05 1.36 0.00
 -------- 06:00 ---- 0.00 0.12 0.05 1.34 0.01
 -------- 07:00 ---- 0.01 0.21 0.05 1.41 0.00
 28.10.12 08:00 0.09 0.01 0.46 0.09 1.52 0.02
 -------- 09:00 0.07 0.02 0.71 0.10 1.53 0.02
 -------- 10:00 0.07 0.01 0.38 0.11 1.78 0.02
 -------- 11:00 0.08 0.02 0.17 0.12 1.74 0.03
 -------- 12:00 0.08 0.01 0.17 0.10 1.39 0.03
 28.10.12 13:00 0.07 0.01 0.25 0.10 1.38 0.03
 -------- 14:00 0.05 0.01 0.46 0.11 1.39 0.03
 -------- 15:00 0.16 0.01 0.62 0.17 1.48 0.06
 -------- 16:00 0.14 0.01 0.67 0.16 1.48 0.06
 -------- 17:00 0.12 0.01 0.42 0.17 1.51 0.07
 28.10.12 18:00 0.13 0.01 0.42 0.17 1.56 0.09
 -------- 19:00 0.15 0.02 0.62 0.18 1.62 0.10
 -------- 20:00 0.11 0.01 0.25 0.17 1.55 0.09
 -------- 21:00 0.07 ---- 0.12 0.15 1.47 0.08
 -------- 22:00 0.06 0.01 ---- 0.13 1.45 0.07
 28.10.12 23:00 0.07 0.01 0.19 0.13 1.49 0.08
 -------- 00:00 0.09 0.00 ---- 0.13 1.57 0.13
 -------- 01:00 0.11 0.01 0.21 0.15 1.67 0.12
 -------- 02:00 0.06 0.01 0.38 0.15 1.63 0.08
 -------- 03:00 0.02 0.01 0.54 0.12 1.45 0.02
 29.10.12 04:00 ---- 0.00 0.38 0.11 1.42 0.01
 -------- 05:00 0.02 0.01 0.25 0.08 1.42 0.01
 -------- 06:00 0.02 0.01 0.44 0.09 1.41 0.01
 -------- 07:00 0.02 0.01 ---- 0.10 1.40 0.01
 -------- 08:00 0.03 0.02 0.25 0.09 1.39 0.01
 29.10.12 09:00 0.02 0.01 0.54 0.09 1.38 0.01
 -------- 10:00 0.02 0.01 0.62 0.08 1.39 0.01
 -------- 11:00 0.02 0.01 0.25 0.09 1.39 0.01
 -------- 12:00 ---- 0.01 ---- 0.07 1.38 0.01
