 Date Time CO SO2 H2S NO2 CHX NO
 12.11.12 23:00 0.03 0.01 0.12 0.09 1.41 0.03
 -------- 00:00 0.03 0.01 0.31 0.08 1.40 0.01
 -------- 01:00 0.02 0.01 ---- 0.10 1.42 0.02
 -------- 02:00 0.04 0.02 0.69 0.13 1.42 0.13
 -------- 03:00 0.02 0.01 0.33 0.10 1.40 0.03
 13.11.12 04:00 ---- 0.01 0.29 0.07 1.40 0.00
 -------- 05:00 0.02 0.02 0.33 0.08 1.40 0.02
 -------- 06:00 ---- 0.01 0.29 0.08 1.36 0.01
 -------- 07:00 0.03 0.01 0.38 0.10 1.38 0.01
 -------- 08:00 0.02 0.00 0.12 0.12 1.38 0.01
 13.11.12 09:00 ---- 0.01 0.25 0.10 1.37 0.01
 -------- 10:00 0.02 0.01 0.12 0.12 1.38 0.02
 -------- 11:00 ---- 0.00 0.25 0.11 1.38 0.02
 -------- 12:00 ---- 0.01 0.12 0.10 1.37 0.02
 -------- 13:00 ---- 0.02 0.31 0.08 1.37 0.02
 13.11.12 14:00 ---- 0.02 0.33 0.08 1.37 0.01
 -------- 15:00 ---- 0.03 0.67 0.12 1.38 0.02
 -------- 16:00 0.02 0.02 0.42 0.14 1.41 0.02
 -------- 17:00 0.02 0.02 0.71 0.13 1.41 0.01
 -------- 18:00 0.02 0.01 0.42 0.13 1.40 0.01
 13.11.12 19:00 ---- 0.01 0.19 0.14 1.39 0.01
 -------- 20:00 0.04 0.00 0.12 0.13 1.40 0.01
 -------- 21:00 0.03 0.01 0.17 0.13 1.41 0.01
 -------- 22:00 0.03 0.01 0.29 0.11 1.40 0.01
 -------- 23:00 ---- 0.02 0.62 0.05 1.34 0.00
 14.11.12 00:00 0.02 0.01 0.44 0.03 1.35 0.01
 -------- 01:00 ---- 0.00 ---- 0.02 1.33 0.01
 -------- 02:00 ---- ---- 0.12 0.01 1.33 0.00
 -------- 03:00 ---- 0.00 0.17 0.01 1.34 0.00
 -------- 04:00 ---- 0.01 0.12 0.02 1.36 0.00
 14.11.12 05:00 ---- 0.00 ---- 0.03 1.36 0.00
 -------- 06:00 ---- 0.01 0.19 0.02 1.34 0.00
 -------- 07:00 0.02 0.01 ---- 0.05 1.35 0.01
 -------- 08:00 0.03 0.00 ---- 0.09 1.36 0.00
 -------- 09:00 0.02 0.00 0.25 0.08 1.36 0.01
 14.11.12 10:00 0.02 0.01 0.33 0.10 1.36 0.01
 -------- 11:00 0.02 0.01 0.25 0.12 1.37 0.01
 -------- 12:00 0.02 0.01 0.12 0.09 1.36 0.01
 -------- 13:00 0.02 0.00 ---- 0.08 1.37 0.01
 -------- 14:00 0.02 0.01 ---- 0.08 1.37 0.01
 14.11.12 15:00 0.02 0.02 0.25 0.09 1.36 0.01
 -------- 16:00 0.02 0.01 0.12 0.10 1.36 0.01
 -------- 17:00 0.02 0.02 0.42 0.12 1.37 0.01
 -------- 18:00 0.02 0.01 0.44 0.10 1.38 0.01
 -------- 19:00 0.02 0.00 ---- 0.10 1.38 0.01
 14.11.12 20:00 0.02 0.00 0.12 0.10 1.37 0.01
 -------- 21:00 ---- 0.00 0.31 0.09 1.40 0.01
 -------- 22:00 ---- 0.00 0.12 0.08 1.38 0.01
