 Date Time CO SO2 H2S NO2 CHX NO
 15.12.12 00:00 ---- 0.00 0.12 0.17 1.54 0.03
 -------- 01:00 ---- 0.00 0.12 0.16 1.47 0.02
 -------- 02:00 ---- 0.00 0.12 0.16 1.49 0.02
 -------- 03:00 ---- 0.00 0.12 0.14 1.47 0.02
 -------- 04:00 ---- 0.00 0.12 0.14 1.58 0.02
 15.12.12 05:00 ---- 0.00 0.12 0.14 1.50 0.02
 -------- 06:00 ---- 0.01 0.12 0.15 1.57 0.02
 -------- 07:00 ---- 0.00 0.12 0.15 1.52 0.03
 -------- 08:00 0.02 0.01 0.12 0.17 1.52 0.04
 -------- 09:00 0.02 0.00 0.12 0.17 1.76 0.06
 15.12.12 10:00 0.02 0.01 0.12 0.16 1.62 0.04
 -------- 11:00 0.02 0.01 0.12 0.14 1.55 0.05
 -------- 12:00 0.02 0.01 0.12 0.13 1.56 0.05
 -------- 13:00 0.02 0.01 0.25 0.13 1.56 0.05
 -------- 14:00 0.02 0.01 0.25 0.13 1.59 0.05
 15.12.12 15:00 0.02 0.01 0.12 0.14 1.60 0.04
 -------- 16:00 0.02 0.01 0.21 0.17 1.67 0.05
 -------- 17:00 0.02 0.01 0.12 0.22 1.54 0.06
 -------- 18:00 0.02 0.01 0.21 0.21 1.49 0.06
 -------- 19:00 0.02 0.02 0.25 0.19 1.49 0.05
 15.12.12 20:00 0.03 0.01 0.17 0.20 1.51 0.06
 -------- 21:00 0.02 0.01 0.21 0.18 1.62 0.06
 -------- 22:00 0.02 0.01 0.21 0.18 1.58 0.05
 -------- 23:00 ---- 0.01 0.12 0.16 1.59 0.05
 -------- 00:00 0.02 0.01 0.25 0.16 1.58 0.04
 16.12.12 01:00 0.02 0.01 0.25 0.16 1.71 0.04
 -------- 02:00 ---- 0.01 0.12 0.15 1.69 0.03
 -------- 03:00 ---- 0.01 0.25 0.14 1.81 0.04
 -------- 04:00 ---- 0.01 0.17 0.15 1.62 0.04
 -------- 05:00 ---- 0.01 0.21 0.15 1.88 0.03
 16.12.12 06:00 ---- 0.01 0.21 0.15 1.85 0.03
 -------- 07:00 ---- 0.01 0.25 0.14 1.64 0.04
 -------- 08:00 ---- 0.01 0.25 0.14 1.57 0.04
 -------- 09:00 0.02 0.01 0.17 0.16 1.73 0.06
 -------- 10:00 ---- 0.01 0.21 0.14 1.61 0.06
 16.12.12 11:00 ---- 0.01 0.25 0.13 1.60 0.06
 -------- 12:00 ---- 0.01 0.21 0.14 1.72 0.08
 -------- 13:00 ---- 0.01 0.12 0.13 1.60 0.07
 -------- 14:00 ---- 0.01 0.12 0.14 1.67 0.06
 -------- 15:00 ---- 0.01 0.12 0.15 1.84 0.06
 16.12.12 16:00 ---- 0.01 0.12 0.18 1.78 0.06
 -------- 17:00 0.02 0.00 0.12 0.22 1.82 0.10
 -------- 18:00 0.02 0.01 0.12 0.19 1.91 0.06
 -------- 19:00 ---- 0.00 0.12 0.19 1.63 0.06
 -------- 20:00 ---- 0.01 0.12 0.19 1.63 0.06
 16.12.12 21:00 ---- 0.01 0.12 0.23 1.65 0.08
 -------- 22:00 ---- 0.01 0.12 0.23 1.74 0.09
 -------- 23:00 ---- 0.01 0.12 0.24 1.77 0.11
 -------- 00:00 ---- 0.01 0.12 0.24 1.75 0.13
