 Date Time CO SO2 H2S NO2 CHX NO
 14.01.13 12:00 0.06 0.01 ---- 0.19 1.50 0.07
 -------- 13:00 0.06 0.01 0.12 0.20 1.49 0.07
 -------- 14:00 0.06 0.01 0.12 0.19 1.48 0.06
 -------- 15:00 0.06 0.01 0.12 0.18 1.47 0.05
 -------- 16:00 0.07 0.01 0.12 0.24 1.52 0.06
 14.01.13 17:00 0.06 0.01 0.12 0.21 1.50 0.03
 -------- 18:00 0.05 0.01 0.12 0.19 1.49 0.02
 -------- 19:00 0.05 0.01 0.17 0.19 1.48 0.01
 -------- 20:00 0.02 0.01 0.12 0.13 1.46 0.01
 -------- 21:00 ---- 0.00 0.12 0.07 1.42 0.01
 14.01.13 22:00 ---- 0.00 0.12 0.06 1.39 0.00
 -------- 23:00 ---- 0.00 0.12 0.06 1.38 0.00
 -------- 00:00 ---- 0.00 ---- 0.05 1.38 0.00
 -------- 01:00 ---- 0.01 ---- 0.05 1.38 0.00
 -------- 02:00 ---- 0.01 ---- 0.04 1.38 0.00
 15.01.13 03:00 ---- 0.01 ---- 0.03 1.38 0.00
 -------- 04:00 ---- 0.01 ---- 0.02 1.38 0.00
 -------- 05:00 ---- 0.01 ---- 0.01 1.38 0.00
 -------- 06:00 ---- 0.01 ---- 0.05 1.38 0.00
 -------- 07:00 ---- 0.00 ---- 0.07 1.39 0.01
 15.01.13 08:00 0.13 0.00 ---- 0.19 1.48 0.02
 -------- 09:00 0.05 0.00 ---- 0.21 1.43 0.02
 -------- 10:00 0.05 0.00 ---- 0.20 1.45 0.02
 -------- 11:00 0.04 0.00 ---- 0.20 1.45 0.03
 -------- 12:00 0.05 0.00 ---- 0.19 1.48 0.04
 15.01.13 13:00 0.05 0.01 ---- 0.19 1.46 0.05
 -------- 14:00 0.06 0.01 0.12 0.23 1.46 0.06
 -------- 15:00 0.06 0.01 0.12 0.22 1.46 0.05
 -------- 16:00 0.04 0.01 0.12 0.19 1.45 0.03
 -------- 17:00 0.05 0.01 0.12 0.20 1.47 0.03
 15.01.13 18:00 0.05 0.01 ---- 0.21 1.43 0.02
 -------- 19:00 0.05 0.01 0.12 0.23 1.45 0.03
 -------- 20:00 0.06 0.01 0.12 0.26 1.47 0.06
 -------- 21:00 0.07 0.01 0.12 0.27 1.48 0.09
 -------- 22:00 0.04 0.00 ---- 0.21 1.44 0.04
 15.01.13 23:00 0.03 0.00 ---- 0.25 1.50 0.06
 -------- 00:00 0.03 0.00 ---- 0.24 1.44 0.04
 -------- 01:00 0.03 0.00 0.12 0.23 1.45 0.05
 -------- 02:00 0.03 0.00 0.12 0.24 1.49 0.06
 -------- 03:00 0.02 0.01 0.21 0.22 1.50 0.05
 16.01.13 04:00 ---- 0.00 0.17 0.18 1.44 0.03
 -------- 05:00 ---- 0.00 0.12 0.16 1.44 0.02
 -------- 06:00 0.02 0.00 0.12 0.19 1.44 0.04
 -------- 07:00 0.02 0.00 0.12 0.19 1.44 0.04
 -------- 08:00 0.06 0.00 0.12 0.18 1.44 0.03
 16.01.13 09:00 0.06 0.00 0.17 0.20 1.47 0.05
 -------- 10:00 0.07 0.00 0.17 0.21 1.49 0.05
 -------- 11:00 0.08 0.01 0.25 0.27 1.53 0.11
 -------- 12:00 0.10 0.01 0.25 0.28 1.59 0.14
