 Date Time CO SO2 H2S NO2 CHX NO
 06.12.12 12:00 0.04 ---- ---- 0.22 1.46 0.12
 -------- 13:00 0.02 ---- ---- 0.14 1.47 0.07
 -------- 14:00 0.02 ---- ---- 0.13 1.42 0.05
 -------- 15:00 0.03 0.00 ---- 0.15 1.43 0.07
 -------- 16:00 0.04 0.00 ---- 0.17 1.47 0.07
 06.12.12 17:00 0.04 0.00 ---- 0.15 1.45 0.06
 -------- 18:00 0.02 0.00 ---- 0.12 1.49 0.03
 -------- 19:00 0.02 ---- ---- 0.11 1.41 0.03
 -------- 20:00 0.05 ---- ---- 0.12 1.43 0.03
 -------- 21:00 0.06 ---- ---- 0.14 1.50 0.05
 06.12.12 22:00 0.06 0.00 ---- 0.12 1.51 0.04
 -------- 23:00 0.06 0.00 ---- 0.12 1.55 0.03
 -------- 00:00 0.06 ---- ---- 0.11 1.40 0.03
 -------- 01:00 0.06 ---- ---- 0.09 1.42 0.02
 -------- 02:00 0.05 ---- ---- 0.10 1.53 0.02
 07.12.12 03:00 0.04 ---- ---- 0.06 1.46 0.01
 -------- 04:00 0.04 ---- ---- 0.07 1.44 0.02
 -------- 05:00 0.04 ---- ---- 0.08 1.44 0.02
 -------- 06:00 0.04 ---- ---- 0.09 1.50 0.02
 -------- 07:00 0.07 ---- ---- 0.10 1.51 0.02
 07.12.12 08:00 0.04 ---- ---- 0.10 1.52 0.03
 -------- 09:00 0.04 ---- ---- 0.10 1.49 0.03
 -------- 10:00 0.04 ---- ---- 0.11 1.42 0.04
 -------- 11:00 0.04 ---- ---- 0.11 1.40 0.04
 -------- 12:00 0.05 ---- ---- 0.10 1.41 0.04
 07.12.12 13:00 0.04 0.00 0.12 0.12 1.41 0.04
 -------- 14:00 0.04 0.00 0.12 0.13 1.46 0.05
 -------- 15:00 0.04 0.00 0.12 0.13 1.64 0.06
 -------- 16:00 0.05 0.00 0.12 0.15 1.59 0.07
 -------- 17:00 0.07 0.00 0.12 0.15 1.51 0.06
 07.12.12 18:00 0.07 0.00 0.12 0.14 1.49 0.05
 -------- 19:00 0.08 0.00 0.12 0.15 1.48 0.08
 -------- 20:00 0.07 0.00 0.12 0.14 1.53 0.07
 -------- 21:00 0.03 0.01 0.12 0.11 1.53 0.06
 -------- 22:00 0.02 0.00 0.21 0.09 1.53 0.04
 07.12.12 23:00 0.02 0.00 0.12 0.09 1.49 0.05
 -------- 00:00 0.02 0.00 0.12 0.09 1.48 0.05
 -------- 01:00 ---- 0.00 0.17 0.09 1.46 0.04
 -------- 02:00 ---- 0.00 0.12 0.09 1.45 0.03
 -------- 03:00 ---- 0.00 0.12 0.09 1.45 0.02
 08.12.12 04:00 ---- 0.00 0.12 0.09 1.47 0.03
 -------- 05:00 ---- 0.00 0.12 0.09 1.47 0.04
 -------- 06:00 ---- 0.00 0.12 0.09 1.47 0.04
 -------- 07:00 0.02 0.00 0.12 0.09 1.49 0.07
 -------- 08:00 0.07 0.00 0.12 0.12 1.56 0.11
 08.12.12 09:00 0.04 0.00 0.12 0.10 1.51 0.06
 -------- 10:00 0.06 0.00 0.12 0.12 1.56 0.10
 -------- 11:00 0.08 0.00 0.12 0.12 1.56 0.10
