 Date Time CO SO2 H2S NO2 CHX NO
 01.03.13 12:00 0.06 ---- 0.12 0.10 1.42 0.02
 -------- 13:00 0.06 ---- 0.12 0.11 1.43 0.02
 -------- 14:00 0.06 ---- 0.12 0.12 1.42 0.02
 -------- 15:00 0.05 0.00 0.12 0.12 1.42 0.02
 -------- 16:00 0.04 0.00 0.12 0.11 1.41 0.02
 01.03.13 17:00 0.05 0.00 0.12 0.09 1.40 0.01
 -------- 18:00 0.04 ---- 0.12 0.10 1.39 0.01
 -------- 19:00 0.04 ---- 0.12 0.12 1.36 0.01
 -------- 20:00 0.02 0.00 0.12 0.09 1.37 0.00
 -------- 21:00 0.03 0.00 0.25 0.10 1.39 0.01
 01.03.13 22:00 0.02 ---- 0.17 0.09 1.37 0.01
 -------- 23:00 0.02 0.00 0.25 0.09 1.37 0.01
 -------- 00:00 0.02 0.00 0.12 0.10 1.39 0.00
 -------- 01:00 0.02 0.01 0.33 0.06 1.41 0.01
 -------- 02:00 0.02 0.00 0.21 0.06 1.40 0.00
 02.03.13 03:00 0.02 0.00 0.21 0.04 1.39 0.00
 -------- 04:00 ---- 0.00 0.12 0.02 1.39 0.00
 -------- 05:00 ---- ---- 0.12 0.03 1.39 0.00
 -------- 06:00 ---- ---- 0.12 0.04 1.38 0.00
 -------- 07:00 ---- 0.00 0.12 0.04 1.39 0.00
 02.03.13 08:00 0.02 0.01 0.12 0.06 1.40 0.01
 -------- 09:00 0.05 ---- ---- 0.12 1.43 0.02
 -------- 10:00 0.03 ---- ---- 0.10 1.42 0.01
 -------- 11:00 0.02 ---- ---- 0.08 1.44 0.02
 -------- 12:00 0.02 ---- ---- 0.07 1.42 0.02
 02.03.13 13:00 0.03 ---- ---- 0.06 1.48 0.02
 -------- 14:00 0.27 ---- ---- 0.08 2.12 0.02
 -------- 15:00 0.03 ---- ---- 0.08 1.42 0.02
 -------- 16:00 0.02 ---- ---- 0.06 1.40 0.01
 -------- 17:00 0.02 ---- ---- 0.08 1.41 0.01
 02.03.13 18:00 0.02 0.00 ---- 0.09 1.41 0.01
 -------- 19:00 0.03 ---- ---- 0.11 1.41 0.00
 -------- 20:00 0.04 ---- ---- 0.15 1.44 0.00
 -------- 21:00 0.04 ---- ---- 0.19 1.44 0.01
 -------- 22:00 0.04 ---- ---- 0.23 1.47 0.01
 02.03.13 23:00 0.05 ---- ---- 0.26 1.50 0.01
 -------- 00:00 0.04 0.00 0.12 0.19 1.49 0.01
 -------- 01:00 0.11 0.01 0.21 0.28 1.65 0.20
 -------- 02:00 0.25 0.01 0.21 0.39 1.86 0.62
 -------- 03:00 0.22 0.01 0.21 0.43 1.76 0.56
 03.03.13 04:00 0.24 0.01 0.25 0.42 1.99 0.55
 -------- 05:00 0.23 0.01 0.29 0.39 1.89 0.43
 -------- 06:00 0.18 0.01 0.29 0.38 1.80 0.31
 -------- 07:00 0.16 0.01 0.25 0.37 1.78 0.26
 -------- 08:00 0.17 0.02 0.29 0.33 1.79 0.23
 03.03.13 09:00 0.14 0.01 0.21 0.31 1.77 0.17
 -------- 10:00 0.17 0.01 0.33 0.32 2.08 0.13
 -------- 11:00 0.07 0.02 0.21 0.23 1.56 0.07
