 Date Time CO SO2 H2S NO2 CHX NO
 02.02.13 00:00 0.04 0.01 0.12 0.12 1.54 0.04
 -------- 01:00 0.06 0.01 0.25 0.12 1.51 0.04
 -------- 02:00 0.05 0.01 0.25 0.13 1.50 0.03
 -------- 03:00 0.06 0.01 0.12 0.17 1.53 0.09
 -------- 04:00 0.03 0.01 0.12 0.14 1.48 0.05
 02.02.13 05:00 0.03 0.01 0.12 0.15 1.53 0.09
 -------- 06:00 0.03 0.01 0.12 0.16 1.50 0.07
 -------- 07:00 0.04 0.01 0.17 0.17 1.52 0.09
 -------- 08:00 0.07 0.01 0.12 0.16 1.49 0.06
 -------- 09:00 0.09 0.01 0.12 0.15 1.52 0.07
 02.02.13 10:00 0.09 0.01 0.12 0.13 1.52 0.06
 -------- 11:00 0.12 0.01 0.12 0.16 1.54 0.09
 -------- 12:00 0.13 0.01 0.12 0.15 1.52 0.08
 -------- 13:00 0.11 0.01 0.12 0.16 1.55 0.09
 -------- 14:00 0.11 0.01 0.12 0.17 1.58 0.09
 02.02.13 15:00 0.13 0.01 ---- 0.17 1.59 0.08
 -------- 16:00 0.10 0.02 ---- 0.20 1.54 0.08
 -------- 17:00 0.09 0.01 0.12 0.23 1.55 0.08
 -------- 18:00 0.09 0.01 0.12 0.20 1.58 0.07
 -------- 19:00 0.11 0.01 0.12 0.21 1.56 0.09
 02.02.13 20:00 0.11 0.01 0.12 0.18 1.56 0.08
 -------- 21:00 0.17 0.01 0.12 0.19 1.54 0.10
 -------- 22:00 0.11 0.01 0.17 0.18 1.55 0.11
 -------- 23:00 0.13 0.01 0.12 0.19 1.59 0.13
 -------- 00:00 0.15 0.01 0.12 0.17 1.68 0.23
 03.02.13 01:00 0.08 0.01 0.21 0.17 1.58 0.09
 -------- 02:00 0.04 0.01 0.21 0.16 1.54 0.03
 -------- 03:00 0.02 0.01 0.21 0.13 1.54 0.02
 -------- 04:00 0.03 0.01 0.25 0.12 1.56 0.01
 -------- 05:00 0.02 0.01 0.25 0.13 1.53 0.01
 03.02.13 06:00 0.03 0.01 0.33 0.13 1.53 0.02
 -------- 07:00 0.02 0.01 0.25 0.11 1.45 0.01
 -------- 08:00 ---- 0.01 0.25 0.10 1.45 0.01
 -------- 09:00 ---- 0.01 0.33 0.10 1.44 0.01
 -------- 10:00 ---- 0.01 0.38 0.10 1.44 0.02
 03.02.13 11:00 ---- 0.01 0.33 0.09 1.43 0.02
 -------- 12:00 0.02 0.01 0.29 0.06 1.43 0.01
 -------- 13:00 ---- 0.01 0.29 0.05 1.41 0.01
 -------- 14:00 ---- 0.01 0.25 0.04 1.40 0.01
 -------- 15:00 ---- 0.01 0.21 0.06 1.41 0.01
 03.02.13 16:00 ---- 0.01 0.33 0.08 1.42 0.01
 -------- 17:00 ---- 0.01 0.29 0.10 1.44 0.01
 -------- 18:00 0.02 0.01 0.29 0.12 1.46 0.02
 -------- 19:00 0.02 0.01 0.38 0.15 1.51 0.02
 -------- 20:00 0.07 0.01 0.46 0.16 1.55 0.02
 03.02.13 21:00 0.04 0.01 0.25 0.14 1.46 0.02
 -------- 22:00 0.07 0.01 0.38 0.15 1.46 0.03
 -------- 23:00 0.05 0.01 0.29 0.16 1.47 0.03
