 Date Time CO SO2 H2S NO2 CHX NO
 13.12.12 00:00 ---- 0.00 ---- 0.07 1.48 0.02
 -------- 01:00 ---- 0.00 ---- 0.08 1.48 0.02
 -------- 02:00 ---- 0.00 ---- 0.08 1.45 0.02
 -------- 03:00 ---- 0.00 ---- 0.08 1.41 0.02
 -------- 04:00 ---- 0.00 ---- 0.09 1.42 0.01
 13.12.12 05:00 ---- 0.00 ---- 0.10 1.40 0.02
 -------- 06:00 ---- 0.01 ---- 0.12 1.40 0.02
 -------- 07:00 ---- 0.01 ---- 0.09 1.40 0.02
 -------- 08:00 0.02 0.01 ---- 0.08 1.40 0.02
 -------- 09:00 ---- 0.01 ---- 0.10 1.40 0.02
 13.12.12 10:00 ---- 0.01 ---- 0.11 1.38 0.02
 -------- 11:00 ---- 0.01 ---- 0.11 1.38 0.03
 -------- 12:00 ---- 0.01 ---- 0.11 1.40 0.03
 -------- 13:00 ---- 0.00 ---- 0.09 1.40 0.02
 -------- 14:00 ---- 0.01 0.12 0.10 1.40 0.02
 13.12.12 15:00 ---- 0.01 0.12 0.13 1.42 0.03
 -------- 16:00 ---- 0.01 0.12 0.12 1.42 0.02
 -------- 17:00 ---- 0.01 0.12 0.13 1.41 0.02
 -------- 18:00 ---- 0.01 0.12 0.12 1.41 0.02
 -------- 19:00 ---- 0.01 0.12 0.10 1.41 0.02
 13.12.12 20:00 0.02 0.01 0.12 0.09 1.39 0.02
 -------- 21:00 0.02 0.01 0.12 0.10 1.40 0.02
 -------- 22:00 0.02 0.00 0.12 0.10 1.40 0.02
 -------- 23:00 0.02 0.00 0.12 0.09 1.39 0.02
 -------- 00:00 0.02 0.00 0.12 0.09 1.39 0.02
 14.12.12 01:00 0.02 0.00 0.12 0.07 1.40 0.01
 -------- 02:00 0.02 0.00 0.12 0.07 1.39 0.01
 -------- 03:00 0.02 0.00 0.12 0.07 1.40 0.01
 -------- 04:00 0.02 0.00 0.12 0.07 1.39 0.01
 -------- 05:00 0.02 0.01 0.12 0.10 1.40 0.02
 14.12.12 06:00 0.02 0.00 0.12 0.13 1.41 0.03
 -------- 07:00 0.03 0.01 0.12 0.11 1.43 0.02
 -------- 08:00 0.02 0.00 0.12 0.12 1.46 0.03
 -------- 09:00 ---- 0.00 0.12 0.10 1.43 0.02
 -------- 10:00 ---- 0.01 0.12 0.13 1.43 0.04
 14.12.12 11:00 ---- 0.01 0.12 0.13 1.42 0.05
 -------- 12:00 ---- 0.01 0.12 0.14 1.41 0.04
 -------- 13:00 ---- 0.01 ---- 0.13 1.41 0.04
 -------- 14:00 ---- 0.01 0.12 0.12 1.41 0.04
 -------- 15:00 ---- 0.01 0.12 0.15 1.41 0.04
 14.12.12 16:00 0.06 0.01 0.12 0.17 1.54 0.04
 -------- 17:00 0.02 0.01 0.12 0.19 1.45 0.03
 -------- 18:00 0.02 0.01 0.12 0.19 1.42 0.03
 -------- 19:00 0.02 0.01 0.12 0.20 1.48 0.03
 -------- 20:00 0.02 0.00 0.12 0.20 1.44 0.03
 14.12.12 21:00 ---- 0.01 0.12 0.21 1.43 0.04
 -------- 22:00 ---- 0.00 0.12 0.20 1.42 0.04
 -------- 23:00 ---- 0.01 0.12 0.19 1.43 0.03
