 Date Time CO SO2 H2S NO2 CHX NO
 14.12.12 12:00 ---- 0.01 0.12 0.13 1.41 0.04
 -------- 13:00 ---- 0.01 ---- 0.13 1.41 0.04
 -------- 14:00 ---- 0.01 0.12 0.12 1.41 0.04
 -------- 15:00 ---- 0.01 0.12 0.15 1.41 0.04
 -------- 16:00 0.06 0.01 0.12 0.17 1.54 0.04
 14.12.12 17:00 0.02 0.01 0.12 0.19 1.45 0.03
 -------- 18:00 0.02 0.01 0.12 0.19 1.42 0.03
 -------- 19:00 0.02 0.01 0.12 0.20 1.48 0.03
 -------- 20:00 0.02 0.00 0.12 0.20 1.44 0.03
 -------- 21:00 ---- 0.01 0.12 0.21 1.43 0.04
 14.12.12 22:00 ---- 0.00 0.12 0.20 1.42 0.04
 -------- 23:00 ---- 0.01 0.12 0.19 1.43 0.03
 -------- 00:00 ---- 0.00 0.12 0.18 1.52 0.03
 -------- 01:00 ---- 0.00 0.12 0.16 1.47 0.02
 -------- 02:00 ---- 0.00 0.12 0.16 1.49 0.02
 15.12.12 03:00 ---- 0.00 0.12 0.14 1.47 0.02
 -------- 04:00 ---- 0.00 0.12 0.14 1.58 0.02
 -------- 05:00 ---- 0.00 0.12 0.14 1.50 0.02
 -------- 06:00 ---- 0.01 0.12 0.15 1.57 0.02
 -------- 07:00 ---- 0.00 0.12 0.15 1.52 0.03
 15.12.12 08:00 0.02 0.01 0.12 0.17 1.52 0.04
 -------- 09:00 0.02 0.00 0.12 0.17 1.76 0.06
 -------- 10:00 0.02 0.01 0.12 0.16 1.62 0.04
 -------- 11:00 0.02 0.01 0.12 0.14 1.55 0.05
 -------- 12:00 0.02 0.01 0.12 0.13 1.56 0.05
 15.12.12 13:00 0.02 0.01 0.25 0.13 1.56 0.05
 -------- 14:00 0.02 0.01 0.25 0.13 1.59 0.05
 -------- 15:00 0.02 0.01 0.12 0.14 1.60 0.04
 -------- 16:00 0.02 0.01 0.21 0.17 1.67 0.05
 -------- 17:00 0.02 0.01 0.12 0.22 1.54 0.06
 15.12.12 18:00 0.02 0.01 0.21 0.21 1.49 0.06
 -------- 19:00 0.02 0.02 0.25 0.19 1.49 0.05
 -------- 20:00 0.03 0.01 0.17 0.20 1.51 0.06
 -------- 21:00 0.02 0.01 0.21 0.18 1.62 0.06
 -------- 22:00 0.02 0.01 0.21 0.18 1.58 0.05
 15.12.12 23:00 ---- 0.01 0.12 0.16 1.59 0.05
 -------- 00:00 0.02 0.01 0.25 0.16 1.58 0.04
 -------- 01:00 0.02 0.01 0.25 0.16 1.71 0.04
 -------- 02:00 ---- 0.01 0.12 0.15 1.69 0.03
 -------- 03:00 ---- 0.01 0.25 0.14 1.81 0.04
 16.12.12 04:00 ---- 0.01 0.17 0.15 1.62 0.04
 -------- 05:00 ---- 0.01 0.21 0.15 1.88 0.03
 -------- 06:00 ---- 0.01 0.21 0.15 1.85 0.03
 -------- 07:00 ---- 0.01 0.25 0.14 1.64 0.04
 -------- 08:00 ---- 0.01 0.25 0.14 1.57 0.04
 16.12.12 09:00 0.02 0.01 0.17 0.16 1.73 0.06
 -------- 10:00 ---- 0.01 0.21 0.14 1.61 0.06
 -------- 11:00 ---- 0.01 0.25 0.13 1.60 0.06
