 Date Time CO SO2 H2S NO2 CHX NO
 10.02.13 12:00 0.03 0.00 0.12 0.06 1.44 0.01
 -------- 13:00 0.03 0.00 0.12 0.07 1.45 0.02
 -------- 14:00 0.04 0.00 ---- 0.09 1.46 0.03
 -------- 15:00 0.05 0.00 0.12 0.10 1.51 0.04
 -------- 16:00 0.06 0.00 0.12 0.11 1.57 0.05
 10.02.13 17:00 0.06 0.00 0.17 0.12 1.56 0.05
 -------- 18:00 0.06 0.00 0.21 0.13 1.62 0.04
 -------- 19:00 0.06 0.00 0.12 0.12 1.54 0.04
 -------- 20:00 0.03 0.00 0.12 0.12 1.53 0.04
 -------- 21:00 0.02 0.01 0.21 0.12 1.52 0.04
 10.02.13 22:00 0.02 0.01 0.25 0.12 1.50 0.04
 -------- 23:00 ---- 0.01 0.21 0.12 1.49 0.04
 -------- 00:00 0.02 0.01 0.21 0.12 1.48 0.04
 -------- 01:00 ---- 0.00 0.12 0.12 1.48 0.03
 -------- 02:00 ---- 0.00 0.12 0.12 1.48 0.05
 11.02.13 03:00 ---- 0.00 ---- 0.13 1.52 0.06
 -------- 04:00 ---- 0.00 ---- 0.10 1.49 0.03
 -------- 05:00 0.02 0.00 0.12 0.13 1.50 0.06
 -------- 06:00 0.03 0.00 ---- 0.20 1.56 0.10
 -------- 07:00 0.05 0.00 ---- 0.20 1.60 0.14
 11.02.13 08:00 0.02 0.00 ---- 0.18 1.56 0.14
 -------- 09:00 ---- 0.00 ---- 0.18 1.56 0.15
 -------- 10:00 0.02 0.00 ---- 0.17 1.56 0.19
 -------- 11:00 ---- 0.00 ---- 0.16 1.53 0.16
 -------- 12:00 0.03 0.00 0.12 0.18 1.68 0.22
 11.02.13 13:00 0.04 0.00 0.12 0.19 1.63 0.20
 -------- 14:00 ---- 0.00 ---- 0.15 1.68 0.09
 -------- 15:00 ---- 0.00 ---- 0.17 1.74 0.11
 -------- 16:00 ---- 0.00 ---- 0.16 1.66 0.10
 -------- 17:00 ---- 0.00 ---- 0.13 1.75 0.08
 11.02.13 18:00 ---- 0.00 0.12 0.13 1.68 0.09
 -------- 19:00 ---- 0.00 0.12 0.13 1.66 0.07
 -------- 20:00 0.03 0.00 0.12 0.12 1.68 0.06
 -------- 21:00 0.02 0.00 0.12 0.12 1.58 0.05
 -------- 22:00 0.02 0.00 ---- 0.13 1.71 0.06
 11.02.13 23:00 0.02 0.00 0.12 0.13 1.79 0.05
 -------- 00:00 ---- 0.00 ---- 0.13 1.78 0.05
 -------- 01:00 ---- 0.00 ---- 0.13 1.64 0.04
 -------- 02:00 ---- 0.00 ---- 0.13 1.77 0.03
 -------- 03:00 ---- 0.00 ---- 0.14 1.48 0.03
 12.02.13 04:00 ---- 0.00 ---- 0.14 1.49 0.02
 -------- 05:00 ---- 0.00 ---- 0.14 1.47 0.02
 -------- 06:00 0.02 0.00 ---- 0.13 1.47 0.03
 -------- 07:00 ---- 0.00 ---- 0.12 1.46 0.03
 -------- 08:00 0.07 0.00 ---- 0.10 1.49 0.03
 12.02.13 09:00 0.04 0.00 ---- 0.12 1.47 0.02
 -------- 10:00 0.03 0.00 ---- 0.13 1.45 0.03
 -------- 11:00 0.02 0.00 ---- 0.14 1.44 0.03
