 Date Time CO OZ NO2 CHX NO PM10
 14.04.13 12:00 0.08 ---- 0.38 1.57 0.05 0.20
 -------- 13:00 0.08 ---- 0.34 1.56 0.04 0.21
 -------- 14:00 0.07 ---- 0.31 1.59 0.03 0.19
 -------- 15:00 0.06 ---- 0.27 1.53 0.02 0.18
 -------- 16:00 0.06 ---- 0.26 1.51 0.02 0.18
 14.04.13 17:00 0.07 ---- 0.25 1.51 0.02 0.17
 -------- 18:00 0.08 ---- 0.31 1.52 0.02 0.16
 -------- 19:00 0.08 ---- 0.37 1.54 0.01 0.17
 -------- 20:00 0.08 ---- 0.41 1.56 0.01 0.18
 -------- 21:00 0.08 ---- 0.39 1.55 0.01 0.17
 14.04.13 22:00 0.13 ---- 0.63 1.63 0.01 0.25
 -------- 23:00 0.14 ---- 0.83 1.65 0.02 0.30
 -------- 00:00 0.13 ---- 0.94 1.66 0.03 0.30
 -------- 01:00 0.13 ---- 0.90 1.68 0.03 0.26
 -------- 02:00 0.11 ---- 0.69 1.62 0.02 0.17
 15.04.13 03:00 0.09 ---- 0.57 1.63 0.01 0.14
 -------- 04:00 0.10 ---- 0.53 1.63 0.01 0.13
 -------- 05:00 0.08 ---- 0.40 1.58 0.01 0.10
 -------- 06:00 0.11 ---- 0.34 1.59 0.02 0.10
 -------- 07:00 0.12 ---- 0.33 1.62 0.02 0.09
 15.04.13 08:00 0.21 ---- 0.50 1.77 0.12 0.12
 -------- 09:00 0.11 ---- 0.47 1.61 0.06 0.15
 -------- 10:00 0.10 ---- 0.40 1.59 0.05 0.18
 -------- 11:00 0.09 ---- 0.37 1.56 0.04 0.20
 -------- 12:00 0.08 ---- 0.37 1.51 0.07 0.18
 15.04.13 13:00 0.05 ---- 0.11 1.47 0.02 0.13
 -------- 14:00 0.06 ---- 0.13 1.51 0.02 0.13
 -------- 15:00 0.06 ---- 0.13 1.55 0.02 0.14
 -------- 16:00 0.06 ---- 0.14 1.50 0.02 0.14
 -------- 17:00 0.05 ---- 0.12 1.48 0.01 0.12
 15.04.13 18:00 0.05 ---- 0.14 1.48 0.01 0.14
 -------- 19:00 0.12 ---- 0.32 1.61 0.02 0.15
 -------- 20:00 0.13 ---- 0.33 1.67 0.01 0.14
 -------- 21:00 0.13 ---- 0.28 1.73 0.01 0.14
 -------- 22:00 0.14 ---- 0.31 1.71 0.01 0.13
 15.04.13 23:00 0.15 ---- 0.57 1.71 0.03 0.14
 -------- 00:00 0.13 ---- 0.56 1.76 0.03 0.16
 -------- 01:00 0.14 ---- 0.52 1.81 0.03 0.17
 -------- 02:00 0.15 ---- 0.53 1.94 0.03 0.17
 -------- 03:00 0.09 ---- 0.28 1.81 0.01 0.15
 16.04.13 04:00 0.08 ---- 0.26 1.66 0.01 0.12
 -------- 05:00 0.08 ---- 0.20 1.68 0.01 0.11
 -------- 06:00 0.11 ---- 0.21 1.69 0.01 0.10
 -------- 07:00 0.13 ---- 0.25 1.69 0.02 0.11
 -------- 08:00 0.16 ---- 0.24 1.70 0.02 0.11
 16.04.13 09:00 0.18 ---- 0.26 1.68 0.02 0.11
 -------- 10:00 0.08 ---- 0.27 1.59 0.02 0.17
 -------- 11:00 0.07 ---- 0.26 1.55 0.02 0.19
