 Date Time CO OZ NO2 CHX NO PM10
 18.03.13 12:00 0.06 ---- 0.16 1.79 0.04 0.04
 -------- 13:00 0.05 ---- 0.14 1.56 0.03 0.04
 -------- 14:00 0.05 ---- 0.10 1.54 0.03 0.04
 -------- 15:00 0.06 ---- 0.08 1.57 0.02 0.04
 -------- 16:00 0.06 ---- 0.08 1.56 0.02 0.04
 18.03.13 17:00 0.06 ---- 0.11 1.62 0.02 0.04
 -------- 18:00 0.06 ---- 0.14 1.58 0.02 0.04
 -------- 19:00 0.06 ---- 0.16 1.60 0.02 0.03
 -------- 20:00 0.06 ---- 0.16 1.51 0.02 0.03
 -------- 21:00 0.05 ---- 0.15 1.49 0.02 0.02
 18.03.13 22:00 0.05 ---- 0.17 1.49 0.02 0.04
 -------- 23:00 0.05 ---- 0.18 1.49 0.02 0.03
 -------- 00:00 0.05 ---- 0.19 1.49 0.02 0.03
 -------- 01:00 0.05 ---- 0.14 1.49 0.02 0.03
 -------- 02:00 0.04 ---- 0.10 1.66 0.02 0.03
 19.03.13 03:00 0.04 ---- 0.07 1.50 0.01 0.03
 -------- 04:00 0.04 ---- 0.06 1.47 0.02 0.02
 -------- 05:00 0.04 ---- 0.06 1.46 0.02 0.02
 -------- 06:00 0.04 ---- 0.05 1.45 0.02 0.01
 -------- 07:00 0.05 ---- 0.05 1.46 0.01 0.01
 19.03.13 08:00 0.05 ---- 0.05 1.46 0.02 0.01
 -------- 09:00 0.04 ---- 0.05 1.47 0.02 0.01
 -------- 10:00 0.04 ---- 0.05 1.45 0.02 0.02
 -------- 11:00 0.04 ---- 0.05 1.45 0.02 0.02
 -------- 12:00 0.05 ---- 0.05 1.47 0.02 0.02
 19.03.13 13:00 0.04 ---- 0.06 1.48 0.02 0.02
 -------- 14:00 0.04 ---- 0.05 1.46 0.02 0.02
 -------- 15:00 0.05 ---- 0.03 1.45 0.02 0.03
 -------- 16:00 0.04 ---- 0.05 1.45 0.02 0.04
 -------- 17:00 0.04 ---- 0.08 1.45 0.02 0.03
 19.03.13 18:00 0.04 ---- 0.06 1.45 0.02 0.02
 -------- 19:00 0.04 ---- 0.08 1.46 0.02 0.02
 -------- 20:00 0.04 ---- 0.10 1.47 0.02 0.02
 -------- 21:00 0.05 ---- 0.09 1.48 0.01 0.02
 -------- 22:00 0.04 ---- 0.11 1.47 0.02 0.02
 19.03.13 23:00 0.05 ---- 0.19 1.47 0.02 0.03
 -------- 00:00 0.04 ---- 0.24 1.63 0.02 0.03
 -------- 01:00 0.04 ---- 0.22 1.95 0.02 0.03
 -------- 02:00 0.04 ---- 0.23 1.71 0.01 0.03
 -------- 03:00 0.04 ---- 0.20 1.66 0.01 0.02
 20.03.13 04:00 0.04 ---- 0.26 1.69 0.02 0.03
 -------- 05:00 0.05 ---- 0.30 1.64 0.02 0.03
 -------- 06:00 0.05 ---- 0.31 1.60 0.02 0.03
 -------- 07:00 0.05 ---- 0.27 1.62 0.02 0.03
 -------- 08:00 0.06 ---- 0.25 1.85 0.02 0.03
 20.03.13 09:00 0.06 ---- 0.21 1.81 0.02 0.03
 -------- 10:00 0.05 ---- 0.16 1.59 0.03 0.03
 -------- 11:00 0.05 ---- 0.13 1.52 0.03 0.03
