 Date Time CO OZ NO2 CHX NO PM10
 26.02.13 00:00 0.06 ---- 0.09 1.48 0.01 0.07
 -------- 01:00 0.06 ---- 0.10 1.49 0.02 0.07
 -------- 02:00 0.06 ---- 0.08 1.49 0.01 0.07
 -------- 03:00 0.06 ---- 0.08 1.50 0.01 0.07
 -------- 04:00 0.06 ---- 0.12 1.51 0.02 0.07
 26.02.13 05:00 0.06 ---- 0.13 1.51 0.02 0.07
 -------- 06:00 0.06 ---- 0.13 1.52 0.01 0.07
 -------- 07:00 0.09 ---- 0.19 1.55 0.01 0.07
 -------- 08:00 0.11 ---- 0.20 1.58 0.03 0.07
 -------- 09:00 0.09 ---- 0.26 1.54 0.02 0.08
 26.02.13 10:00 0.08 ---- 0.28 1.54 0.03 0.09
 -------- 11:00 0.06 ---- 0.16 1.51 0.03 0.08
 -------- 12:00 0.05 ---- 0.08 1.46 0.02 0.06
 -------- 13:00 0.04 ---- 0.06 1.45 0.02 0.06
 -------- 14:00 0.04 ---- 0.09 1.45 0.02 0.06
 26.02.13 15:00 0.05 ---- 0.15 1.48 0.03 0.07
 -------- 16:00 0.04 ---- 0.13 1.45 0.02 0.05
 -------- 17:00 0.04 ---- 0.13 1.44 0.02 0.05
 -------- 18:00 0.05 ---- 0.17 1.45 0.02 0.05
 -------- 19:00 0.06 ---- 0.21 1.49 0.05 0.06
 26.02.13 20:00 0.06 ---- 0.20 1.49 0.02 0.06
 -------- 21:00 0.05 ---- 0.14 1.48 0.02 0.06
 -------- 22:00 0.04 ---- 0.16 1.46 0.02 0.05
 -------- 23:00 0.04 ---- 0.07 1.46 0.01 0.04
 -------- 00:00 0.06 ---- 0.12 1.46 0.02 0.04
 27.02.13 01:00 0.06 ---- 0.11 1.46 0.02 0.04
 -------- 02:00 0.06 ---- 0.06 1.47 0.01 0.04
 -------- 03:00 0.04 ---- 0.03 1.46 0.02 0.04
 -------- 04:00 0.04 ---- 0.03 1.44 0.01 0.04
 -------- 05:00 0.05 ---- 0.03 1.44 0.01 0.04
 27.02.13 06:00 0.06 ---- 0.03 1.49 0.01 0.05
 -------- 07:00 0.06 ---- 0.03 1.51 0.02 0.05
 -------- 08:00 0.07 ---- 0.06 1.58 0.01 0.05
 -------- 09:00 0.07 ---- 0.08 1.55 0.02 0.05
 -------- 10:00 0.07 ---- 0.09 1.51 0.02 0.05
 27.02.13 11:00 0.06 ---- 0.08 1.47 0.02 0.05
 -------- 12:00 0.06 ---- 0.09 1.46 0.02 0.04
 -------- 13:00 0.04 ---- 0.07 1.45 0.02 0.04
 -------- 14:00 0.04 ---- 0.10 1.45 0.02 0.04
 -------- 15:00 0.05 ---- 0.09 1.45 0.02 0.03
 27.02.13 16:00 0.04 ---- 0.08 1.44 0.02 0.03
 -------- 17:00 0.04 ---- 0.08 1.43 0.02 0.02
 -------- 18:00 0.04 ---- 0.07 1.43 0.02 0.02
 -------- 19:00 0.04 ---- 0.09 1.45 0.02 0.02
 -------- 20:00 0.06 ---- 0.19 1.47 0.01 0.03
 27.02.13 21:00 0.09 ---- 0.32 1.70 0.02 0.03
 -------- 22:00 0.09 ---- 0.38 1.56 0.02 0.07
 -------- 23:00 0.07 ---- 0.21 1.53 0.02 0.06
 -------- 00:00 0.06 ---- 0.19 1.59 0.01 0.04
