 Date Time CO OZ NO2 CHX NO PM10
 20.09.12 12:00 0.07 ---- 0.17 1.48 0.03 0.18
 -------- 13:00 0.05 ---- 0.13 1.44 0.02 0.12
 -------- 14:00 0.05 ---- 0.10 1.42 0.02 0.12
 -------- 15:00 0.04 ---- 0.09 1.41 0.02 0.09
 -------- 16:00 0.05 ---- 0.10 1.44 0.02 0.10
 20.09.12 17:00 0.05 ---- 0.09 1.44 0.02 0.11
 -------- 18:00 0.06 ---- 0.13 1.45 0.02 0.13
 -------- 19:00 0.08 ---- 0.34 1.50 0.02 0.16
 -------- 20:00 0.12 ---- 0.50 1.53 0.03 0.17
 -------- 21:00 0.15 ---- 0.52 1.57 0.04 0.20
 20.09.12 22:00 0.11 ---- 0.45 1.56 0.02 0.25
 -------- 23:00 0.11 ---- 0.42 1.60 0.03 0.17
 -------- 00:00 0.09 ---- 0.31 1.55 0.02 0.15
 -------- 01:00 0.07 ---- 0.21 1.53 0.02 0.11
 -------- 02:00 0.06 ---- 0.15 1.50 0.01 0.11
 21.09.12 03:00 0.06 ---- 0.13 1.48 0.02 0.13
 -------- 04:00 0.06 ---- 0.14 1.48 0.02 0.06
 -------- 05:00 0.07 ---- 0.14 1.48 0.02 0.09
 -------- 06:00 0.06 ---- 0.16 1.49 0.01 0.10
 -------- 07:00 0.11 ---- 0.20 1.53 0.02 0.19
 21.09.12 08:00 0.11 ---- 0.29 1.56 0.04 0.09
 -------- 09:00 0.25 ---- 0.29 1.78 0.06 0.16
 -------- 10:00 0.11 ---- 0.25 1.55 0.06 0.18
 -------- 11:00 0.07 ---- 0.15 1.48 0.03 0.10
 -------- 12:00 0.07 ---- 0.14 1.47 0.03 0.15
 21.09.12 13:00 0.07 ---- 0.16 1.48 0.03 0.17
 -------- 14:00 0.07 ---- 0.14 1.46 0.02 0.12
 -------- 15:00 0.04 ---- 0.10 1.42 0.02 0.07
 -------- 16:00 0.06 ---- 0.10 1.44 0.02 0.14
 -------- 17:00 0.04 ---- 0.06 1.41 0.02 0.11
 21.09.12 18:00 0.04 ---- 0.07 1.49 0.02 0.10
 -------- 19:00 0.04 ---- 0.11 1.44 0.02 0.20
 -------- 20:00 0.04 ---- 0.05 1.37 0.02 0.05
 -------- 21:00 0.05 ---- 0.05 1.38 0.02 0.09
 -------- 22:00 0.04 ---- 0.05 1.37 0.02 0.26
 21.09.12 23:00 0.04 ---- 0.04 1.38 0.01 0.12
 -------- 00:00 0.04 ---- 0.05 1.39 0.01 0.17
 -------- 01:00 0.04 ---- 0.05 1.39 0.01 0.12
 -------- 02:00 0.04 ---- 0.05 1.40 0.01 0.07
 -------- 03:00 0.04 ---- 0.04 1.55 0.01 0.12
 22.09.12 04:00 0.04 ---- 0.05 1.53 0.02 0.09
 -------- 05:00 0.04 ---- 0.04 1.39 0.01 0.05
 -------- 06:00 0.04 ---- 0.04 1.39 0.01 0.11
 -------- 07:00 0.04 ---- 0.04 1.38 0.01 0.08
 -------- 08:00 0.05 ---- 0.05 1.38 0.01 0.16
 22.09.12 09:00 0.05 ---- 0.05 1.38 0.02 0.11
 -------- 10:00 0.06 ---- 0.06 1.39 0.02 0.13
 -------- 11:00 0.06 ---- 0.07 1.40 0.02 0.09
