 Date Time CO NO2 CHX NO PM10
 28.09.12 00:00 0.06 0.20 1.48 0.02 0.09
 -------- 01:00 0.06 0.15 1.48 0.02 0.09
 -------- 02:00 0.06 0.12 1.49 0.02 0.10
 -------- 03:00 0.05 0.09 1.48 0.02 0.10
 -------- 04:00 0.05 0.06 1.44 0.02 0.11
 28.09.12 05:00 0.05 0.05 1.42 0.02 0.11
 -------- 06:00 0.05 0.07 1.43 0.02 0.11
 -------- 07:00 0.06 0.10 1.42 0.02 0.11
 -------- 08:00 0.07 0.17 1.43 0.02 0.11
 -------- 09:00 0.07 0.18 1.43 0.02 0.12
 28.09.12 10:00 0.06 0.15 1.42 0.02 0.12
 -------- 11:00 0.06 0.14 1.43 0.02 0.13
 -------- 12:00 0.07 0.12 1.44 0.02 0.15
 -------- 13:00 0.06 0.11 1.42 0.02 0.14
 -------- 14:00 0.06 0.12 1.42 0.02 0.14
 28.09.12 15:00 0.06 0.09 1.41 0.02 0.15
 -------- 16:00 0.07 0.12 1.42 0.02 0.14
 -------- 17:00 0.06 0.13 1.42 0.02 0.14
 -------- 18:00 0.09 0.23 1.44 0.01 0.14
 -------- 19:00 0.09 0.28 1.49 0.02 0.27
 28.09.12 20:00 0.08 0.25 1.45 0.01 0.17
 -------- 21:00 0.05 0.08 1.39 0.02 0.09
 -------- 22:00 0.05 0.03 1.38 0.01 0.02
 -------- 23:00 0.04 0.03 1.40 0.02 0.03
 -------- 00:00 0.04 0.02 1.37 0.01 0.02
 29.09.12 01:00 0.04 0.02 1.37 0.01 0.02
 -------- 02:00 0.04 0.06 1.37 0.02 0.02
 -------- 03:00 0.04 0.04 1.37 0.02 0.03
 -------- 04:00 0.04 0.05 1.37 0.02 0.02
 -------- 05:00 0.04 0.04 1.38 0.02 0.03
 29.09.12 06:00 0.04 0.06 1.38 0.02 0.03
 -------- 07:00 0.04 0.05 1.38 0.02 0.04
 -------- 08:00 0.04 0.09 1.39 0.02 0.03
 -------- 09:00 0.05 0.07 1.39 0.02 0.03
 -------- 10:00 0.04 0.06 1.39 0.02 0.03
 29.09.12 11:00 0.04 0.04 1.38 0.02 0.04
 -------- 12:00 0.03 0.02 1.38 0.02 0.04
 -------- 13:00 0.04 0.02 1.39 0.02 0.04
 -------- 14:00 0.04 0.02 1.40 0.01 0.04
 -------- 15:00 0.04 0.02 1.40 0.02 0.07
 29.09.12 16:00 0.03 0.02 1.39 0.02 0.04
 -------- 17:00 0.05 0.04 1.44 0.02 0.08
 -------- 18:00 0.04 0.05 1.41 0.02 0.05
 -------- 19:00 0.04 0.05 1.41 0.02 0.05
 -------- 20:00 0.04 0.11 1.42 0.02 0.07
 29.09.12 21:00 0.05 0.14 1.44 0.02 0.07
 -------- 22:00 0.06 0.18 1.47 0.02 0.08
 -------- 23:00 0.04 0.15 1.49 0.02 0.06
