 Date Time CO OZ NO2 CHX NO PM10
 25.02.13 12:00 0.06 ---- 0.08 1.48 0.02 0.05
 -------- 13:00 0.06 ---- 0.07 1.48 0.02 0.01
 -------- 14:00 0.05 ---- 0.04 1.47 0.01 0.05
 -------- 15:00 0.05 ---- 0.05 1.44 0.01 0.15
 -------- 16:00 0.04 ---- 0.06 1.45 0.02 0.11
 25.02.13 17:00 0.04 ---- 0.05 1.45 0.01 0.08
 -------- 18:00 0.06 ---- 0.08 1.48 0.02 0.09
 -------- 19:00 0.06 ---- 0.12 1.50 0.02 0.09
 -------- 20:00 0.07 ---- 0.11 1.51 0.01 0.08
 -------- 21:00 0.09 ---- 0.16 1.54 0.02 0.09
 25.02.13 22:00 0.07 ---- 0.16 1.51 0.01 0.10
 -------- 23:00 0.06 ---- 0.10 1.51 0.01 0.08
 -------- 00:00 0.06 ---- 0.09 1.49 0.01 0.07
 -------- 01:00 0.06 ---- 0.10 1.49 0.02 0.07
 -------- 02:00 0.06 ---- 0.08 1.49 0.01 0.07
 26.02.13 03:00 0.06 ---- 0.08 1.50 0.01 0.07
 -------- 04:00 0.06 ---- 0.12 1.51 0.02 0.07
 -------- 05:00 0.06 ---- 0.13 1.51 0.02 0.07
 -------- 06:00 0.06 ---- 0.13 1.52 0.01 0.07
 -------- 07:00 0.09 ---- 0.19 1.55 0.01 0.07
 26.02.13 08:00 0.11 ---- 0.20 1.58 0.03 0.07
 -------- 09:00 0.09 ---- 0.26 1.54 0.02 0.08
 -------- 10:00 0.08 ---- 0.28 1.54 0.03 0.09
 -------- 11:00 0.06 ---- 0.16 1.51 0.03 0.08
 -------- 12:00 0.05 ---- 0.08 1.46 0.02 0.06
 26.02.13 13:00 0.04 ---- 0.06 1.45 0.02 0.06
 -------- 14:00 0.04 ---- 0.09 1.45 0.02 0.06
 -------- 15:00 0.05 ---- 0.15 1.48 0.03 0.07
 -------- 16:00 0.04 ---- 0.13 1.45 0.02 0.05
 -------- 17:00 0.04 ---- 0.13 1.44 0.02 0.05
 26.02.13 18:00 0.05 ---- 0.17 1.45 0.02 0.05
 -------- 19:00 0.06 ---- 0.21 1.49 0.05 0.06
 -------- 20:00 0.06 ---- 0.20 1.49 0.02 0.06
 -------- 21:00 0.05 ---- 0.14 1.48 0.02 0.06
 -------- 22:00 0.04 ---- 0.16 1.46 0.02 0.05
 26.02.13 23:00 0.04 ---- 0.07 1.46 0.01 0.04
 -------- 00:00 0.06 ---- 0.12 1.46 0.02 0.04
 -------- 01:00 0.06 ---- 0.11 1.46 0.02 0.04
 -------- 02:00 0.06 ---- 0.06 1.47 0.01 0.04
 -------- 03:00 0.04 ---- 0.03 1.46 0.02 0.04
 27.02.13 04:00 0.04 ---- 0.03 1.44 0.01 0.04
 -------- 05:00 0.05 ---- 0.03 1.44 0.01 0.04
 -------- 06:00 0.06 ---- 0.03 1.49 0.01 0.05
 -------- 07:00 0.06 ---- 0.03 1.51 0.02 0.05
 -------- 08:00 0.07 ---- 0.06 1.58 0.01 0.05
 27.02.13 09:00 0.07 ---- 0.08 1.55 0.02 0.05
 -------- 10:00 0.07 ---- 0.09 1.51 0.02 0.05
 -------- 11:00 0.06 ---- 0.08 1.47 0.02 0.05
