 Date Time CO SO2 NO2 CHX NO
 26.03.13 00:00 0.06 0.00 0.03 1.40 0.00
 -------- 01:00 0.06 0.00 0.02 1.40 0.00
 -------- 02:00 0.05 0.01 0.01 1.40 ----
 -------- 03:00 0.04 0.01 0.02 1.40 0.00
 -------- 04:00 0.04 0.01 0.03 1.45 ----
 26.03.13 05:00 0.05 0.01 0.04 1.44 0.00
 -------- 06:00 0.06 0.01 0.07 1.43 0.00
 -------- 07:00 0.07 0.01 0.12 1.44 0.01
 -------- 08:00 0.15 0.01 0.11 1.51 0.02
 -------- 09:00 0.07 0.01 0.10 1.46 0.02
 26.03.13 10:00 0.06 0.01 0.06 1.45 0.02
 -------- 11:00 0.06 0.01 0.02 1.46 0.02
 -------- 12:00 0.06 0.01 0.03 1.45 0.02
 -------- 13:00 0.05 0.00 0.02 1.45 0.02
 -------- 14:00 0.05 0.01 0.02 1.42 0.02
 26.03.13 15:00 0.04 0.00 0.01 1.41 0.01
 -------- 16:00 0.05 0.01 0.01 1.42 0.01
 -------- 17:00 0.04 0.01 0.02 1.41 0.01
 -------- 18:00 0.06 0.01 0.04 1.42 0.01
 -------- 19:00 0.05 0.01 0.08 1.42 0.01
 26.03.13 20:00 0.06 0.01 0.14 1.42 0.01
 -------- 21:00 0.07 0.01 0.25 1.48 0.01
 -------- 22:00 0.08 0.01 0.35 1.50 0.03
 -------- 23:00 0.09 0.01 0.39 1.65 0.04
 -------- 00:00 0.08 0.01 0.38 2.03 0.04
 27.03.13 01:00 0.07 0.01 0.36 2.08 0.03
 -------- 02:00 0.07 0.01 0.39 2.28 0.07
 -------- 03:00 0.10 0.01 0.40 2.41 0.14
 -------- 04:00 0.07 0.01 0.36 2.06 0.08
 -------- 05:00 0.18 0.01 0.41 3.28 0.19
 27.03.13 06:00 0.13 0.01 0.41 2.75 0.18
 -------- 07:00 0.13 0.02 0.40 2.04 0.14
 -------- 08:00 0.20 0.01 0.38 2.07 0.18
 -------- 09:00 0.11 0.00 0.29 2.11 0.10
 -------- 10:00 0.09 0.01 0.20 1.88 0.07
 27.03.13 11:00 0.08 0.01 0.14 2.01 0.05
 -------- 12:00 0.06 0.01 0.07 1.73 0.03
 -------- 13:00 0.06 0.00 0.04 1.52 0.02
 -------- 14:00 0.05 0.00 0.03 1.58 0.02
 -------- 15:00 0.05 0.00 0.02 1.51 0.02
 27.03.13 16:00 0.06 0.00 0.02 1.46 0.01
 -------- 17:00 0.06 0.01 0.02 1.47 0.01
 -------- 18:00 0.06 0.01 0.03 1.49 0.01
 -------- 19:00 0.07 0.01 0.08 1.53 0.01
 -------- 20:00 0.10 0.01 0.28 1.84 0.02
 27.03.13 21:00 0.11 0.01 0.29 1.94 0.02
 -------- 22:00 0.09 0.00 0.35 1.95 0.02
 -------- 23:00 0.13 0.01 0.45 2.34 0.12
