 Date Time CO NO2 NO
 04.10.12 00:00 0.10 0.11 0.11
 -------- 01:00 0.08 0.10 0.10
 -------- 02:00 0.09 0.09 0.10
 -------- 03:00 0.09 0.10 0.13
 -------- 04:00 0.09 0.08 0.12
 04.10.12 05:00 0.11 0.11 0.15
 -------- 06:00 0.15 0.12 0.20
 -------- 07:00 0.23 0.14 0.34
 -------- 08:00 0.23 0.16 0.34
 -------- 09:00 0.17 0.18 0.29
 04.10.12 10:00 0.13 0.19 0.23
 -------- 11:00 0.13 0.19 0.19
 -------- 12:00 0.13 0.19 0.18
 -------- 13:00 0.11 0.17 0.12
 -------- 14:00 0.11 0.16 0.11
 04.10.12 15:00 0.09 0.14 0.09
 -------- 16:00 0.07 0.13 0.06
 -------- 17:00 0.07 0.12 0.04
 -------- 18:00 0.08 0.14 0.05
 -------- 19:00 0.06 0.11 0.04
 04.10.12 20:00 0.07 0.10 0.03
 -------- 21:00 0.05 0.08 0.03
 -------- 22:00 0.04 0.05 0.03
 -------- 23:00 0.04 0.05 0.03
 -------- 00:00 0.04 0.05 0.03
 05.10.12 01:00 0.04 0.05 0.03
 -------- 02:00 0.04 0.04 0.04
 -------- 03:00 0.04 0.06 0.04
 -------- 04:00 0.04 0.05 0.04
 -------- 05:00 0.04 0.05 0.04
 05.10.12 06:00 0.07 0.09 0.07
 -------- 07:00 0.11 0.13 0.12
 -------- 08:00 0.13 0.13 0.10
 -------- 09:00 0.15 0.18 0.17
 -------- 10:00 0.21 0.22 0.27
 05.10.12 11:00 0.19 0.24 0.28
 -------- 12:00 0.16 0.26 0.21
 -------- 13:00 0.16 0.24 0.22
 -------- 14:00 0.16 0.24 0.22
 -------- 15:00 0.21 0.26 0.28
 05.10.12 16:00 0.18 0.24 0.23
 -------- 17:00 0.15 0.24 0.16
 -------- 18:00 0.09 0.17 0.11
 -------- 19:00 0.10 0.14 0.09
 -------- 20:00 0.10 0.12 0.09
 05.10.12 21:00 0.08 0.11 0.08
 -------- 22:00 0.08 0.11 0.08
