 Date Time CO NO2 NO
 22.10.12 12:00 0.04 0.04 0.04
 -------- 13:00 0.04 0.03 0.03
 -------- 14:00 0.04 0.03 0.03
 -------- 15:00 0.04 0.05 0.02
 -------- 16:00 0.03 0.05 0.02
 22.10.12 17:00 0.03 0.04 0.02
 -------- 18:00 0.04 0.06 0.02
 -------- 19:00 0.05 0.10 0.03
 -------- 20:00 0.07 0.14 0.05
 -------- 21:00 0.07 0.12 0.05
 22.10.12 22:00 0.06 0.11 0.04
 -------- 23:00 0.05 0.09 0.03
 -------- 00:00 0.04 0.06 0.02
 -------- 01:00 0.03 0.06 0.02
 -------- 02:00 0.02 0.05 0.01
 23.10.12 03:00 0.02 0.05 0.01
 -------- 04:00 0.02 0.04 0.01
 -------- 05:00 0.02 0.05 0.01
 -------- 06:00 0.09 0.06 0.01
 -------- 07:00 0.05 0.07 0.02
 23.10.12 08:00 0.04 0.07 0.01
 -------- 09:00 0.06 0.13 0.03
 -------- 10:00 0.06 0.16 0.05
 -------- 11:00 0.08 0.19 0.09
 -------- 12:00 0.07 0.19 0.08
 23.10.12 13:00 0.06 0.17 0.06
 -------- 14:00 0.06 0.18 0.06
 -------- 15:00 0.10 0.21 0.10
 -------- 16:00 0.09 0.21 0.11
 -------- 17:00 0.11 0.21 0.12
 23.10.12 18:00 0.11 0.21 0.12
 -------- 19:00 0.11 0.20 0.09
 -------- 20:00 0.07 0.17 0.05
 -------- 21:00 0.05 0.11 0.03
 -------- 22:00 0.04 0.09 0.02
 23.10.12 23:00 0.03 0.08 0.01
 -------- 00:00 0.03 0.09 0.01
 -------- 01:00 0.05 0.16 0.01
 -------- 02:00 0.05 0.16 0.03
 -------- 03:00 0.04 0.13 0.01
 24.10.12 04:00 0.05 0.14 0.02
 -------- 05:00 0.06 0.14 0.02
 -------- 06:00 0.08 0.13 0.03
 -------- 07:00 0.09 0.15 0.05
 -------- 08:00 0.10 0.13 0.05
 24.10.12 09:00 0.07 0.13 0.03
 -------- 10:00 0.05 0.10 0.02
 -------- 11:00 0.06 0.11 0.02
