 Date Time CO NO2 NO
 23.10.12 22:00 0.04 0.10 0.02
 -------- 23:00 0.03 0.08 0.01
 -------- 00:00 0.03 0.09 0.01
 -------- 01:00 0.05 0.16 0.01
 -------- 02:00 0.05 0.16 0.03
 24.10.12 03:00 0.04 0.13 0.01
 -------- 04:00 0.05 0.14 0.02
 -------- 05:00 0.06 0.14 0.02
 -------- 06:00 0.08 0.13 0.03
 -------- 07:00 0.09 0.15 0.05
 24.10.12 08:00 0.10 0.13 0.05
 -------- 09:00 0.07 0.13 0.03
 -------- 10:00 0.05 0.10 0.02
 -------- 11:00 0.06 0.11 0.02
 -------- 12:00 0.06 0.09 0.03
 24.10.12 13:00 0.06 0.09 0.03
 -------- 14:00 0.06 0.09 0.03
 -------- 15:00 0.04 0.06 0.02
 -------- 16:00 0.04 0.06 0.02
 -------- 17:00 0.07 0.09 0.03
 24.10.12 18:00 0.07 0.10 0.04
 -------- 19:00 0.07 0.11 0.03
 -------- 20:00 0.08 0.11 0.04
 -------- 21:00 0.07 0.10 0.03
 -------- 22:00 0.07 0.08 0.02
 24.10.12 23:00 0.05 0.07 0.01
 -------- 00:00 0.04 0.05 0.01
 -------- 01:00 0.03 0.02 ----
 -------- 02:00 0.02 0.02 ----
 -------- 03:00 0.02 0.02 0.00
 25.10.12 04:00 0.02 0.01 ----
 -------- 05:00 0.02 0.02 0.00
 -------- 06:00 0.04 0.05 0.01
 -------- 07:00 0.05 0.05 0.02
 -------- 08:00 0.06 0.08 0.03
 25.10.12 09:00 0.05 0.08 0.03
 -------- 10:00 0.06 0.09 0.03
 -------- 11:00 0.05 0.09 0.03
 -------- 12:00 0.05 0.08 0.02
 -------- 13:00 0.05 0.08 0.02
 25.10.12 14:00 0.05 0.09 0.03
 -------- 15:00 0.06 0.09 0.03
 -------- 16:00 0.06 0.10 0.03
 -------- 17:00 0.06 0.09 0.03
 -------- 18:00 0.06 0.09 0.03
 25.10.12 19:00 0.05 0.07 0.02
 -------- 20:00 0.05 0.06 0.01
 -------- 21:00 0.05 0.05 0.01
