 Date Time CO NO2 NO
 20.12.12 00:00 ---- 0.25 0.38
 -------- 01:00 0.02 0.25 0.41
 -------- 02:00 ---- 0.26 0.43
 -------- 03:00 ---- 0.24 0.38
 -------- 04:00 ---- 0.21 0.27
 20.12.12 05:00 ---- 0.20 0.27
 -------- 06:00 ---- 0.21 0.24
 -------- 07:00 0.02 0.20 0.19
 -------- 08:00 ---- 0.20 0.20
 -------- 09:00 ---- 0.19 0.20
 20.12.12 10:00 ---- 0.20 0.21
 -------- 11:00 ---- 0.22 0.25
 -------- 12:00 ---- 0.23 0.26
 -------- 13:00 ---- 0.23 0.26
 -------- 14:00 ---- 0.23 0.26
 20.12.12 15:00 0.04 0.22 0.21
 -------- 16:00 0.02 0.20 0.15
 -------- 17:00 0.02 0.21 0.15
 -------- 18:00 0.03 0.21 0.15
 -------- 19:00 0.02 0.19 0.12
 20.12.12 20:00 ---- 0.19 0.11
 -------- 21:00 0.21 0.17 0.10
 -------- 22:00 0.07 0.17 0.11
 -------- 23:00 ---- 0.18 0.12
 -------- 00:00 ---- 0.18 0.12
 21.12.12 01:00 ---- 0.17 0.11
 -------- 02:00 ---- 0.16 0.10
 -------- 03:00 ---- 0.15 0.08
 -------- 04:00 ---- 0.14 0.07
 -------- 05:00 ---- 0.14 0.07
 21.12.12 06:00 ---- 0.14 0.07
 -------- 07:00 0.02 0.13 0.07
 -------- 08:00 0.02 0.13 0.08
 -------- 09:00 0.02 0.15 0.11
 -------- 10:00 0.04 0.14 0.11
 21.12.12 11:00 0.04 0.14 0.12
 -------- 12:00 0.03 0.14 0.14
 -------- 13:00 0.03 0.16 0.14
 -------- 14:00 0.03 0.16 0.15
 -------- 15:00 0.02 0.16 0.14
 21.12.12 16:00 ---- 0.15 0.11
 -------- 17:00 ---- 0.14 0.07
 -------- 18:00 ---- 0.13 0.06
 -------- 19:00 0.30 0.13 0.07
 -------- 20:00 0.13 0.14 0.08
 21.12.12 21:00 0.03 0.14 0.06
 -------- 22:00 ---- 0.14 0.05
 -------- 23:00 ---- 0.14 0.06
