 Date Time CO NO2 NO
 22.12.12 00:00 ---- 0.14 0.03
 -------- 01:00 ---- 0.14 0.03
 -------- 02:00 ---- 0.13 0.02
 -------- 03:00 ---- 0.13 0.01
 -------- 04:00 ---- 0.11 0.01
 22.12.12 05:00 ---- 0.11 0.01
 -------- 06:00 ---- 0.11 0.01
 -------- 07:00 0.19 0.11 0.01
 -------- 08:00 0.07 0.12 0.01
 -------- 09:00 0.02 0.12 0.01
 22.12.12 10:00 ---- 0.13 0.02
 -------- 11:00 ---- 0.11 0.02
 -------- 12:00 ---- 0.11 0.02
 -------- 13:00 0.02 0.13 0.03
 -------- 14:00 0.02 0.12 0.02
 22.12.12 15:00 0.02 0.10 0.02
 -------- 16:00 ---- 0.12 0.02
 -------- 17:00 ---- 0.17 0.02
 -------- 18:00 ---- 0.10 0.01
 -------- 19:00 ---- 0.10 0.01
 22.12.12 20:00 ---- 0.07 0.01
 -------- 21:00 ---- 0.08 0.01
 -------- 22:00 ---- 0.08 0.01
 -------- 23:00 ---- 0.09 0.01
 -------- 00:00 ---- 0.09 0.01
 23.12.12 01:00 ---- 0.08 0.01
 -------- 02:00 ---- 0.09 0.01
 -------- 03:00 ---- 0.11 0.01
 -------- 04:00 ---- 0.12 0.01
 -------- 05:00 ---- 0.11 0.01
 23.12.12 06:00 ---- 0.11 0.01
 -------- 07:00 ---- 0.10 0.01
 -------- 08:00 ---- 0.11 0.01
 -------- 09:00 0.02 0.13 0.02
 -------- 10:00 0.02 0.12 0.02
 23.12.12 11:00 0.02 0.12 0.03
 -------- 12:00 0.02 0.12 0.03
 -------- 13:00 0.05 0.14 0.04
 -------- 14:00 0.06 0.16 0.05
 -------- 15:00 0.06 0.14 0.03
 23.12.12 16:00 0.04 0.13 0.02
 -------- 17:00 ---- 0.17 0.04
 -------- 18:00 0.02 0.17 0.04
 -------- 19:00 ---- 0.16 0.04
 -------- 20:00 ---- 0.15 0.05
 23.12.12 21:00 ---- 0.16 0.06
 -------- 22:00 ---- 0.15 0.06
 -------- 23:00 0.02 0.16 0.12
