 Date Time CO NO2 CHX NO
 16.10.12 00:00 0.02 0.15 1.47 0.00
 -------- 01:00 0.02 0.14 1.48 0.00
 -------- 02:00 0.02 0.12 1.47 0.00
 -------- 03:00 0.02 0.11 1.48 0.00
 -------- 04:00 0.02 0.10 1.47 0.00
 16.10.12 05:00 0.02 0.11 1.48 0.00
 -------- 06:00 0.02 0.13 1.49 0.00
 -------- 07:00 0.03 0.17 1.50 0.01
 -------- 08:00 0.03 0.19 1.50 0.02
 -------- 09:00 0.06 0.23 1.53 0.05
 16.10.12 10:00 0.05 0.24 1.53 0.05
 -------- 11:00 0.06 0.24 1.55 0.06
 -------- 12:00 0.05 0.23 1.54 0.05
 -------- 13:00 0.04 0.21 1.53 0.05
 -------- 14:00 0.05 0.23 1.56 0.07
 16.10.12 15:00 0.07 0.23 1.57 0.08
 -------- 16:00 0.06 0.22 1.55 0.06
 -------- 17:00 0.07 0.23 1.56 0.05
 -------- 18:00 0.07 0.24 1.55 0.05
 -------- 19:00 0.09 0.24 1.60 0.07
 16.10.12 20:00 0.07 0.23 1.55 0.05
 -------- 21:00 0.07 0.22 1.54 0.06
 -------- 22:00 0.07 0.21 1.55 0.06
 -------- 23:00 0.06 0.20 1.54 0.05
 -------- 00:00 0.05 0.18 1.54 0.03
 17.10.12 01:00 0.04 0.17 1.54 0.02
 -------- 02:00 0.04 0.17 1.55 0.02
 -------- 03:00 0.04 0.17 1.56 0.03
 -------- 04:00 0.04 0.16 1.54 0.03
 -------- 05:00 0.05 0.15 1.55 0.02
 17.10.12 06:00 0.05 0.16 1.61 0.07
 -------- 07:00 0.07 0.16 1.90 0.11
 -------- 08:00 0.11 0.17 1.68 0.16
 -------- 09:00 0.14 0.17 1.70 0.18
 -------- 10:00 0.11 0.16 1.63 0.13
 17.10.12 11:00 0.11 0.16 1.64 0.13
 -------- 12:00 0.09 0.16 1.65 0.12
 -------- 13:00 0.09 0.15 1.64 0.12
 -------- 14:00 0.07 0.17 1.62 0.09
 -------- 15:00 0.06 0.22 1.58 0.06
 17.10.12 16:00 0.06 0.26 1.56 0.05
 -------- 17:00 0.07 0.29 1.60 0.05
 -------- 18:00 0.07 0.29 1.60 0.05
 -------- 19:00 0.06 0.23 1.56 0.03
 -------- 20:00 0.06 0.20 1.57 0.02
 17.10.12 21:00 0.06 0.21 1.55 0.02
 -------- 22:00 0.08 0.21 1.58 0.01
 -------- 23:00 0.06 0.21 1.56 0.01
